coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
531454e2-5d1a-4c1d-9f74-959682502582,,,preservedspecimen,,shortia galacifolia,ncu00042348,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"coker, william",,,north america,,united states,usa,mcdowell,1942-07-16T00:00:00+00:00,2018-04-12T15:05:30.284524+00:00,0.21739130434782608,,,,,,881fc81694d3b4056403a53a409c3a2313335db0,1942-07-16,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,"found on the right bank of toni's creek about 200 yds. up toni's creek from toni's creek road crossing about .3 mile from highway 221, 5 miles north of marion, mcdowell co., n.c.",,,,,,,,,c5d71b53-88fe-4774-aaad-2a48c3273956,ericales,tracheophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996413"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\c5d71b53-88fe-4774-aaad-2a48c3273956"", ""urn:uuid:c5d71b53-88fe-4774-aaad-2a48c3273956""]",s.n.,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,197,north carolina,5333326,accepted,species,,531454e2-5d1a-4c1d-9f74-959682502582,,,,
0ff03b9a-6a98-46e1-8904-41407a80536b,,,preservedspecimen,,shortia galacifolia,ncu00027824,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"eggleston, w. [willard]",,,north america,,united states,usa,buncombe,1909-05-21T00:00:00+00:00,2018-04-12T15:05:30.284524+00:00,0.21739130434782608,,,,,,9f61297bb958ea43d4dc49dd0f7ceb65301266e7,1909-05-21,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,"the new york botanical garden. plants of biltmore, north carolina.",,,,,,,,,03e2dfc9-b45a-4d4f-ba8d-357cd726d21d,ericales,tracheophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\03e2dfc9-b45a-4d4f-ba8d-357cd726d21d"", ""urn:uuid:03e2dfc9-b45a-4d4f-ba8d-357cd726d21d"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996492""]",4413,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,141,north carolina,5333326,accepted,species,,0ff03b9a-6a98-46e1-8904-41407a80536b,,,,
67edaf47-13ef-4d8c-88e6-9ef3e8fdc915,,,preservedspecimen,,shortia galacifolia,cm164220,magnoliopsida,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"kelsey, t.",,,north america,,united states,usa,macon,,2018-08-24T10:21:15.324221+00:00,0.18840579710144928,,,,,,76483caf56ead9ee27d0c35322fd08db5aadff5d,1888-00-00,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,cm,,,plantae,,,,,,,,,,,,,,,,0f0811d3-40a5-46d7-9cd1-d0175c71af79,ericales,tracheophyta,"[""urn:uuid:c56496d9-4ce5-48f3-a7ce-5f04eadcc7f0"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\11972955"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\0f0811d3-40a5-46d7-9cd1-d0175c71af79""]",s.n.,db6c3db9-1e6d-4def-af29-33aa0339bfa9,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,67edaf47-13ef-4d8c-88e6-9ef3e8fdc915,1888,,,
2fd9238e-ae3c-4262-a08c-2d117f664db2,,,preservedspecimen,,shortia galacifolia,duke10095686,magnoliopsida,,274b5332-1247-4374-b124-c819b814cd6e,,,,,north america,,united states,usa,transylvania,,2018-05-09T09:49:01.845339+00:00,0.13043478260869565,,,,,,b32604795b5093e38f2f5f4863228b8381d1eab4,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,duke,,,plantae,,,,,,,,,,,,,,,,ffa1781e-fcbf-48a4-bdc2-5fa6a6954ec6,ericales,tracheophyta,"[""6258d160-a7aa-4937-bce3-3538eebd374f\\ffa1781e-fcbf-48a4-bdc2-5fa6a6954ec6"", ""urn:uuid:ffa1781e-fcbf-48a4-bdc2-5fa6a6954ec6"", ""6258d160-a7aa-4937-bce3-3538eebd374f\\15880995""]",,6258d160-a7aa-4937-bce3-3538eebd374f,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,2fd9238e-ae3c-4262-a08c-2d117f664db2,,,,
924a14d6-7104-4039-aa15-148433af0af3,,,preservedspecimen,,shortia,uvmvt259190,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,,,united states,usa,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,79982da98ba317153f8118b2f89d6e3063cae831,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""efc9987c-b144-4fa0-aa65-2c51bbe0a608""]",,,,,55fe75d4-8754-4b45-b9d6-d4a9c5cead29,ericales,tracheophyta,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\55fe75d4-8754-4b45-b9d6-d4a9c5cead29"", ""urn:uuid:55fe75d4-8754-4b45-b9d6-d4a9c5cead29"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631638""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,924a14d6-7104-4039-aa15-148433af0af3,,,,
e31d039a-b94f-406a-a30c-5f1ed5f30957,,,preservedspecimen,,shortia galacifolia,clems0042923,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,,north america,,united states,usa,oconee,,2018-07-27T09:33:24.407508+00:00,0.13043478260869565,,,,,,a58e6403c9811d02a35309d1af23e7942692b942,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,3ce515c9-89c6-455e-97c5-33d561570e05,ericales,tracheophyta,"[""264c48ec-8636-451f-a7e0-74131bc6f84c\\3ce515c9-89c6-455e-97c5-33d561570e05"", ""urn:uuid:3ce515c9-89c6-455e-97c5-33d561570e05"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249260""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,e31d039a-b94f-406a-a30c-5f1ed5f30957,,,,
7d6859fc-c336-4f80-b688-4a935d14bb0c,,,preservedspecimen,,shortia galacifolia,015515,magnoliopsida,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,,north america,,united states,usa,mcdowell,,2019-03-16T09:03:24.551985+00:00,0.13043478260869565,,,,,,95814970f03de32d0f88981214677b9a056a450f,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,boon,,,plantae,,,,,,,,,,,"[""5d3ab464-39aa-420e-b87a-dfbe4902275c""]",,,,,69acba6a-bd38-4bba-a776-e4702f29243a,ericales,tracheophyta,"[""e23109b4-e143-437c-b329-3dff7cb35488\\20387031"", ""urn:uuid:69acba6a-bd38-4bba-a776-e4702f29243a"", ""e23109b4-e143-437c-b329-3dff7cb35488\\69acba6a-bd38-4bba-a776-e4702f29243a""]",,e23109b4-e143-437c-b329-3dff7cb35488,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,7d6859fc-c336-4f80-b688-4a935d14bb0c,,,,
a846928a-7743-449b-9397-f0f2e4a8bec1,,,preservedspecimen,,shortia galacifolia,usch0025774,magnoliopsida,main,a13355a1-1ccc-46d9-9672-521d8d668804,,"batson, jr., wade",,,north america,,united states,usa,oconee county,1963-07-15,2019-07-14T01:30:24.624710+00:00,0.18840579710144928,,,,,,71ff54e41968e4df88ec2ac6136ba56f2d62a88a,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,usch,,,plantae,,,,,,,,,,,,,,,,5b038bc4-ff6d-11e2-9beb-001c23ce290f,ericales,tracheophyta,"[""urn:uuid:2354af7e-79f4-4715-8efb-fa0e35b8a141"", ""83ad8494-136b-485a-87d4-8ce01dd6a8de\\9363007"", ""83ad8494-136b-485a-87d4-8ce01dd6a8de\\5b038bc4-ff6d-11e2-9beb-001c23ce290f""]",,83ad8494-136b-485a-87d4-8ce01dd6a8de,shortia galacifolia,galacifolia,196,south carolina,5333326,accepted,species,,a846928a-7743-449b-9397-f0f2e4a8bec1,,,,
0fd17525-95a9-4e06-842d-12cc2bf37c36,,,preservedspecimen,,shortia galacifolia,,magnoliopsida,botany,,,biltmore herbarium,,,america,,united states,usa,,1897-04-07T00:00:00+00:00,2017-10-31T08:47:04.881048+00:00,0.17391304347826086,,,,,,628fec693e0d97706ea6197ad5218ff5059a51da,1897/04/07,diapensiaceae,,"[""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added"", ""taxon_match_failed""]",,shortia,,,,false,false,plantae|magnoliopsidae|ericales|diapensiaceae,,,,,,,plantae,,,,,,,"white water valley, oconee county, south carolina.",,,,,,,,,http://data.biodiversitydata.nl/naturalis/specimen/l.2630918,ericales,tracheophyta,"[""fabcdc12-9d29-4bd2-912b-176e71818144\\http://data.biodiversitydata.nl/naturalis/specimen/l.2630918"", ""fabcdc12-9d29-4bd2-912b-176e71818144\\l.2630918""]",,fabcdc12-9d29-4bd2-912b-176e71818144,shortia galacifolia torr. & a.gray,galacifolia,97,,5333326,accepted,species,,0fd17525-95a9-4e06-842d-12cc2bf37c36,1897/04/07,,,
f268e2b0-dbd4-4a85-a9eb-31b5a1e9b3fe,,,preservedspecimen,,shortia galacifolia,barcode-00057716,magnoliopsida,a,urn:lsid:biocol.org:col:15406,,t. t. yü,,,asia,,china,chn,,1938-10-20T00:00:00+00:00,2019-09-22T23:27:09.934987+00:00,0.2753623188405797,,,,,,a8d910dc0b782e9b4204d4a7b8835373476b29e7,1938-10-20,diapensiaceae,20803,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,true,true,,,,brevistyla,a,urn:lsid:biocol.org:col:15406,,plantae,,,,,,,"salwin-kiukiang [jiu-jiang] divide, netahtzu",,,,"[""6fa9c7c1-51f2-4298-b91d-d82f7b7700ee""]",,,,,8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05""]",20803,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia yunnanensis h. l. li,galacifolia,293,yunnan,5333326,accepted,species,holotype,f268e2b0-dbd4-4a85-a9eb-31b5a1e9b3fe,,"salwin-kiukiang [jiu-jiang] divide, netahtzu",,
734e8345-af9a-44d3-9ae2-ba9bdfa1549c,,,preservedspecimen,,shortia galacifolia,ncu00237341,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"michener, d. c.",,,north america,,united states,usa,transylvania,1976-06-29T00:00:00+00:00,2019-03-16T10:58:09.174196+00:00,0.2318840579710145,,,,,,ba87f0033fe6865c3cb68978c0462b96a3aff152,1976-06-29,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,at the confluence of bearwallow creek and the toxaway river,,,,,,,427.0,,237bd921-5381-4d9d-be4c-f32c7890b0d6,ericales,tracheophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\237bd921-5381-4d9d-be4c-f32c7890b0d6"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\12620074"", ""urn:uuid:237bd921-5381-4d9d-be4c-f32c7890b0d6""]",2637,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,181,north carolina,5333326,accepted,species,,734e8345-af9a-44d3-9ae2-ba9bdfa1549c,,,,
26c56835-d9f4-4d4f-a36c-2a7f353a2e0a,,,preservedspecimen,,shortia galacifolia,clems0042931,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,steven r. hill,,,north america,,united states,usa,oconee,1986-07-28,2018-07-27T09:33:24.407508+00:00,0.17391304347826086,,,,,,c81f772919b38ae9f746a9310615637e05b9841c,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,bda5de3a-aa6a-4e5e-8a6a-e895e40a3617,ericales,tracheophyta,"[""264c48ec-8636-451f-a7e0-74131bc6f84c\\bda5de3a-aa6a-4e5e-8a6a-e895e40a3617"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249251"", ""urn:uuid:bda5de3a-aa6a-4e5e-8a6a-e895e40a3617""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,209,south carolina,5333326,accepted,species,,26c56835-d9f4-4d4f-a36c-2a7f353a2e0a,,,,
