coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
f640ad76-a3b5-4235-9405-c75a5f058b6f,,,,,,,2015-09-04 15:37:54.0,,,,,,"[{""dwc:identificationRemarks"": ""operation de numerisation 2010-2012"", ""dwc:taxonID"": ""SONNERAT|3786433"", ""dwc:specificEpithet"": ""galacifolia"", ""dwc:identificationID"": ""SONNERAT|6068749"", ""dwc:identificationVerificationStatus"": ""1"", ""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519686"", ""dwc:scientificNameAuthorship"": ""Torr. & A.Gray"", ""dwc:genus"": ""Shortia"", ""dwc:scientificName"": ""Shortia galacifolia Torr. & A.Gray"", ""dwc:higherClassification"": ""Shortia;Diapensiaceae"", ""dwc:family"": ""Diapensiaceae""}]",,,,,,,,,,,,,PreservedSpecimen,,,P04519686,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MNHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519686,,,,,,,,,,,,,,,,hb,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,,,,,,,,,,,,,,,,,,,,,,,"[{""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519686"", ""dcterms:identifier"": ""3EEAFCB64F41491A8888CD3406820FCA"", ""dcterms:subject"": ""e-recolnat""}]",,,,,
594feb4c-613a-4859-95e8-e8f6076955bb,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-08-31 21:15:07,http://sernecportal.org/portal/collections/individual/index.php?occid=15880994,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095685,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Transylvania,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0888201a-4468-4d11-b5c0-1b61d2e4a68c,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:0888201a-4468-4d11-b5c0-1b61d2e4a68c,Layne Huiet,,
eea0c49e-890a-4704-b985-db1e7b46575c,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,2007-02-23 00:00:00,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11972953,,Carnegie Museum of Natural History,,,,,,,,,,,,,,,,PreservedSpecimen,,,CM164218,,,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, verbatimCoordinates",,CM,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9E26AF8A-7907-4F51-9515-0780A6299F8D,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,"Grimm, W.C.",fl,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1956,,,urn:uuid:93849475-4934-4b94-aa09-71fa216e1d07,,,
bf49908f-036b-4dff-ba49-fd7310aa8834,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-11-01 15:50:10,http://nansh.org/portal/collections/individual/index.php?occid=16631650,,University of Vermont,,,,,,,,,,,,,,,,PreservedSpecimen,,,UVMVT259202,,,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63af9d0d-9a85-4ce6-88db-ab9d73752b37,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia,,,,,,,,101139,,,,,,,,,,,,,,,,,,,,urn:uuid:63af9d0d-9a85-4ce6-88db-ab9d73752b37,"Kerwien, L.",,
c8b94c08-e400-47e0-886d-b8ab868f4ff3,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2018-01-16 14:06:22,http://sernecportal.org/portal/collections/individual/index.php?occid=7963770,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,MUHW018009,,,,512a793b-458b-4a05-a9d9-ab36d741ea8d,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MUHW,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4ccbb1-caf0-460f-957b-4fd13089c085,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:4e4ccbb1-caf0-460f-957b-4fd13089c085,emilygillespie,,
ba28bab8-b35d-4da4-b4a4-28ec96dd73dd,,,,,,,,,,,,PhysicalObject,,,,,,,,13286415,,,,,,PreservedSpecimen,,,338543,Dicotyledonae,,Botany,,North America,,,United States,,,,,NMNH Extant Biology,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,Garden,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, District of Columbia",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3990b6b20-7549-4c3e-b7fb-c09ea556d13a,,,Diapensiales,,,,,,,,,,,,,,,s.n.,Collector unknown,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,District of Columbia,,,,,,,,,,,-- --- ----,,,,,,,,,,,,,,
38eaff7d-795a-4397-98ee-2d89c632e218,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2010-08-16 16:41:17.0,http://data.huh.harvard.edu/bbee47ae-267d-45c1-b0c8-55e10514c4a5/image,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""dwc:typeStatus"": ""Holotype"", ""coreid"": ""bbee47ae-267d-45c1-b0c8-55e10514c4a5"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""bbee47ae-267d-45c1-b0c8-55e10514c4a5"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bbee47ae-267d-45c1-b0c8-55e10514c4a5"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-00057714,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,Asia;China;,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,Tibet oriental,,,,,,,,,,,,,,,,,,,,,bbee47ae-267d-45c1-b0c8-55e10514c4a5,,present,,,,,,,,,,,,,,Sheet,,,A. David,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,,,,,,,Holotype,,,,,,,Tibet oriental,,,,,,,,,,,,
6b811382-eea5-4044-8902-5a3f45de9615,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,2019-06-11 22:09:03,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931136,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,SIM0019944,,,,ce5d3f76-3855-4cda-aaf9-fce6d12f7bfb,,,,United States,,Buncombe,,,,,1,,,,,,,,,,,,1909-04-01,,,,Diapensiaceae,,,,,,,Sherwoodia,,,,,,,,,,banks of river,,,,,,,,,,,,,,SIM,,,,Plantae,,,,,,,,,Swannanoa River,,,,,,,,,,,,4,,,,,,,,,dabc09da-d808-4380-9362-11ed36f1d01b,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,s.n.,H. D. House,,,,,,,Sherwoodia galacifolia,(Torr. & A. Gray) House,,,galacifolia,91,North Carolina,,119975,,,,,,,,,"Apr. 1, 1909",,,,,,,,1909,,,urn:uuid:dabc09da-d808-4380-9362-11ed36f1d01b,cvercillo,,
a4e93f5f-f62a-468e-acc5-68045d9e8663,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-08-31 21:15:07,http://sernecportal.org/portal/collections/individual/index.php?occid=15880996,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095687,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Transylvania,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0d2890-cd94-4026-a176-881e3e396b11,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:ff0d2890-cd94-4026-a176-881e3e396b11,Layne Huiet,,
3c28d166-4416-449c-9e7d-b3a75d0c4c4d,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""0E9A091D-AF71-4859-956F-468404C6B841"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:14648"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,,PreservedSpecimen,,,14648,,,Herb,,,,,USA,,Oconee Co.,,,,,12,,,,,,,,,,,,1957-04-12,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,Plantae | Dicots | Diapensiaceae,USA | South Carolina | Oconee Co.,,,231898,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,,,,,,,,,,,,,4,,,,,,ICN,,,0E9A091D-AF71-4859-956F-468404C6B841,,,,,,,,,,,,,,Dicots,,,,57106,O. M. Freeman,Flower,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,,species,,,,,,,,,,,,,,,,1957,,,,,,
f0a451d4-42c8-4807-a060-d8cd11479006,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2013-05-17 15:59:38,http://sernecportal.org/portal/collections/individual/index.php?occid=16249235,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042942,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Davenport, Robert C.",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,16f47295-9ca6-4d3f-99c4-2a275c3877e3,,,Ericales,,,,,,,,37088,,,Magnoliophyta,,,,,"Davenport, Robert C.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1990,,,urn:uuid:16f47295-9ca6-4d3f-99c4-2a275c3877e3,ddamrel,,
04d722c7-0af7-4497-a292-2394b2d6c258,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2016-07-26 00:00:00,http://sernecportal.org/portal/collections/individual/index.php?occid=10384263,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCS0008546,,,,9a26bc5f-b8ef-4fa8-b7e8-b8341e2e7823,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,USCS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2db33b-3f24-4240-8ba5-81c5173999da,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:5c2db33b-3f24-4240-8ba5-81c5173999da,Andreso,,
e4aec98d-dd45-466b-8b7d-b8e623831788,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2019-05-24 14:31:26,http://sernecportal.org/portal/collections/individual/index.php?occid=9300145,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCH0025770,,,MAIN,a13355a1-1ccc-46d9-9672-521d8d668804,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Fairey, III, John",,"field values redacted: eventDate, month, day, startDayOfYear, locality, habitat",,USCH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b037634-ff6d-11e2-9beb-001c23ce290f,,,Ericales,,,,,,,,50948,,,Magnoliophyta,,,,,"Fairey, III, John",flowering,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1976,,,urn:uuid:5d9ef290-d60d-4923-a4b1-de592f0a9559,,,
693b03e0-2bc6-48b3-98d3-2bd73afd2d11,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2016-07-26 00:00:00,http://sernecportal.org/portal/collections/individual/index.php?occid=10384267,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCS0008548,,,,9a26bc5f-b8ef-4fa8-b7e8-b8341e2e7823,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,USCS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568bc175-bc6c-49d4-8709-95f4cae50e62,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:568bc175-bc6c-49d4-8709-95f4cae50e62,Andreso,,
5baaaaed-3678-4e91-8c16-e44fcbde17c0,,,,,,,,,,,,PhysicalObject,,,,,,,,13275674,,,,,,PreservedSpecimen,,,1698712,Dicotyledonae,,Botany,,North America,,,United States,,Transylvania,,,NMNH Extant Biology,,15,,,,,,,,,,197,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, North Carolina, Transylvania",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,7,,,,,,,,,http://n2t.net/ark:/65665/34be7b58a-84c6-40f7-bdf6-de864c5fb26d,,,Diapensiales,,,,,,,,,,,,,,,36123,H. Oosting,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,197,North Carolina,,,,,,,,,,,15 Jul 1936,,,,,,,,1936,,,,,,
c70d8f93-3bba-4d63-a1e9-5997a10dcb97,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:07:15.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""892259fc-f339-41fb-9206-e0905a7689dd"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""892259fc-f339-41fb-9206-e0905a7689dd"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/892259fc-f339-41fb-9206-e0905a7689dd"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046770,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,5,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1932-05-05,,,,Diapensiaceae,,649,,,,,Shortia,,,,,,,,,,,,Asia;China;Sichuan;,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,O-pien Hsien,,,,,,,,,,,,5,,,,,,,,,892259fc-f339-41fb-9206-e0905a7689dd,,present,,,,,,,,,,,,,,Sheet,,649,T. T. Yü,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Sichuan,,,,,,,,,,2500 m,,,O-pien Hsien,,,,,,1932,,,,,,
7da85bc0-dd35-4e99-992b-7594760875be,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:21:24.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""7073e00f-1e5b-43b5-84ca-32e2b5fd8099"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""7073e00f-1e5b-43b5-84ca-32e2b5fd8099"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7073e00f-1e5b-43b5-84ca-32e2b5fd8099"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046786,,,A,urn:lsid:biocol.org:col:15406,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1903,,,,Diapensiaceae,,4024,,,,,Shortia,,,,,,,,,,,,Asia;China;Sichuan;,,,,,,,,,,,,A,urn:lsid:biocol.org:col:15406,,,,,,,,,,,,Wu Shan,,,,,,,,,,,,,,,,,,,,,7073e00f-1e5b-43b5-84ca-32e2b5fd8099,,present,,,,,,,,,,,,,,Sheet,,4024,E. H. Wilson,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Sichuan,,,,,,,,,,10000-11250 ft,,,Wu Shan,,,,,,1903,,,,,,
5a6113a3-4acf-4a54-91d7-fa4736b70127,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2018-08-31 05:05:53,http://sernecportal.org/portal/collections/individual/index.php?occid=20387026,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,015512,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363df85c-eaee-4098-bc67-a6139dc4a174,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:363df85c-eaee-4098-bc67-a6139dc4a174,jenkinsap,,
68399202-3f6b-45e4-8d87-46875ce1c577,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-11-01 15:50:10,http://nansh.org/portal/collections/individual/index.php?occid=16631660,,University of Vermont,,,,,,,,,,,,,,,,PreservedSpecimen,,,UVMVT259212,,,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de7fce7-8d6e-4b63-b485-621106adff6c,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia,,,,,,,,101139,,,,,,,,,,,,,,,,,,,,urn:uuid:2de7fce7-8d6e-4b63-b485-621106adff6c,"Kerwien, L.",,
5e25f73d-c424-4705-b1e3-9d043c616392,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2018-04-11 17:54:39,http://midwestherbaria.org/portal/collections/individual/index.php?occid=14411618,,The Trustees of Indiana University,,,,,,,,,,,,,,,,PreservedSpecimen,,,IND-0096118,,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,IND,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6c843c6-a9d3-4936-84bd-375b022f54f4,,,Ericales,,,,,,,,45138,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1897,,,urn:uuid:f6c843c6-a9d3-4936-84bd-375b022f54f4,andervia,,
8fce872d-e65c-42dc-88c1-acfe7fbdf8f2,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-21 09:20:27,http://sernecportal.org/portal/collections/individual/index.php?occid=17091665,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202499,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16836c05-b6d0-483b-83fb-067bfffda2c2,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:077737c2-aac4-4e97-b9de-9666bed1e64b,,,
09119127-051c-4a15-8b22-de481b7154ae,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,2018-01-12 15:19:05,http://sernecportal.org/portal/collections/individual/index.php?occid=16883680,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,PEMB0001627,,,,399ae62c-8b07-4491-8463-97561a05828b,,,,United States,,Oconee,,,,1967-03-23,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Powell, Robert W., Jr.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,PEMB,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfade87b-3065-4975-9e16-c67acb9d1d6e,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,"Powell, Robert W., Jr.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1967,,,urn:uuid:bfade87b-3065-4975-9e16-c67acb9d1d6e,CarolAnnMcCormick,,
