coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
bf49908f-036b-4dff-ba49-fd7310aa8834,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259202_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,00d94037bc9d8050678260dd52000fedaeb43d95,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259202_lg.jpg"", ""urn:uuid:aad2ed2b-9639-459e-bae4-bc3d4eea7613""]","[""bf49908f-036b-4dff-ba49-fd7310aa8834""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,b7a61297-8c04-440e-92f1-13723c64e096,,http://creativecommons.org/licenses/by-nc/3.0/,,
38eaff7d-795a-4397-98ee-2d89c632e218,http://data.huh.harvard.edu/bbee47ae-267d-45c1-b0c8-55e10514c4a5/image,2019-08-29T21:52:07.919195+00:00,0.18181818181818182,83e0134367bc8f34d750fc9e0943dcd4bacd658f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\media\\http://data.huh.harvard.edu/bbee47ae-267d-45c1-b0c8-55e10514c4a5/image""]","[""38eaff7d-795a-4397-98ee-2d89c632e218""]",7450a9e3-ef95-4f9e-8260-09b498d2c5e6,,,,be564663-5a3d-45ed-a6b7-665e99c01096,,,,
ba28bab8-b35d-4da4-b4a4-28ec96dd73dd,http://collections.nmnh.si.edu/media/index.php?irn=13286415,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,3e163e6da40ab78e16a844e9467ca856ec465643,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13286415""]","[""ba28bab8-b35d-4da4-b4a4-28ec96dd73dd""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,6b5b95b3-1222-4bc0-bd25-39b7fe0f9618,,,8921,6871
6b811382-eea5-4044-8902-5a3f45de9615,http://mam.ansp.org/image/SIM/Fullsize/0019/SIM0019944.jpg,2019-11-01T21:36:28.536407+00:00,0.45454545454545453,ec326b5a42ef80ca6d1858a21877ce4a4f85ebf3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""7e4aacd3-0a24-49ab-b019-518b7069b682\\media\\http://mam.ansp.org/image/sim/fullsize/0019/sim0019944.jpg"", ""urn:uuid:ba88813a-59c1-41bf-a35c-090ce1535036""]","[""6b811382-eea5-4044-8902-5a3f45de9615""]",7e4aacd3-0a24-49ab-b019-518b7069b682,BY-NC-SA,,,250f4207-b0a0-490b-b101-0ab6028e832a,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
68399202-3f6b-45e4-8d87-46875ce1c577,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259212_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,eb4d6407e4f9175928e91e37a83e5b64bf0f9c68,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:41aa906a-aebc-48ae-a474-ec50c1ec7963"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259212_lg.jpg""]","[""68399202-3f6b-45e4-8d87-46875ce1c577""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,ce40cfa8-9a01-4c50-b78e-1d605ac8a964,,http://creativecommons.org/licenses/by-nc/3.0/,,
a4e93f5f-f62a-468e-acc5-68045d9e8663,https://bisque.cyverse.org/image_service/image/00-X8BAaHJpPKg9DKQsFUBGWi/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,1243239100472c2d35b6b2117faac933f1d844bd,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:9cc062cf-e95b-4c6c-be35-b2f2fed7be35"", ""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-x8baahjppkg9dkqsfubgwi/resize:4000/format:jpeg""]","[""a4e93f5f-f62a-468e-acc5-68045d9e8663""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,e76c02f8-a6b9-4380-ab3d-3f56b9b09749,,http://creativecommons.org/licenses/by-nc/3.0/,,
3c28d166-4416-449c-9e7d-b3a75d0c4c4d,https://cdn.plantatlas.org/img/specimens/USF/14648.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,872a13c763fc3b249ce57a2980e5050276c0f36e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/14648.jpg""]","[""3c28d166-4416-449c-9e7d-b3a75d0c4c4d""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,a1f0bd75-03c7-4173-9d93-dfc76dbd1cca,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
5baaaaed-3678-4e91-8c16-e44fcbde17c0,http://collections.nmnh.si.edu/media/index.php?irn=13275674,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,94771f8f484004b8cdd5356dab4fe84fbfd3cb68,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13275674""]","[""5baaaaed-3678-4e91-8c16-e44fcbde17c0""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,b22a535c-c432-47c2-8b9a-4107b43419b1,,,9043,6851
fe30369b-6db0-47cd-99c9-023e9b962cfc,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259189_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,d564fc07f1aa564ae504a24d4642d1c280160a17,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:0c73d951-eab5-4ae0-982e-d46060a4abf8"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259189_lg.jpg""]","[""fe30369b-6db0-47cd-99c9-023e9b962cfc""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,62632a0f-bec0-44e9-90cf-cb591ac25821,,http://creativecommons.org/licenses/by-nc/3.0/,,
a4ea11a1-6a03-4b32-adf5-16cbe375785a,https://bisque.cyverse.org/image_service/image/00-fP2DRLduaJWVAxFU52TwCM/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,a8bbf497b4ed132fe7353188140d6865f44cc601,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-fp2drlduajwvaxfu52twcm/resize:4000/format:jpeg"", ""urn:uuid:d5029ef6-31a8-4d77-8f1f-5e5ec195f226""]","[""a4ea11a1-6a03-4b32-adf5-16cbe375785a""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,126e9b54-7793-408d-9af8-5bfaaf97ee2e,,http://creativecommons.org/licenses/by-nc/3.0/,,
f4225017-9d35-4fc2-b5f3-63e6ea8311ce,http://collections.nmnh.si.edu/media/index.php?irn=10335568,2018-04-12T14:40:34.943694+00:00,0.45454545454545453,781c696fafb909ef84fd4d5456f387191a0f36e5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=10335568"", ""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.mnh.si.edu/media/index.php?irn=10335568""]","[""f4225017-9d35-4fc2-b5f3-63e6ea8311ce""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,6754c137-5d0e-4d7b-aa06-70926777edb1,,,1525,2291
f4225017-9d35-4fc2-b5f3-63e6ea8311ce,http://collections.nmnh.si.edu/media/index.php?irn=10335569,2018-04-12T14:40:34.943694+00:00,0.45454545454545453,645eb8d5ea8709630eb257f82facfefbb02764a6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=10335569"", ""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.mnh.si.edu/media/index.php?irn=10335569""]","[""f4225017-9d35-4fc2-b5f3-63e6ea8311ce""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,56e9a3ee-ca70-4c0c-9d40-632151c7ec4b,,,1525,2291
b7595e51-bcbf-4bf9-9a43-36c7c5f6a8cf,http://mam.ansp.org/image/DOV/Fullsize/0017/DOV0017713.jpg,2018-08-24T10:20:13.048997+00:00,0.45454545454545453,96421e7e661e688506a444129fb1f49d0f0dbe8c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""910eadc8-8131-428c-b28a-91d0e2890f1d\\media\\http://mam.ansp.org/image/dov/fullsize/0017/dov0017713.jpg"", ""urn:uuid:e001abb0-40a4-436a-a1e2-ee1add8e215f""]","[""b7595e51-bcbf-4bf9-9a43-36c7c5f6a8cf""]",910eadc8-8131-428c-b28a-91d0e2890f1d,BY-NC-SA,,,4caed421-c768-42ca-91d4-617f6634e612,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
55030870-6d92-41f4-9a2e-7e0b41de876f,https://bisque.cyverse.org/image_service/image/00-YxtyrHCjYCA9F2LFKtNBPU/resize:4000/format:jpeg,2019-03-16T10:52:16.866397+00:00,0.45454545454545453,096aa81a1b71dc0c16fbaa4dab32c9962c1dd563,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:7332f03f-20bf-4df4-9ff7-830e017f2af1"", ""83ad8494-136b-485a-87d4-8ce01dd6a8de\\media\\https://bisque.cyverse.org/image_service/image/00-yxtyrhcjyca9f2lfktnbpu/resize:4000/format:jpeg""]","[""55030870-6d92-41f4-9a2e-7e0b41de876f""]",83ad8494-136b-485a-87d4-8ce01dd6a8de,BY-NC,,,e17c3bed-ab39-4c80-8c37-a1f1c2183d96,,http://creativecommons.org/licenses/by-nc/3.0/,,
e334fece-2e45-45e1-9a22-bc5a7273653f,https://bisque.cyverse.org/image_service/image/00-3BkxzM4Dkrr8yZRs753i3S/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,59c9df0b6054c89b533a0ad68fcc0b396c155183,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:686633a2-7a31-4c5f-a42c-f5f3b050a227"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-3bkxzm4dkrr8yzrs753i3s/resize:4000/format:jpeg""]","[""e334fece-2e45-45e1-9a22-bc5a7273653f""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,f42b8072-3699-470b-82a0-d9d9ace29c83,,http://creativecommons.org/licenses/by-nc/3.0/,,
0d6ed1ed-511c-4887-ac7e-ffdaa8cb67fb,https://bisque.cyverse.org/image_service/image/00-PC6cRS9auvd8JQHsmPNuo6?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,fbb3bb99b338675eed366f709a7d0dd1527bd7bf,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:3cfdc740-a9f8-43f0-93b4-db0b55fd134c"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-pc6crs9auvd8jqhsmpnuo6?resize=4000&format=jpeg""]","[""0d6ed1ed-511c-4887-ac7e-ffdaa8cb67fb""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,e9ca7b5f-9e82-4bf1-8356-cd2b01e206c8,,http://creativecommons.org/publicdomain/zero/1.0/,,
5030a0ca-8de6-4fa0-8225-81f215c78be3,http://mediaphoto.mnhn.fr/media/1441453140896H5PlDQB4YjhofTu5,2016-05-04T09:52:03.417244+00:00,0.45454545454545453,264d2e32b6a1cc0f9963f181c9b571e1f48f4510,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\media\\http://mediaphoto.mnhn.fr/media/1441453140896h5pldqb4yjhoftu5""]","[""5030a0ca-8de6-4fa0-8225-81f215c78be3"", ""ee70856d-aa97-4836-932e-1b59b671b718""]",616857b7-f952-44ef-9b6f-576dc1e65b51,BY,,,34cb5789-2bc0-4ae3-9915-a7fbcac7a06d,,http://creativecommons.org/licenses/by/4.0/,,
ed7c36ae-0814-4530-82a8-f497ab8defa2,http://sweetgum.nybg.org/images3/3351/199/03946833.jpg,2019-08-08T17:11:19.811687+00:00,0.5454545454545454,a7627bdf06f40c2672342cf311badf480f3f36de,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\20aabe8e-5348-483d-b942-cae2721bc408""]","[""ed7c36ae-0814-4530-82a8-f497ab8defa2""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,e24210f4-52e1-4623-8205-62effb67136e,,http://creativecommons.org/licenses/by/4.0/,,
a6fc1cfb-3efb-4fc3-b09c-e79e0c970420,https://bisque.cyverse.org/image_service/image/00-3mCAhTAC946S6UfETku9H?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,6605578252b2aac023f7dd18b842cadc65066996,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:b0a10de2-4fea-4f66-9bed-9a3b9991830f"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-3mcahtac946s6ufetku9h?resize=4000&format=jpeg""]","[""a6fc1cfb-3efb-4fc3-b09c-e79e0c970420""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,243ef608-d13b-4cc1-a4f0-ad8a3ce546a4,,http://creativecommons.org/publicdomain/zero/1.0/,,
7ffce35f-e8e3-410f-b173-2797d8eb812a,https://bisque.cyverse.org/image_service/image/00-k3awnMiVH9BDw8f2U78dT5/resize:4000/format:jpeg,2019-07-14T01:16:12.942839+00:00,0.45454545454545453,9541954fa46d31178cdad39dce11a5a7ad94c4d9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:ab620a6c-f095-45d6-886b-c2aaace056aa"", ""40d35f62-cf89-488a-bad3-66e66d38c10c\\media\\https://bisque.cyverse.org/image_service/image/00-k3awnmivh9bdw8f2u78dt5/resize:4000/format:jpeg""]","[""7ffce35f-e8e3-410f-b173-2797d8eb812a""]",40d35f62-cf89-488a-bad3-66e66d38c10c,BY-NC,,,312b4a94-fe1b-404f-b4f8-3081ab6ea8d1,,http://creativecommons.org/licenses/by-nc/3.0/,,
0f73ef93-0125-4195-b8a3-c61d59446bb3,https://bisque.cyverse.org/image_service/image/00-Uh5JHPdisReHmzwmzfJMKL/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,a757eba5669784bd515a56cdcbaa653fd8ada80a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-uh5jhpdisrehmzwmzfjmkl/resize:4000/format:jpeg"", ""urn:uuid:1f9686c8-cc2c-4970-8aae-e4e9860f7e45""]","[""0f73ef93-0125-4195-b8a3-c61d59446bb3""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,03b23169-5967-458e-92e2-7d74e2adf132,,http://creativecommons.org/licenses/by-nc/3.0/,,
13a83c6b-988c-4b5b-8e94-7ecbe4a98369,https://bisque.cyverse.org/image_service/image/00-esRkqdPVMhrvwuF796a6tF/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,155b2dd3943bf2f0cd1b11df196172b7122ea5d6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:88045169-454d-4805-819b-bad980df68c4"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-esrkqdpvmhrvwuf796a6tf/resize:4000/format:jpeg""]","[""13a83c6b-988c-4b5b-8e94-7ecbe4a98369""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,06cd1dc8-e8cd-4fde-aff7-2430581ee168,,http://creativecommons.org/licenses/by-nc/3.0/,,
ffc3a992-5f0d-4142-87d5-36f08b34e374,http://assets1.specifycloud.org/fileget?coll=emoryherbarium&type=O&filename=1b51db1d-0ab6-4dba-82cb-724e9f0f3f62.jpg&downloadname=F%3A\Herbarium+Images\Edited+Images+folder+4\GEO-GC-002785-0.jpg&token=null,2018-07-27T09:35:47.712202+00:00,0.45454545454545453,512084a6a9ba98ed368363cb4cd373e55c8d9e7b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:e7fe1e80-8f90-4eb1-bc00-b3807700210e"", ""042dbdba-a449-4291-8777-577a5a4045de\\media\\http://assets1.specifycloud.org/fileget?coll=emoryherbarium&type=o&filename=1b51db1d-0ab6-4dba-82cb-724e9f0f3f62.jpg&downloadname=f%3a\\herbarium+images\\edited+images+folder+4\\geo-gc-002785-0.jpg&token=null""]","[""ffc3a992-5f0d-4142-87d5-36f08b34e374""]",042dbdba-a449-4291-8777-577a5a4045de,BY-NC,,,7ea31402-2ba5-453c-b8a4-d3a69f0fda80,,http://creativecommons.org/licenses/by-nc/3.0/,,
472cbcb9-958a-4028-ab3e-d0d813809612,https://bisque.cyverse.org/image_service/image/00-JAnSjTdDVD4cbyquTfaqu9/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,420af28b9df0abb8a141042d77147d4e998047a9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:6a3b1037-9904-49df-9ac3-114144446556"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-jansjtddvd4cbyqutfaqu9/resize:4000/format:jpeg""]","[""472cbcb9-958a-4028-ab3e-d0d813809612""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,04f78c4d-3b4d-435b-9954-6a2cc20cee46,,http://creativecommons.org/licenses/by-nc/3.0/,,
834f6989-d144-4610-9fc5-c2ac718139a2,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259191_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,1bc989b664ed48d32eaca65929d9276101784fd4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259191_lg.jpg"", ""urn:uuid:54ffdb39-51ae-45d5-a602-adb2925814c2""]","[""834f6989-d144-4610-9fc5-c2ac718139a2""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,2e4efbdb-04ed-46c9-9180-5761fb4f3050,,http://creativecommons.org/licenses/by-nc/3.0/,,
78273178-e200-49bc-ad38-1d2c69a4d98c,https://bisque.cyverse.org/image_service/image/00-8NqqBik57dKoZUi6a4e2F9/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,b9a0a719af93a267c71b121eaf8b6f7db98e2364,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-8nqqbik57dkozui6a4e2f9/resize:4000/format:jpeg"", ""urn:uuid:83d77261-8765-4a51-b635-0019b971112b""]","[""78273178-e200-49bc-ad38-1d2c69a4d98c""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,8489826b-badc-465d-a1a4-4778002b7400,,http://creativecommons.org/licenses/by-nc/3.0/,,
2c818a19-a372-46f7-b44d-6f24e7adf94f,http://data.huh.harvard.edu/ae2b321f-bde9-421d-95c5-9ada16046007/image,2019-08-29T21:52:07.919195+00:00,0.18181818181818182,4f3a686cf6726aa05de9a647815c0e54d2048a15,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\media\\http://data.huh.harvard.edu/ae2b321f-bde9-421d-95c5-9ada16046007/image""]","[""2c818a19-a372-46f7-b44d-6f24e7adf94f""]",7450a9e3-ef95-4f9e-8260-09b498d2c5e6,,,,561b20d0-f0e7-45a0-a9b4-a5a3a708018b,,,,
850a26de-d2b8-4408-af1a-e0dfb391449e,https://bisque.cyverse.org/image_service/image/00-KMBera3ULRdKk2UAzsfUGS?resize=4000&format=jpeg,2019-07-14T01:20:30.829608+00:00,0.45454545454545453,dde7aa1d33bfff2af652d5a8233c60a3377676f5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""20360fae-574a-4d63-b9f6-47b1cc07fd22\\media\\https://bisque.cyverse.org/image_service/image/00-kmbera3ulrdkk2uazsfugs?resize=4000&format=jpeg"", ""urn:uuid:004bbb59-acc0-472e-9bce-b621a566599b"", ""20360fae-574a-4d63-b9f6-47b1cc07fd22\\media\\http://bisque.iplantcollaborative.org/image_service/image/00-kmbera3ulrdkk2uazsfugs?resize=4000&format=jpeg""]","[""850a26de-d2b8-4408-af1a-e0dfb391449e""]",20360fae-574a-4d63-b9f6-47b1cc07fd22,BY-NC,,,fb1175e1-d3fa-4396-ba1d-c50238d9083e,,http://creativecommons.org/licenses/by-nc/3.0/,,
0b177f92-6289-4ecd-926c-cf000a673f0d,https://bisque.cyverse.org/image_service/image/00-catR5j3tcVrq4Urjskg2s9/resize:4000/format:jpeg,2019-03-26T17:31:24.691722+00:00,0.45454545454545453,cc710b307e84e2ceb66eef7291282a0ba5302c10,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:5e6087b9-927c-486a-860a-95d626d25189"", ""f5d395b8-c3c9-43df-b4ff-63d65c6a971e\\media\\https://bisque.cyverse.org/image_service/image/00-catr5j3tcvrq4urjskg2s9/resize:4000/format:jpeg""]","[""0b177f92-6289-4ecd-926c-cf000a673f0d""]",f5d395b8-c3c9-43df-b4ff-63d65c6a971e,CC0,,,4237ab27-893f-4b45-8f51-9bae9f000dd0,,http://creativecommons.org/publicdomain/zero/1.0/,,
1f4099d9-02e6-4c0f-8583-bd1a462281c1,https://bisque.cyverse.org/image_service/image/00-SQ8xXUzB3RaEQ6ifvFyKL9/resize:4000/format:jpeg,2018-07-27T09:39:03.970920+00:00,0.45454545454545453,76f312383b4bacc500be77d10233b05638881f05,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-sq8xxuzb3raeq6ifvfykl9/resize:4000/format:jpeg"", ""urn:uuid:5b3be87c-9294-4581-a0f0-25d578100d5f""]","[""1f4099d9-02e6-4c0f-8583-bd1a462281c1""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,69c4389f-ffee-4019-921f-bcf7965a4386,,http://creativecommons.org/licenses/by-nc/3.0/,,
c7fee786-f8a8-4bca-b5c1-68a8cd6eb9aa,https://cdn.plantatlas.org/img/specimens/USF/81987.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,ee6d48e070aad0b628d1b3b7e88f8ee7ff3233eb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/81987.jpg""]","[""c7fee786-f8a8-4bca-b5c1-68a8cd6eb9aa""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,0c6ddc6b-acee-41ec-9329-cec178971ff1,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
263a6729-06fd-43ac-bb52-275b62ba7229,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259198_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,b7defff55c42d8a9642566de6f12eeb06675985a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259198_lg.jpg"", ""urn:uuid:11357c5d-5330-46f4-b06d-00776863ee76""]","[""263a6729-06fd-43ac-bb52-275b62ba7229""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,96bb7d6c-f5e7-4cbc-9b78-9875720571d6,,http://creativecommons.org/licenses/by-nc/3.0/,,
b93f676f-a3e9-45d0-b877-e74a1bdef186,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259200_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,4fc0cb96394aac0971ec7aa428b8ce1aa472db76,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259200_lg.jpg"", ""urn:uuid:3496c6b1-900b-4d29-a2f8-b97c498729ac""]","[""b93f676f-a3e9-45d0-b877-e74a1bdef186""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,2a3010db-acd0-4246-a8ea-70607a022e43,,http://creativecommons.org/licenses/by-nc/3.0/,,
