coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantDescription,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:datasetID,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:verbatimElevation,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
d2f09681-1dd1-4ca9-b0ce-ef3d2525154d,,,,,,https://bisque.cyverse.org/image_service/image/00-VM7NJ7fZ25YDk6ubzDTzzd/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996385,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-VM7NJ7fZ25YDk6ubzDTzzd/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:d0a83e02-f5c5-4c70-a5f1-0c38df894c07,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-VM7NJ7fZ25YDk6ubzDTzzd/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-VM7NJ7fZ25YDk6ubzDTzzd/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
a3478e4d-01c6-42b2-9033-4f5565a8cf3b,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=13286736,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,Conveyor Belt,image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution",image,,,,,,Barcode 00593926,,http://collections.nmnh.si.edu/media/index.php?irn=13286736,,,,,,,,,00593926.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6827,8952,,,,,,,,,,,,,https://www.si.edu/Termsofuse
1ccd2202-3bef-460f-b28e-ac0079cfb85a,,,,,,https://bisque.cyverse.org/image_service/image/00-faGSkN6UMZ77eZLnn45BHm/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880992,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-faGSkN6UMZ77eZLnn45BHm/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:07713b3e-b1f2-4efc-8920-7998d3411f78,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-faGSkN6UMZ77eZLnn45BHm/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-faGSkN6UMZ77eZLnn45BHm/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
924a14d6-7104-4039-aa15-148433af0af3,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259190_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631638,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259190.jpg,,,,,,en,,,,,,,,urn:uuid:bdfd3984-76ad-4dda-8af0-e94d81b12252,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259190_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259190_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-05 06:16:54,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
2fd9238e-ae3c-4262-a08c-2d117f664db2,,,,,,https://bisque.cyverse.org/image_service/image/00-KhC5yhzipjhc32q3qTAx95/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880995,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-KhC5yhzipjhc32q3qTAx95/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:ebce0efd-d4df-4071-8990-2af489dbb2f6,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-KhC5yhzipjhc32q3qTAx95/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-KhC5yhzipjhc32q3qTAx95/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7d6859fc-c336-4f80-b688-4a935d14bb0c,,,,,,https://bisque.cyverse.org/image_service/image/00-jaMZ8FEVywv2RdH7qYzLPD/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=20387031,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-jaMZ8FEVywv2RdH7qYzLPD/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:5c20373c-9dd0-4189-ac7d-96befd9b9832,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-jaMZ8FEVywv2RdH7qYzLPD/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-jaMZ8FEVywv2RdH7qYzLPD/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15 12:09:18,"Appalachian State University, I. W. Carpenter, Jr. Herbarium (BOON)",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
0ff03b9a-6a98-46e1-8904-41407a80536b,,,,,,https://bisque.cyverse.org/image_service/image/00-3bsp3gGeQk6JLsBHqp5BP6/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996492,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-3bsp3gGeQk6JLsBHqp5BP6/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:f6fde4ef-24fd-461d-8b47-eecf770158ff,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-3bsp3gGeQk6JLsBHqp5BP6/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-3bsp3gGeQk6JLsBHqp5BP6/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
f268e2b0-dbd4-4a85-a9eb-31b5a1e9b3fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07 00:00:00.0,,,image/jpeg,http://data.huh.harvard.edu/8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05/image,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,http://data.huh.harvard.edu/8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05,,President and Fellows of Harvard College,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531454e2-5d1a-4c1d-9f74-959682502582,,,,,,https://bisque.cyverse.org/image_service/image/00-okAzpnByap9qhK98dC3GGN/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996413,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-okAzpnByap9qhK98dC3GGN/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:af935d3b-a2cb-4ecc-ace3-0ba6b8471449,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-okAzpnByap9qhK98dC3GGN/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-okAzpnByap9qhK98dC3GGN/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
84ea89a2-1b8f-40b2-bd93-402252fb3454,,,,,,https://bisque.cyverse.org/image_service/image/00-RLgvMBRQKELYNJz7jXSiQ6?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9540292,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-RLgvMBRQKELYNJz7jXSiQ6?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:3d3f5356-3a66-4d97-8f68-ed05b8e3340e,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-RLgvMBRQKELYNJz7jXSiQ6?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-RLgvMBRQKELYNJz7jXSiQ6?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26 07:36:32,University of Georgia Herbarium (GA),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
34bf8231-fc16-4072-9d37-1983d5050e0c,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259197_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631645,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259197.jpg,,,,,,en,,,,,,,,urn:uuid:0427949d-22b3-43dc-9fef-1b9be57ba7f7,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259197_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259197_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-05 06:14:10,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
e01e97f6-2de7-476e-80ae-a44c10d5b3eb,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259201_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631649,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259201.jpg,,,,,,en,,,,,,,,urn:uuid:d16626d5-d09a-4904-bd43-9e0a4e1106d1,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259201_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259201_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 07:08:43,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
4e39ff69-27df-4a78-93a8-5fc41a82cd41,,,,,,https://bisque.cyverse.org/image_service/image/00-AtYepcBJQzsTCu8b86fms3?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305074,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-AtYepcBJQzsTCu8b86fms3?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:2b53659e-b3ac-4d4f-8105-620800b4690c,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-AtYepcBJQzsTCu8b86fms3?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-AtYepcBJQzsTCu8b86fms3?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
3303fa91-340c-440c-83a2-ca2c17545107,,,,,,https://bisque.cyverse.org/image_service/image/00-WcFSB95bu8rwtPHg979EM4/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996400,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-WcFSB95bu8rwtPHg979EM4/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:f677e6b3-4c46-4767-9d3f-e07cdd70df22,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-WcFSB95bu8rwtPHg979EM4/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-WcFSB95bu8rwtPHg979EM4/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
01248009-632b-4a8d-a103-ad02a4877be8,,,,,,http://mam.ansp.org/image/CM/Fullsize/257/CM257114.jpg,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11986086,,,,,,,,,,,http://midatlanticherbaria.org/imglib/mam/CM/CM257/CM257114_1546968648_web.jpg,,,,,,en,,,,,,,,urn:uuid:04e1c4ae-77d8-4543-8140-5ce8e76f3883,,,,,,Photograph,,,,,http://midatlanticherbaria.org/imglib/mam/CM/CM257/CM257114_1546968648_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://mam.ansp.org/image/CM/Fullsize/257/CM257114.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-08 11:12:17,Carnegie Museum of Natural History,CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
6cfe9158-2ef9-487f-ab76-c33ec3c76217,,,,,,https://bisque.cyverse.org/image_service/image/00-zsd5ZnaK6x7BcBdb7p66Dg/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996403,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-zsd5ZnaK6x7BcBdb7p66Dg/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:b6725e1f-f892-41c3-aa86-c4f9c6c1c581,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-zsd5ZnaK6x7BcBdb7p66Dg/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-zsd5ZnaK6x7BcBdb7p66Dg/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
bbe819b8-6958-4bc0-808c-d93b766ee35b,,,,,,https://bisque.cyverse.org/image_service/image/00-kVMccnvwgEJKYhY3rMVMJQ/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=11163321,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-kVMccnvwgEJKYhY3rMVMJQ/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:ce0673c1-ef26-4fe3-8952-b2f2cb556f0e,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-kVMccnvwgEJKYhY3rMVMJQ/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-kVMccnvwgEJKYhY3rMVMJQ/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 09:28:55,Mecklenburg County Park and Recreation Herbarium (UNCC),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
939a7b54-e575-42fc-9b3a-c21b92d9f819,,,,,,https://bisque.cyverse.org/image_service/00-Q6FAZHkTaAsYM7nwVApR65,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1496667,,,,BSN BSN-13467,,,,,,,"https://bisque.cyverse.org/image_service/00-Q6FAZHkTaAsYM7nwVApR65?resize=1875,1875,BC,MX&format=jpeg",,,,,,en,,,,,,,,urn:uuid:39fc95e5-d6a8-460d-8846-05947dd745e9,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/00-Q6FAZHkTaAsYM7nwVApR65?thumbnail=225,225",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/00-Q6FAZHkTaAsYM7nwVApR65,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31 10:01:09,Boston University,© 2017 Boston University,http://creativecommons.org/licenses/by-nc/4.0/
eb5343c3-f57c-4db0-b646-b65f32723dab,,,,,,https://bisque.cyverse.org/image_service/image/00-PAXFqHMaVEdrvwfUVdYHKg/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996406,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-PAXFqHMaVEdrvwfUVdYHKg/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:e8783332-3248-4b90-b9ea-0f6bb53d2f7f,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-PAXFqHMaVEdrvwfUVdYHKg/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-PAXFqHMaVEdrvwfUVdYHKg/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
599fe170-f87a-445b-a830-342148232309,,,,,,https://bisque.cyverse.org/image_service/image/00-sYojJmDMtcbjVPLVE2oooC/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=17626329,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-sYojJmDMtcbjVPLVE2oooC/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:d3323a54-6490-49b2-96d3-07435b12715f,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-sYojJmDMtcbjVPLVE2oooC/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-sYojJmDMtcbjVPLVE2oooC/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-19 14:14:53,East Carolina University Herbarium (ECUH),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
7b71b7db-af64-417a-a981-0f543debc722,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259199_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631647,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259199.jpg,,,,,,en,,,,,,,,urn:uuid:46251166-3131-4ead-b8bd-f1e959a6dd49,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259199_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259199_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-05 06:19:45,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
089e5816-a19f-42fb-8470-74a30fed544f,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259187_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631635,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259187.jpg,,,,,,en,,,,,,,,urn:uuid:4a59b33d-b50f-4109-98a2-fc0090774c31,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259187_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259187_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 06:59:49,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7b8dd424-3f89-4e39-a1aa-b82adea8a34e,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=13283946,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,Conveyor Belt,image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution",image,,,,,,Barcode 00593924,,http://collections.nmnh.si.edu/media/index.php?irn=13283946,,,,,,,,,00593924.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6923,9100,,,,,,,,,,,,,https://www.si.edu/Termsofuse
abfaeb2b-686e-4c87-a740-f052640d53ec,,,,,,https://cdn.plantatlas.org/img/specimens/USF/196653.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/thumbs/196653.jpg,,Thumbnail,,image/jpeg,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,StillImage,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/196653.jpg,,,,,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,,"Shortia galacifolia Torr. & A. Gray - USA, South Carolina (BARCODE: 196653) - USF Herbarium",http://purl.org/dc/dcmitype/StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of South Florida Herbarium (USF),,https://creativecommons.org/licenses/by-nc-sa/4.0/
4e7409ae-0775-4df9-af7d-91d301258bc4,,,,,,https://bisque.cyverse.org/image_service/image/00-BhAY5jGsM96qjSUwkrS5id?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305068,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-BhAY5jGsM96qjSUwkrS5id?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:cb0d4ae9-1d72-439c-b7c1-b77b7c0c8f5b,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-BhAY5jGsM96qjSUwkrS5id?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-BhAY5jGsM96qjSUwkrS5id?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
dbae0f76-7566-43e8-8790-fefa67f6b451,,,,,,https://bisque.cyverse.org/image_service/image/00-eNKgVeTjZwMuPvmhgWRMgC/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996411,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-eNKgVeTjZwMuPvmhgWRMgC/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:7f7ec50b-5bd0-4b9c-a00b-ed642dc771b1,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-eNKgVeTjZwMuPvmhgWRMgC/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-eNKgVeTjZwMuPvmhgWRMgC/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
