x,y,species avg
7710.0,7710.0,0.34109583
7711.0,7711.0,0.3440002
7712.0,7712.0,0.32249832
7713.0,7713.0,0.049691953
7714.0,7714.0,0.28412396
7715.0,7715.0,0.27881163
7716.0,7716.0,0.22130412
7717.0,7717.0,0.56487805
7718.0,7718.0,0.19787589
7719.0,7719.0,0.094901174
7720.0,7720.0,0.22343728
7721.0,7721.0,0.15812342
7722.0,7722.0,0.22129303
7723.0,7723.0,0.63876224
7724.0,7724.0,0.23860043
7725.0,7725.0,0.17357321
7726.0,7726.0,0.4499217
7727.0,7727.0,0.04333731
7728.0,7728.0,0.15798712
7729.0,7729.0,0.6020149
7730.0,7730.0,0.060867082
7731.0,7731.0,0.054245524
7732.0,7732.0,0.24834001
7733.0,7733.0,0.2770438
7734.0,7734.0,0.027770665
7735.0,7735.0,0.023708865
7736.0,7736.0,0.16579281
7737.0,7737.0,0.21273717
7738.0,7738.0,0.12424558
7739.0,7739.0,0.24537335
7740.0,7740.0,0.35741386
7741.0,7741.0,0.25315285
7742.0,7742.0,0.5991238
7743.0,7743.0,0.13225165
7744.0,7744.0,0.21726608
7745.0,7745.0,0.20901962
7746.0,7746.0,0.26141104
7747.0,7747.0,0.01563929
7748.0,7748.0,0.33542028
7749.0,7749.0,0.4474363
7750.0,7750.0,0.1654131
7751.0,7751.0,0.16027917
7752.0,7752.0,0.3173274
7753.0,7753.0,0.15854822
7754.0,7754.0,0.32781047
7755.0,7755.0,0.085860565
7756.0,7756.0,0.024299383
7757.0,7757.0,0.19941026
7758.0,7758.0,0.34006292
7759.0,7759.0,0.23378283
7760.0,7760.0,0.19500005
7761.0,7761.0,0.16887869
7762.0,7762.0,0.15398978
7763.0,7763.0,0.21037608
7764.0,7764.0,0.15247293
7765.0,7765.0,0.27789482
7766.0,7766.0,0.0378607
7767.0,7767.0,0.22187467
7768.0,7768.0,0.2307151
7769.0,7769.0,0.07241029
7770.0,7770.0,0.15820289
7771.0,7771.0,0.06917815
7772.0,7772.0,0.21574408
7773.0,7773.0,0.8096466
7774.0,7774.0,0.24507011
7775.0,7775.0,0.25918663
7776.0,7776.0,0.26797712
7777.0,7777.0,0.17959233
7778.0,7778.0,0.26660985
7779.0,7779.0,0.3416252
7780.0,7780.0,0.65455806
7781.0,7781.0,0.3078699
7782.0,7782.0,0.12532263
7783.0,7783.0,0.03965949
7784.0,7784.0,0.55485237
7785.0,7785.0,0.032613747
7786.0,7786.0,0.0464227
7787.0,7787.0,0.25749916
7788.0,7788.0,0.022007845
7789.0,7789.0,0.35016328
7790.0,7790.0,0.5729117
7791.0,7791.0,0.14413452
7792.0,7792.0,0.043685976
7793.0,7793.0,0.74821997
7794.0,7794.0,0.01685982
7795.0,7795.0,0.11279121
7796.0,7796.0,0.16246822
7797.0,7797.0,0.84408635
7798.0,7798.0,0.38738558
7799.0,7799.0,0.1708748
7800.0,7800.0,0.04327424
7801.0,7801.0,0.21490526
7802.0,7802.0,0.2469032
7803.0,7803.0,0.19603312
7804.0,7804.0,0.04364738
7805.0,7805.0,0.2853481
7806.0,7806.0,0.10358271
7807.0,7807.0,0.07635461
7808.0,7808.0,0.3412422
7809.0,7809.0,0.19313528
7810.0,7810.0,0.19554272
7811.0,7811.0,0.18406212
7812.0,7812.0,0.26055688
7813.0,7813.0,0.23035868
7814.0,7814.0,0.27684495
7815.0,7815.0,0.097803004
7816.0,7816.0,0.23452382
7817.0,7817.0,0.22787458
7818.0,7818.0,0.17811744
7819.0,7819.0,0.23479448
7820.0,7820.0,0.29110345
7821.0,7821.0,0.3043127
7822.0,7822.0,0.033756457
7823.0,7823.0,0.36035195
7824.0,7824.0,0.04693858
7825.0,7825.0,0.23153643
7826.0,7826.0,0.057879258
7827.0,7827.0,0.092257746
7828.0,7828.0,0.1563826
7829.0,7829.0,0.04099511
7830.0,7830.0,0.1567779
7831.0,7831.0,0.15708004
7832.0,7832.0,0.25003168
7833.0,7833.0,0.016608318
7834.0,7834.0,0.6280712
7835.0,7835.0,0.28402305
7836.0,7836.0,0.16123489
7837.0,7837.0,0.1259505
7838.0,7838.0,0.36311927
7839.0,7839.0,0.117221385
7840.0,7840.0,0.05765588
7841.0,7841.0,0.055830847
7842.0,7842.0,0.19021027
7843.0,7843.0,0.027140297
7844.0,7844.0,0.16687389
7845.0,7845.0,0.72476035
7846.0,7846.0,0.2844925
7847.0,7847.0,0.20976402
7848.0,7848.0,0.087718666
7849.0,7849.0,0.22937371
7850.0,7850.0,0.23667869
7851.0,7851.0,0.24502774
7852.0,7852.0,0.29048428
7853.0,7853.0,0.18508747
7854.0,7854.0,0.010515245
7855.0,7855.0,0.21567611
7856.0,7856.0,0.14451459
7857.0,7857.0,0.036700483
7858.0,7858.0,0.18890084
7859.0,7859.0,0.40568778
7860.0,7860.0,0.3482273
7861.0,7861.0,0.40700683
7862.0,7862.0,0.17204456
7863.0,7863.0,0.14689524
7864.0,7864.0,0.24338149
7865.0,7865.0,0.035129953
7866.0,7866.0,0.3513512
7867.0,7867.0,0.13640392
7868.0,7868.0,0.03700484
7869.0,7869.0,0.12797974
7870.0,7870.0,0.20002322
7871.0,7871.0,0.67311966
7872.0,7872.0,0.2040569
7873.0,7873.0,0.03203363
7874.0,7874.0,0.1864549
7875.0,7875.0,0.046938326
7876.0,7876.0,0.020362686
7877.0,7877.0,0.5471507
7878.0,7878.0,0.11880617
7879.0,7879.0,0.23740608
7880.0,7880.0,0.19225846
7881.0,7881.0,0.17659628
7882.0,7882.0,0.051875897
7883.0,7883.0,0.6609166
7884.0,7884.0,0.22068194
7885.0,7885.0,0.26924467
7886.0,7886.0,0.030463059
7887.0,7887.0,0.1986082
7888.0,7888.0,0.6542806
7889.0,7889.0,0.16828637
7890.0,7890.0,0.15513301
7891.0,7891.0,0.8074971
7892.0,7892.0,0.19221322
7893.0,7893.0,0.45153293
7894.0,7894.0,0.15946275
7895.0,7895.0,0.7639116
7896.0,7896.0,0.16897161
7897.0,7897.0,0.20285891
7898.0,7898.0,0.19190226
7899.0,7899.0,0.34719375
7900.0,7900.0,0.018089611
7901.0,7901.0,0.3673037
7902.0,7902.0,0.0074582724
7903.0,7903.0,0.3139157
7904.0,7904.0,0.13410328
7905.0,7905.0,0.017044777
7906.0,7906.0,0.28990406
7907.0,7907.0,0.059276074
7908.0,7908.0,0.041352883
7909.0,7909.0,0.035185385
7910.0,7910.0,0.23815605
7911.0,7911.0,0.19906539
7912.0,7912.0,0.3141772
7913.0,7913.0,0.36278635
7914.0,7914.0,0.68084997
7915.0,7915.0,0.25359088
7916.0,7916.0,0.08343153
7917.0,7917.0,0.16813457
7918.0,7918.0,0.13473375
7919.0,7919.0,0.32199067
7920.0,7920.0,0.112317175
7921.0,7921.0,0.3964406
7922.0,7922.0,0.055955153
7923.0,7923.0,0.10973014
7924.0,7924.0,0.0714713
7925.0,7925.0,0.16991912
7926.0,7926.0,0.14709072
7927.0,7927.0,0.5771915
7928.0,7928.0,0.11412395
7929.0,7929.0,0.23382667
7930.0,7930.0,0.27951047
7931.0,7931.0,0.18177244
7932.0,7932.0,0.22732638
7933.0,7933.0,0.24432424
7934.0,7934.0,0.2501535
7935.0,7935.0,0.20842418
7936.0,7936.0,0.023199761
7937.0,7937.0,0.14394817
7938.0,7938.0,0.10171539
7939.0,7939.0,0.117463686
7940.0,7940.0,0.11316137
7941.0,7941.0,0.24436459
7942.0,7942.0,0.20177722
7943.0,7943.0,0.67829895
7944.0,7944.0,0.22655593
7945.0,7945.0,0.1139944
7946.0,7946.0,0.2450258
7947.0,7947.0,0.3198829
7948.0,7948.0,0.23418824
7949.0,7949.0,0.2393657
7950.0,7950.0,0.17203897
7951.0,7951.0,0.12667271
7952.0,7952.0,0.03229444
7953.0,7953.0,0.1641626
7954.0,7954.0,0.048711836
7955.0,7955.0,0.09740597
7956.0,7956.0,0.027341759
7957.0,7957.0,0.2218668
7958.0,7958.0,0.17234664
7959.0,7959.0,0.22477446
7960.0,7960.0,0.026403487
7961.0,7961.0,0.1300743
7962.0,7962.0,0.11535691
7963.0,7963.0,0.52875334
7964.0,7964.0,0.12640871
7965.0,7965.0,0.19437267
7966.0,7966.0,0.06564886
7967.0,7967.0,0.0627086
7968.0,7968.0,0.2606612
7969.0,7969.0,0.19165409
7970.0,7970.0,0.25721055
7971.0,7971.0,0.16189206
7972.0,7972.0,0.25042415
7973.0,7973.0,0.047974538
7974.0,7974.0,0.15612002
7975.0,7975.0,0.20028298
7976.0,7976.0,0.18544403
7977.0,7977.0,0.046170708
7978.0,7978.0,0.25076562
7979.0,7979.0,0.1976681
7980.0,7980.0,0.14752632
7981.0,7981.0,0.27657485
7982.0,7982.0,0.28094906
7983.0,7983.0,0.8709693
7984.0,7984.0,0.3267531
7985.0,7985.0,0.13899085
7986.0,7986.0,0.124187015
7987.0,7987.0,0.18567178
7988.0,7988.0,0.44427225
7989.0,7989.0,0.30898878
7990.0,7990.0,0.17526989
7991.0,7991.0,0.06621429
7992.0,7992.0,0.32870024
7993.0,7993.0,0.027033659
7994.0,7994.0,0.2423578
7995.0,7995.0,0.11374617
7996.0,7996.0,0.1582407
7997.0,7997.0,0.3175664
7998.0,7998.0,0.24222426
7999.0,7999.0,0.12384644
8000.0,8000.0,0.25113094
8001.0,8001.0,0.034849264
8002.0,8002.0,0.35798576
8003.0,8003.0,0.069891125
8004.0,8004.0,0.45875928
8005.0,8005.0,0.21039791
8006.0,8006.0,0.24537544
8007.0,8007.0,0.19222033
8008.0,8008.0,0.1848491
8009.0,8009.0,0.023980815
8010.0,8010.0,0.14036351
8011.0,8011.0,0.16376619
8012.0,8012.0,0.32214728
8013.0,8013.0,0.109415606
8014.0,8014.0,0.026412388
8015.0,8015.0,0.23921186
8016.0,8016.0,0.2658081
8017.0,8017.0,0.04097353
8018.0,8018.0,0.2323353
8019.0,8019.0,0.035508923
8020.0,8020.0,0.29521066
8021.0,8021.0,0.047240812
8022.0,8022.0,0.21228784
8023.0,8023.0,0.40123382
8024.0,8024.0,0.6812598
8025.0,8025.0,0.30681774
8026.0,8026.0,0.1354894
8027.0,8027.0,0.24832965
8028.0,8028.0,0.076253645
8029.0,8029.0,0.08856278
8030.0,8030.0,0.059247144
8031.0,8031.0,0.3137245
8032.0,8032.0,0.02002031
8033.0,8033.0,0.028534265
8034.0,8034.0,0.15608045
8035.0,8035.0,0.02087626
8036.0,8036.0,0.22270152
8037.0,8037.0,0.11404204
8038.0,8038.0,0.34053838
8039.0,8039.0,0.2041234
8040.0,8040.0,0.176699
8041.0,8041.0,0.19975087
8042.0,8042.0,0.20223321
8043.0,8043.0,0.27449423
8044.0,8044.0,0.11548876
8045.0,8045.0,0.22403325
8046.0,8046.0,0.051148783
8047.0,8047.0,0.8799326
8048.0,8048.0,0.21130313
8049.0,8049.0,0.11690195
8050.0,8050.0,0.23006468
8051.0,8051.0,0.057321113
8052.0,8052.0,0.22907089
8053.0,8053.0,0.49847722
8054.0,8054.0,0.27552518
8055.0,8055.0,0.17954893
8056.0,8056.0,0.27558574
8057.0,8057.0,0.17302297
8058.0,8058.0,0.119585395
8059.0,8059.0,0.26847625
8060.0,8060.0,0.35114512
8061.0,8061.0,0.073798314
8062.0,8062.0,0.23954833
8063.0,8063.0,0.37521493
8064.0,8064.0,0.10675982
8065.0,8065.0,0.14403908
8066.0,8066.0,0.11937499
8067.0,8067.0,0.06738422
8068.0,8068.0,0.08013662
8069.0,8069.0,0.5955776
8070.0,8070.0,0.35114303
8071.0,8071.0,0.34344736
8072.0,8072.0,0.1368981
8073.0,8073.0,0.079865515
8074.0,8074.0,0.12584911
8075.0,8075.0,0.05420183
8076.0,8076.0,0.019097317
8077.0,8077.0,0.05179783
8078.0,8078.0,0.32104048
8079.0,8079.0,0.18374178
8080.0,8080.0,0.19994894
8081.0,8081.0,0.0491779
8082.0,8082.0,0.25324407
8083.0,8083.0,0.28091997
8084.0,8084.0,0.22767653
8085.0,8085.0,0.3651601
8086.0,8086.0,0.26971656
8087.0,8087.0,0.2463261
8088.0,8088.0,0.13997826
8089.0,8089.0,0.25881955
8090.0,8090.0,0.12412417
8091.0,8091.0,0.19882189
8092.0,8092.0,0.31245893
8093.0,8093.0,0.18708563
8094.0,8094.0,0.26691312
8095.0,8095.0,0.05643354
8096.0,8096.0,0.06499992
8097.0,8097.0,0.88893163
8098.0,8098.0,0.21844167
8099.0,8099.0,0.170213
8100.0,8100.0,0.23221861
8101.0,8101.0,0.027138432
8102.0,8102.0,0.062640674
8103.0,8103.0,0.116726786
8104.0,8104.0,0.3960489
8105.0,8105.0,0.27047554
8106.0,8106.0,0.22171472
8107.0,8107.0,0.24646638
8108.0,8108.0,0.119591065
8109.0,8109.0,0.14620024
8110.0,8110.0,0.2032721
8111.0,8111.0,0.17839988
8112.0,8112.0,0.30169955
8113.0,8113.0,0.17814904
8114.0,8114.0,0.310298
8115.0,8115.0,0.20391482
8116.0,8116.0,0.12723987
8117.0,8117.0,0.2944176
8118.0,8118.0,0.2511449
8119.0,8119.0,0.20890395
8120.0,8120.0,0.12092933
8121.0,8121.0,0.121341884
8122.0,8122.0,0.13336712
8123.0,8123.0,0.09764211
8124.0,8124.0,0.18645
8125.0,8125.0,0.04344985
8126.0,8126.0,0.2135813
8127.0,8127.0,0.12470184
8128.0,8128.0,0.019830786
8129.0,8129.0,0.19055529
8130.0,8130.0,0.06238561
8131.0,8131.0,0.17138384
8132.0,8132.0,0.26572838
8133.0,8133.0,0.18938842
8134.0,8134.0,0.24961899
8135.0,8135.0,0.21748425
8136.0,8136.0,0.19500679
8137.0,8137.0,0.22984698
8138.0,8138.0,0.25410438
8139.0,8139.0,0.023931816
8140.0,8140.0,0.10105223
8141.0,8141.0,0.01402405
8142.0,8142.0,0.04139519
8143.0,8143.0,0.21649124
8144.0,8144.0,0.32026607
8145.0,8145.0,0.028153444
8146.0,8146.0,0.17964372
8147.0,8147.0,0.21390192
8148.0,8148.0,0.07369039
8149.0,8149.0,0.39451492
8150.0,8150.0,0.29113653
8151.0,8151.0,0.30170026
8152.0,8152.0,0.15245362
8153.0,8153.0,0.03325016
8154.0,8154.0,0.6183208
8155.0,8155.0,0.5526123
8156.0,8156.0,0.15791863
8157.0,8157.0,0.076710664
8158.0,8158.0,0.13427037
8159.0,8159.0,0.47687152
8160.0,8160.0,0.22751394
8161.0,8161.0,0.15635514
8162.0,8162.0,0.33075747
8163.0,8163.0,0.23745616
8164.0,8164.0,0.024796285
8165.0,8165.0,0.13894455
8166.0,8166.0,0.019902961
8167.0,8167.0,0.6605513
8168.0,8168.0,0.3538695
8169.0,8169.0,0.057404537
8170.0,8170.0,0.3280605
8171.0,8171.0,0.18889052
8172.0,8172.0,0.19144204
8173.0,8173.0,0.088930935
8174.0,8174.0,0.21964613
8175.0,8175.0,0.24633572
8176.0,8176.0,0.17258708
8177.0,8177.0,0.044412993
8178.0,8178.0,0.35673264
8179.0,8179.0,0.06520455
8180.0,8180.0,0.053215835
8181.0,8181.0,0.092452936
8182.0,8182.0,0.18227012
8183.0,8183.0,0.041277166
8184.0,8184.0,0.023545533
8185.0,8185.0,0.06189721
8186.0,8186.0,0.40588558
8187.0,8187.0,0.17128265
8188.0,8188.0,0.14183898
8189.0,8189.0,0.07851138
8190.0,8190.0,0.19655631
8191.0,8191.0,0.3217902
8192.0,8192.0,0.20896633
8193.0,8193.0,0.18047573
8194.0,8194.0,0.17590937
8195.0,8195.0,0.29514474
8196.0,8196.0,0.41405085
8197.0,8197.0,0.18208428
8198.0,8198.0,0.3498194
8199.0,8199.0,0.31209585
8200.0,8200.0,0.15855058
8201.0,8201.0,0.22839434
8202.0,8202.0,0.1302034
8203.0,8203.0,0.1301786
8204.0,8204.0,0.6063611
8205.0,8205.0,0.069321066
8206.0,8206.0,0.18821703
8207.0,8207.0,0.27993977
8208.0,8208.0,0.13848262
8209.0,8209.0,0.112605475
8210.0,8210.0,0.03162141
8211.0,8211.0,0.050454557
8212.0,8212.0,0.0727799
8213.0,8213.0,0.14835978
8214.0,8214.0,0.22928147
8215.0,8215.0,0.33038676
8216.0,8216.0,0.2345022
8217.0,8217.0,0.2887783
8218.0,8218.0,0.5633842
8219.0,8219.0,0.255735
8220.0,8220.0,0.49349216
8221.0,8221.0,0.30707496
8222.0,8222.0,0.044660218
8223.0,8223.0,0.035107553
8224.0,8224.0,0.042177033
8225.0,8225.0,0.22477232
8226.0,8226.0,0.21377726
8227.0,8227.0,0.268747
8228.0,8228.0,0.21419832
8229.0,8229.0,0.2172738
8230.0,8230.0,0.32299727
8231.0,8231.0,0.17129116
8232.0,8232.0,0.39882275
8233.0,8233.0,0.19359556
8234.0,8234.0,0.12272586
8235.0,8235.0,0.05776618
8236.0,8236.0,0.33755207
8237.0,8237.0,0.23547482
8238.0,8238.0,0.30753252
8239.0,8239.0,0.024297811
8240.0,8240.0,0.28661922
8241.0,8241.0,0.118524484
8242.0,8242.0,0.028021706
8243.0,8243.0,0.24656105
8244.0,8244.0,0.07078974
8245.0,8245.0,0.4250502
8246.0,8246.0,0.0873507
8247.0,8247.0,0.21883053
8248.0,8248.0,0.37378922
8249.0,8249.0,0.036611747
8250.0,8250.0,0.495795
8251.0,8251.0,0.17107967
8252.0,8252.0,0.26944163
8253.0,8253.0,0.018288927
8254.0,8254.0,0.16841444
8255.0,8255.0,0.073606975
8256.0,8256.0,0.20517743
8257.0,8257.0,0.2892314
8258.0,8258.0,0.691025
8259.0,8259.0,0.06627487
8260.0,8260.0,0.17952058
8261.0,8261.0,0.24366218
8262.0,8262.0,0.45173845
8263.0,8263.0,0.39893243
8264.0,8264.0,0.02183578
8265.0,8265.0,0.026565582
8266.0,8266.0,0.23498252
8267.0,8267.0,0.24873002
8268.0,8268.0,0.204819
8269.0,8269.0,0.027808929
8270.0,8270.0,0.29142004
8271.0,8271.0,0.11487841
8272.0,8272.0,0.18407317
8273.0,8273.0,0.15886861
8274.0,8274.0,0.2761106
8275.0,8275.0,0.11810447
8276.0,8276.0,0.18176289
8277.0,8277.0,0.24968293
8278.0,8278.0,0.1637725
8279.0,8279.0,0.018775677
8280.0,8280.0,0.3959981
8281.0,8281.0,0.71670556
8282.0,8282.0,0.10736675
8283.0,8283.0,0.7570463
8284.0,8284.0,0.23772728
8285.0,8285.0,0.26797205
8286.0,8286.0,0.14875194
8287.0,8287.0,0.6695981
8288.0,8288.0,0.2895447
8289.0,8289.0,0.15792921
8290.0,8290.0,0.14787285
8291.0,8291.0,0.2306026
8292.0,8292.0,0.08391441
8293.0,8293.0,0.28494504
8294.0,8294.0,0.225759
8295.0,8295.0,0.24506818
8296.0,8296.0,0.22048457
8297.0,8297.0,0.012649973
8298.0,8298.0,0.0110691255
8299.0,8299.0,0.32324028
8300.0,8300.0,0.056621373
8301.0,8301.0,0.16517122
8302.0,8302.0,0.22412206
8303.0,8303.0,0.3357335
8304.0,8304.0,0.46188042
8305.0,8305.0,0.31546992
8306.0,8306.0,0.51406074
8307.0,8307.0,0.27816877
8308.0,8308.0,0.19129086
8309.0,8309.0,0.18746091
8310.0,8310.0,0.27738488
8311.0,8311.0,0.22637151
8312.0,8312.0,0.033348534
8313.0,8313.0,0.1135968
8314.0,8314.0,0.60798496
8315.0,8315.0,0.007945982
8316.0,8316.0,0.67887014
8317.0,8317.0,0.18767741
8318.0,8318.0,0.036171716
8319.0,8319.0,0.1582631
8320.0,8320.0,0.02425928
8321.0,8321.0,0.25563002
8322.0,8322.0,0.2566121
8323.0,8323.0,0.038026765
8324.0,8324.0,0.15534885
8325.0,8325.0,0.23404798
8326.0,8326.0,0.2995587
8327.0,8327.0,0.13839386
8328.0,8328.0,0.6797539
8329.0,8329.0,0.17800337
8330.0,8330.0,0.25814426
8331.0,8331.0,0.20849444
8332.0,8332.0,0.24043065
8333.0,8333.0,0.2891873
8334.0,8334.0,0.037158318
8335.0,8335.0,0.29242983
8336.0,8336.0,0.1549395
8337.0,8337.0,0.02813352
8338.0,8338.0,0.043136586
8339.0,8339.0,0.19950555
8340.0,8340.0,0.14274794
8341.0,8341.0,0.29949442
8342.0,8342.0,0.038289502
8343.0,8343.0,0.32834882
8344.0,8344.0,0.024625443
8345.0,8345.0,0.31467468
8346.0,8346.0,0.20982699
8347.0,8347.0,0.21242087
8348.0,8348.0,0.1763552
8349.0,8349.0,0.12443125
8350.0,8350.0,0.41345823
8351.0,8351.0,0.27529556
8352.0,8352.0,0.123796195
8353.0,8353.0,0.04643257
8354.0,8354.0,0.11800475
8355.0,8355.0,0.030217465
8356.0,8356.0,0.14800377
8357.0,8357.0,0.10753599
8358.0,8358.0,0.041297384
8359.0,8359.0,0.15031037
8360.0,8360.0,0.35434613
8361.0,8361.0,0.1254181
8362.0,8362.0,0.18716487
8363.0,8363.0,0.028228277
8364.0,8364.0,0.39441466
8365.0,8365.0,0.23599204
8366.0,8366.0,0.13779248
8367.0,8367.0,0.22452936
8368.0,8368.0,0.13145235
8369.0,8369.0,0.19517867
8370.0,8370.0,0.3211979
8371.0,8371.0,0.43961036
8372.0,8372.0,0.19017965
8373.0,8373.0,0.5627567
8374.0,8374.0,0.7098304
8375.0,8375.0,0.03255215
8376.0,8376.0,0.16564217
8377.0,8377.0,0.2626839
8378.0,8378.0,0.2578727
8379.0,8379.0,0.30217183
8380.0,8380.0,0.17853932
8381.0,8381.0,0.16769621
8382.0,8382.0,0.15811586
8383.0,8383.0,0.063315205
8384.0,8384.0,0.051479504
8385.0,8385.0,0.69257146
8386.0,8386.0,0.22990483
8387.0,8387.0,0.1624631
8388.0,8388.0,0.029848332
8389.0,8389.0,0.31332085
8390.0,8390.0,0.20446499
8391.0,8391.0,0.030993424
8392.0,8392.0,0.28645825
8393.0,8393.0,0.12622085
8394.0,8394.0,0.20944722
8395.0,8395.0,0.18400002
8396.0,8396.0,0.79798347
8397.0,8397.0,0.16454315
8398.0,8398.0,0.44739297
8399.0,8399.0,0.38122648
8400.0,8400.0,0.32475975
8401.0,8401.0,0.032426417
8402.0,8402.0,0.30470186
8403.0,8403.0,0.22114635
8404.0,8404.0,0.24173199
8405.0,8405.0,0.17346339
8406.0,8406.0,0.21913397
8407.0,8407.0,0.088749945
8408.0,8408.0,0.037179533
8409.0,8409.0,0.3864648
8410.0,8410.0,0.028617457
8411.0,8411.0,0.2790831
8412.0,8412.0,0.16711892
8413.0,8413.0,0.2082192
8414.0,8414.0,0.036379647
8415.0,8415.0,0.114720464
8416.0,8416.0,0.30024913
8417.0,8417.0,0.46495843
8418.0,8418.0,0.2428512
8419.0,8419.0,0.149485
8420.0,8420.0,0.22697683
8421.0,8421.0,0.043259107
8422.0,8422.0,0.24773712
8423.0,8423.0,0.4286327
8424.0,8424.0,0.054814108
8425.0,8425.0,0.40950707
8426.0,8426.0,0.018394502
8427.0,8427.0,0.35462543
8428.0,8428.0,0.5466924
8429.0,8429.0,0.027265122
8430.0,8430.0,0.27701506
8431.0,8431.0,0.563779
8432.0,8432.0,0.17187332
8433.0,8433.0,0.43293396
8434.0,8434.0,0.11052926
8435.0,8435.0,0.04289506
8436.0,8436.0,0.18784536
8437.0,8437.0,0.14746432
8438.0,8438.0,0.43945488
8439.0,8439.0,0.14278369
8440.0,8440.0,0.20159714
8441.0,8441.0,0.22854619
8442.0,8442.0,0.24136727
8443.0,8443.0,0.13041316
8444.0,8444.0,0.0308857
8445.0,8445.0,0.30723035
8446.0,8446.0,0.13551056
8447.0,8447.0,0.22332853
8448.0,8448.0,0.40873098
8449.0,8449.0,0.070401564
8450.0,8450.0,0.10246676
8451.0,8451.0,0.18519266
8452.0,8452.0,0.13011833
8453.0,8453.0,0.47256413
8454.0,8454.0,0.50216204
8455.0,8455.0,0.52425325
8456.0,8456.0,0.33658975
8457.0,8457.0,0.0063465517
8458.0,8458.0,0.38260233
8459.0,8459.0,0.33533219
8460.0,8460.0,0.16272868
8461.0,8461.0,0.21168712
8462.0,8462.0,0.086769134
8463.0,8463.0,0.2175828
8464.0,8464.0,0.31195143
8465.0,8465.0,0.13611642
8466.0,8466.0,0.40698004
8467.0,8467.0,0.27059877
8468.0,8468.0,0.07548566
8469.0,8469.0,0.13005844
8470.0,8470.0,0.03607501
8471.0,8471.0,0.11873652
8472.0,8472.0,0.14240873
8473.0,8473.0,0.2726908
8474.0,8474.0,0.028569246
8475.0,8475.0,0.42974678
8476.0,8476.0,0.029546015
8477.0,8477.0,0.030523242
8478.0,8478.0,0.26909396
8479.0,8479.0,0.15865439
8480.0,8480.0,0.022511233
8481.0,8481.0,0.033811178
8482.0,8482.0,0.15998392
8483.0,8483.0,0.1948041
8484.0,8484.0,0.2551166
8485.0,8485.0,0.15640484
8486.0,8486.0,0.12218442
8487.0,8487.0,0.16971557
8488.0,8488.0,0.22223356
8489.0,8489.0,0.02804386
8490.0,8490.0,0.21608731
8491.0,8491.0,0.02406492
8492.0,8492.0,0.25200608
8493.0,8493.0,0.24370007
8494.0,8494.0,0.1767113
8495.0,8495.0,0.16865955
8496.0,8496.0,0.062896654
8497.0,8497.0,0.100258246
8498.0,8498.0,0.1743281
8499.0,8499.0,0.23262787
8500.0,8500.0,0.13012093
8501.0,8501.0,0.01276004
8502.0,8502.0,0.8960323
8503.0,8503.0,0.34255186
8504.0,8504.0,0.21613902
8505.0,8505.0,0.24051476
8506.0,8506.0,0.32892874
8507.0,8507.0,0.09535234
8508.0,8508.0,0.21822038
8509.0,8509.0,0.29319137
8510.0,8510.0,0.20405148
8511.0,8511.0,0.3471944
8512.0,8512.0,0.028456934
8513.0,8513.0,0.015312567
8514.0,8514.0,0.2569386
8515.0,8515.0,0.14654002
8516.0,8516.0,0.17165375
8517.0,8517.0,0.30524546
8518.0,8518.0,0.027082192
8519.0,8519.0,0.0252003
8520.0,8520.0,0.051103894
8521.0,8521.0,0.05430181
8522.0,8522.0,0.020536743
8523.0,8523.0,0.863843
8524.0,8524.0,0.013735219
8525.0,8525.0,0.4788036
8526.0,8526.0,0.08277341
8527.0,8527.0,0.42569357
8528.0,8528.0,0.16752991
8529.0,8529.0,0.06725782
8530.0,8530.0,0.5392432
8531.0,8531.0,0.2390749
8532.0,8532.0,0.18269046
8533.0,8533.0,0.22815372
8534.0,8534.0,0.19234912
8535.0,8535.0,0.2423543
8536.0,8536.0,0.28970698
8537.0,8537.0,0.058914967
8538.0,8538.0,0.22482966
8539.0,8539.0,0.03244902
8540.0,8540.0,0.27072817
8541.0,8541.0,0.11239601
8542.0,8542.0,0.17564476
8543.0,8543.0,0.6684021
8544.0,8544.0,0.1835112
8545.0,8545.0,0.3655854
8546.0,8546.0,0.6871239
8547.0,8547.0,0.26177147
8548.0,8548.0,0.15106453
8549.0,8549.0,0.20640117
8550.0,8550.0,0.099532604
8551.0,8551.0,0.27733573
8552.0,8552.0,0.14547478
8553.0,8553.0,0.21097304
8554.0,8554.0,0.19222069
8555.0,8555.0,0.24150206
8556.0,8556.0,0.3194124
8557.0,8557.0,0.42397374
8558.0,8558.0,0.20748116
8559.0,8559.0,0.20942418
8560.0,8560.0,0.024848143
8561.0,8561.0,0.50998384
8562.0,8562.0,0.31180516
8563.0,8563.0,0.7349807
8564.0,8564.0,0.22028385
8565.0,8565.0,0.17908114
8566.0,8566.0,0.17239033
8567.0,8567.0,0.537817
8568.0,8568.0,0.2683821
8569.0,8569.0,0.3957506
8570.0,8570.0,0.04500488
8571.0,8571.0,0.25994533
8572.0,8572.0,0.20871824
8573.0,8573.0,0.04107771
8574.0,8574.0,0.085456364
8575.0,8575.0,0.11269086
8576.0,8576.0,0.042697553
8577.0,8577.0,0.14682834
8578.0,8578.0,0.22219624
8579.0,8579.0,0.15137759
8580.0,8580.0,0.27654102
8581.0,8581.0,0.033868846
8582.0,8582.0,0.2586249
8583.0,8583.0,0.33382487
8584.0,8584.0,0.26244012
