x,y,species min
7537.0,7537.0,0.009375935
7538.0,7538.0,0.022576056
7539.0,7539.0,0.0118631115
7540.0,7540.0,0.006219959
7541.0,7541.0,0.40057433
7542.0,7542.0,0.002580848
7543.0,7543.0,0.07035083
7544.0,7544.0,0.35134694
7545.0,7545.0,0.0073443283
7546.0,7546.0,0.01785269
7547.0,7547.0,0.041832335
7548.0,7548.0,0.0069143088
7549.0,7549.0,0.0013634239
7550.0,7550.0,0.017828101
7551.0,7551.0,0.034541484
7552.0,7552.0,0.016352504
7553.0,7553.0,0.09153595
7554.0,7554.0,0.053585578
7555.0,7555.0,0.073880956
7556.0,7556.0,0.014837727
7557.0,7557.0,0.032625053
7558.0,7558.0,0.10947872
7559.0,7559.0,0.021554679
7560.0,7560.0,0.15966398
7561.0,7561.0,0.13072157
7562.0,7562.0,0.36143225
7563.0,7563.0,0.3453849
7564.0,7564.0,0.66644
7565.0,7565.0,0.19367601
7566.0,7566.0,0.09032579
7567.0,7567.0,0.003459707
7568.0,7568.0,0.06598179
7569.0,7569.0,0.0762927
7570.0,7570.0,0.15836175
7571.0,7571.0,0.07229427
7572.0,7572.0,0.36716175
7573.0,7573.0,0.30085742
7574.0,7574.0,0.0154118985
7575.0,7575.0,0.28351292
7576.0,7576.0,0.006116427
7577.0,7577.0,0.03490423
7578.0,7578.0,0.0033127237
7579.0,7579.0,0.03619769
7580.0,7580.0,0.55269545
7581.0,7581.0,0.2374784
7582.0,7582.0,0.47951466
7583.0,7583.0,0.062322196
7584.0,7584.0,0.6596891
7585.0,7585.0,0.017269522
7586.0,7586.0,0.19783618
7587.0,7587.0,0.085158035
7588.0,7588.0,0.41691637
7589.0,7589.0,0.021768365
7590.0,7590.0,0.03953721
7591.0,7591.0,0.0297179
7592.0,7592.0,0.0083474275
7593.0,7593.0,0.010986865
7594.0,7594.0,0.07892376
7595.0,7595.0,0.06902068
7596.0,7596.0,0.007660293
7597.0,7597.0,0.37824842
7598.0,7598.0,0.23523782
7599.0,7599.0,0.016866706
7600.0,7600.0,0.035122797
7601.0,7601.0,0.035742566
7602.0,7602.0,0.011913446
7603.0,7603.0,0.008960859
7604.0,7604.0,0.031452283
7605.0,7605.0,0.16484821
7606.0,7606.0,0.035651714
7607.0,7607.0,0.08892412
7608.0,7608.0,0.02029756
7609.0,7609.0,0.0012313405
7610.0,7610.0,0.046664327
7611.0,7611.0,0.044451807
7612.0,7612.0,0.025945267
7613.0,7613.0,0.0016429663
7614.0,7614.0,0.037125465
7615.0,7615.0,0.062751815
7616.0,7616.0,0.6348702
7617.0,7617.0,0.31649053
7618.0,7618.0,0.22134115
7619.0,7619.0,0.17379528
7620.0,7620.0,0.12868857
7621.0,7621.0,0.34659743
7622.0,7622.0,0.21020909
7623.0,7623.0,0.017226558
7624.0,7624.0,0.27562457
7625.0,7625.0,0.040032238
7626.0,7626.0,0.058075096
7627.0,7627.0,0.014725857
7628.0,7628.0,0.03164345
7629.0,7629.0,0.5430085
7630.0,7630.0,0.57878494
7631.0,7631.0,0.03803262
7632.0,7632.0,0.012866117
7633.0,7633.0,0.013949586
7634.0,7634.0,0.025489101
7635.0,7635.0,0.06351715
7636.0,7636.0,0.3642327
7637.0,7637.0,0.01605032
7638.0,7638.0,0.28751442
7639.0,7639.0,0.01274877
7640.0,7640.0,0.22551194
7641.0,7641.0,0.037911806
7642.0,7642.0,0.031366207
7643.0,7643.0,0.025455095
7644.0,7644.0,0.02492532
7645.0,7645.0,0.06911265
7646.0,7646.0,0.0046548233
7647.0,7647.0,0.03696769
7648.0,7648.0,0.024652418
7649.0,7649.0,0.0037726208
7650.0,7650.0,0.08356704
7651.0,7651.0,0.025396373
7652.0,7652.0,0.1230921
7653.0,7653.0,0.0015998222
7654.0,7654.0,0.5390629
7655.0,7655.0,0.042119436
7656.0,7656.0,0.3571762
7657.0,7657.0,0.02929899
7658.0,7658.0,0.17493765
7659.0,7659.0,7.402675E-4
7660.0,7660.0,0.05214457
7661.0,7661.0,0.15451032
7662.0,7662.0,0.035740178
7663.0,7663.0,0.07014101
7664.0,7664.0,0.011463751
7665.0,7665.0,0.038241804
7666.0,7666.0,0.059499558
7667.0,7667.0,0.031135492
7668.0,7668.0,0.1254755
7669.0,7669.0,0.019077756
7670.0,7670.0,0.011010738
7671.0,7671.0,0.053752746
7672.0,7672.0,0.14319111
7673.0,7673.0,0.0248035
7674.0,7674.0,0.01966138
7675.0,7675.0,0.11089654
7676.0,7676.0,0.0209131
7677.0,7677.0,0.048875544
7678.0,7678.0,0.08876665
7679.0,7679.0,0.074293636
7680.0,7680.0,0.06710691
7681.0,7681.0,0.6271264
7682.0,7682.0,0.008632653
7683.0,7683.0,0.29835814
7684.0,7684.0,0.015154058
7685.0,7685.0,0.019481765
7686.0,7686.0,0.34608027
7687.0,7687.0,0.61994797
7688.0,7688.0,0.339441
7689.0,7689.0,0.087819524
7690.0,7690.0,0.12814283
7691.0,7691.0,0.048372507
7692.0,7692.0,0.035429128
7693.0,7693.0,0.30522898
7694.0,7694.0,0.015056735
7695.0,7695.0,0.021315414
7696.0,7696.0,0.5427329
7697.0,7697.0,0.017618047
7698.0,7698.0,0.40134174
7699.0,7699.0,0.039383832
7700.0,7700.0,0.049388308
7701.0,7701.0,0.02715734
7702.0,7702.0,0.012222314
7703.0,7703.0,0.013559883
7704.0,7704.0,0.060798477
7705.0,7705.0,0.10367477
7706.0,7706.0,0.44834656
7707.0,7707.0,0.045487076
7708.0,7708.0,0.45386648
7709.0,7709.0,0.04526185
7710.0,7710.0,0.3937034
7711.0,7711.0,8.880974E-4
7712.0,7712.0,0.2602723
7713.0,7713.0,0.008236054
7714.0,7714.0,0.14782181
7715.0,7715.0,0.0019770698
7716.0,7716.0,0.4343503
7717.0,7717.0,0.11511676
7718.0,7718.0,0.081437856
7719.0,7719.0,0.08872267
7720.0,7720.0,0.11668638
7721.0,7721.0,0.13628559
7722.0,7722.0,0.009476622
7723.0,7723.0,0.027761191
7724.0,7724.0,0.019799791
7725.0,7725.0,0.014636513
7726.0,7726.0,0.23555003
7727.0,7727.0,0.055483393
7728.0,7728.0,0.035190515
7729.0,7729.0,0.19272605
7730.0,7730.0,0.3977611
7731.0,7731.0,0.01619497
7732.0,7732.0,0.026742764
7733.0,7733.0,0.054669693
7734.0,7734.0,0.017276907
7735.0,7735.0,0.06936817
7736.0,7736.0,0.078624114
7737.0,7737.0,0.04090368
7738.0,7738.0,0.3515126
7739.0,7739.0,0.13966669
7740.0,7740.0,0.050172947
7741.0,7741.0,0.14082703
7742.0,7742.0,0.39721474
7743.0,7743.0,0.004120469
7744.0,7744.0,0.032402616
7745.0,7745.0,0.16974185
7746.0,7746.0,0.07224785
7747.0,7747.0,0.31096384
7748.0,7748.0,0.32465234
7749.0,7749.0,0.06871174
7750.0,7750.0,0.016864283
7751.0,7751.0,0.022567114
7752.0,7752.0,0.019942531
7753.0,7753.0,0.047266744
7754.0,7754.0,0.0497506
7755.0,7755.0,0.20086709
7756.0,7756.0,0.14195627
7757.0,7757.0,0.014942535
7758.0,7758.0,0.676332
7759.0,7759.0,0.051309854
7760.0,7760.0,0.038851004
7761.0,7761.0,0.12380757
7762.0,7762.0,0.01177221
7763.0,7763.0,0.009674635
7764.0,7764.0,0.023164842
7765.0,7765.0,0.047885917
7766.0,7766.0,0.007140968
7767.0,7767.0,0.015460566
7768.0,7768.0,0.32977307
7769.0,7769.0,0.3825569
7770.0,7770.0,0.015963765
7771.0,7771.0,0.028939545
7772.0,7772.0,0.16122784
7773.0,7773.0,0.07942137
7774.0,7774.0,0.5586816
7775.0,7775.0,0.017102713
7776.0,7776.0,0.017558707
7777.0,7777.0,0.022999516
7778.0,7778.0,0.11737754
7779.0,7779.0,0.08648856
7780.0,7780.0,0.5149702
7781.0,7781.0,0.61471903
7782.0,7782.0,0.072897516
7783.0,7783.0,0.36214447
7784.0,7784.0,0.28147918
7785.0,7785.0,0.06130189
7786.0,7786.0,0.15226462
7787.0,7787.0,0.47839996
7788.0,7788.0,0.05377679
7789.0,7789.0,0.63618135
7790.0,7790.0,0.22473785
7791.0,7791.0,0.06561655
7792.0,7792.0,0.032276403
7793.0,7793.0,0.0893119
7794.0,7794.0,0.018741135
7795.0,7795.0,0.15615264
7796.0,7796.0,0.08462425
7797.0,7797.0,0.32235017
7798.0,7798.0,0.02851135
7799.0,7799.0,0.703656
7800.0,7800.0,0.062138095
7801.0,7801.0,0.27210242
7802.0,7802.0,0.033056524
7803.0,7803.0,0.009855174
7804.0,7804.0,0.010453483
7805.0,7805.0,0.22668709
7806.0,7806.0,0.10902117
7807.0,7807.0,0.5123046
7808.0,7808.0,0.11827847
7809.0,7809.0,0.01937732
7810.0,7810.0,0.020815248
7811.0,7811.0,0.08353074
7812.0,7812.0,0.018685307
7813.0,7813.0,0.030684998
7814.0,7814.0,0.01573863
7815.0,7815.0,0.15714553
7816.0,7816.0,0.36364716
7817.0,7817.0,0.026057495
7818.0,7818.0,0.017225267
7819.0,7819.0,0.20009547
7820.0,7820.0,0.18886004
7821.0,7821.0,0.0332267
7822.0,7822.0,0.016532743
7823.0,7823.0,0.35438663
7824.0,7824.0,0.013320469
7825.0,7825.0,0.025268482
7826.0,7826.0,0.04552446
7827.0,7827.0,0.010328255
7828.0,7828.0,0.20811115
7829.0,7829.0,0.06706963
7830.0,7830.0,0.005936104
7831.0,7831.0,0.0037755691
7832.0,7832.0,0.03411921
7833.0,7833.0,0.07733309
7834.0,7834.0,0.029312177
7835.0,7835.0,0.6159149
7836.0,7836.0,0.017334688
7837.0,7837.0,0.017382912
7838.0,7838.0,0.02040417
7839.0,7839.0,0.055209614
7840.0,7840.0,0.30482435
7841.0,7841.0,0.0465046
7842.0,7842.0,0.014961142
7843.0,7843.0,0.12948546
7844.0,7844.0,0.020825244
7845.0,7845.0,0.034659293
7846.0,7846.0,0.07364992
7847.0,7847.0,0.011116061
7848.0,7848.0,0.044060115
7849.0,7849.0,0.1280867
7850.0,7850.0,0.06815595
7851.0,7851.0,0.020877834
7852.0,7852.0,0.46980688
7853.0,7853.0,0.16773333
7854.0,7854.0,0.22406699
7855.0,7855.0,0.04517108
7856.0,7856.0,0.06361492
7857.0,7857.0,0.028046204
7858.0,7858.0,0.11944653
7859.0,7859.0,0.09311681
7860.0,7860.0,0.027642388
7861.0,7861.0,0.29514855
7862.0,7862.0,0.0471973
7863.0,7863.0,0.12826256
7864.0,7864.0,0.039874166
7865.0,7865.0,0.02180166
7866.0,7866.0,0.3028605
7867.0,7867.0,0.021103418
7868.0,7868.0,9.1074663E-4
7869.0,7869.0,0.005537042
7870.0,7870.0,0.1038933
7871.0,7871.0,0.021427685
7872.0,7872.0,0.14896151
7873.0,7873.0,0.18400937
7874.0,7874.0,0.13202763
7875.0,7875.0,0.017353054
7876.0,7876.0,0.7068647
7877.0,7877.0,0.12246592
7878.0,7878.0,0.3361245
7879.0,7879.0,0.007956224
7880.0,7880.0,0.0063975523
7881.0,7881.0,0.10181053
7882.0,7882.0,0.19417891
7883.0,7883.0,0.09173433
7884.0,7884.0,0.017952252
7885.0,7885.0,0.025158806
7886.0,7886.0,0.092569314
7887.0,7887.0,0.048823867
7888.0,7888.0,0.025834013
7889.0,7889.0,0.29998577
7890.0,7890.0,0.025526738
7891.0,7891.0,0.00859786
7892.0,7892.0,0.016428603
7893.0,7893.0,0.0089520905
7894.0,7894.0,0.010218801
7895.0,7895.0,0.36471558
7896.0,7896.0,0.049834277
7897.0,7897.0,0.018438471
7898.0,7898.0,0.31329846
7899.0,7899.0,0.009650209
7900.0,7900.0,0.008347192
7901.0,7901.0,0.15227143
7902.0,7902.0,0.030803394
7903.0,7903.0,0.007807437
7904.0,7904.0,0.22780007
7905.0,7905.0,0.707156
7906.0,7906.0,0.11750312
7907.0,7907.0,0.29015362
7908.0,7908.0,0.024761632
7909.0,7909.0,0.36053452
7910.0,7910.0,0.019399742
7911.0,7911.0,0.035701085
7912.0,7912.0,0.24931431
7913.0,7913.0,0.08563621
7914.0,7914.0,0.6613388
7915.0,7915.0,0.055358656
7916.0,7916.0,0.032053497
7917.0,7917.0,0.008759007
7918.0,7918.0,0.09346833
7919.0,7919.0,0.020458799
7920.0,7920.0,0.005060547
7921.0,7921.0,0.015859066
7922.0,7922.0,0.038695324
7923.0,7923.0,0.55946094
7924.0,7924.0,0.0026675297
7925.0,7925.0,0.0046769152
7926.0,7926.0,0.008240898
7927.0,7927.0,0.025524253
7928.0,7928.0,0.060948458
7929.0,7929.0,0.010779951
7930.0,7930.0,0.097223826
7931.0,7931.0,0.06992066
7932.0,7932.0,0.63401645
7933.0,7933.0,0.008411593
7934.0,7934.0,0.2614561
7935.0,7935.0,0.017111864
7936.0,7936.0,0.030050915
7937.0,7937.0,0.68376034
7938.0,7938.0,0.016079968
7939.0,7939.0,0.051352236
7940.0,7940.0,0.3684102
7941.0,7941.0,0.1414363
7942.0,7942.0,0.015796643
7943.0,7943.0,0.008115802
7944.0,7944.0,0.012786882
7945.0,7945.0,0.07027885
7946.0,7946.0,0.12570085
7947.0,7947.0,0.070736244
7948.0,7948.0,0.431909
7949.0,7949.0,0.092176534
7950.0,7950.0,0.044128783
7951.0,7951.0,0.5351765
7952.0,7952.0,0.031018263
7953.0,7953.0,0.017418291
7954.0,7954.0,0.59243786
7955.0,7955.0,0.5685178
7956.0,7956.0,0.0053991163
7957.0,7957.0,0.20377831
7958.0,7958.0,0.086817086
7959.0,7959.0,0.6348888
7960.0,7960.0,0.019648263
7961.0,7961.0,0.006182531
7962.0,7962.0,0.27811304
7963.0,7963.0,0.05205918
7964.0,7964.0,0.26761195
7965.0,7965.0,0.009749866
7966.0,7966.0,0.027316768
7967.0,7967.0,0.054362368
7968.0,7968.0,0.24069302
7969.0,7969.0,0.032581113
7970.0,7970.0,0.01463091
7971.0,7971.0,0.1267363
7972.0,7972.0,0.021748021
7973.0,7973.0,0.10927434
7974.0,7974.0,0.3644029
7975.0,7975.0,0.55318046
7976.0,7976.0,0.05552043
7977.0,7977.0,0.01978375
7978.0,7978.0,0.020748667
7979.0,7979.0,0.19100237
7980.0,7980.0,0.14012827
7981.0,7981.0,0.010168041
7982.0,7982.0,0.039085444
7983.0,7983.0,0.033809435
7984.0,7984.0,0.041079048
7985.0,7985.0,0.5979185
7986.0,7986.0,0.036716286
7987.0,7987.0,0.42142937
7988.0,7988.0,0.008155764
7989.0,7989.0,0.09591608
7990.0,7990.0,0.33055097
7991.0,7991.0,0.018042155
7992.0,7992.0,0.3914561
7993.0,7993.0,0.025158608
7994.0,7994.0,0.018464677
7995.0,7995.0,0.17846768
7996.0,7996.0,0.006316028
7997.0,7997.0,0.106562346
7998.0,7998.0,0.44464362
7999.0,7999.0,0.09032468
8000.0,8000.0,0.02385061
8001.0,8001.0,0.6115812
8002.0,8002.0,0.13566715
8003.0,8003.0,0.019967232
8004.0,8004.0,0.03684282
8005.0,8005.0,0.22613087
8006.0,8006.0,0.23353401
8007.0,8007.0,0.0561271
8008.0,8008.0,0.0041653384
8009.0,8009.0,0.3839775
8010.0,8010.0,0.068472296
8011.0,8011.0,0.70463634
8012.0,8012.0,0.028648984
8013.0,8013.0,0.5631893
8014.0,8014.0,0.632993
8015.0,8015.0,0.014788265
8016.0,8016.0,0.2677086
8017.0,8017.0,0.20084767
8018.0,8018.0,0.3347067
8019.0,8019.0,0.019532949
8020.0,8020.0,0.1224326
8021.0,8021.0,0.09465258
8022.0,8022.0,0.018829303
8023.0,8023.0,0.037237078
8024.0,8024.0,0.028120687
8025.0,8025.0,0.18505633
8026.0,8026.0,0.044081833
8027.0,8027.0,0.01607126
8028.0,8028.0,0.12606022
8029.0,8029.0,0.33263734
8030.0,8030.0,0.09341774
8031.0,8031.0,0.3220642
8032.0,8032.0,0.060169235
8033.0,8033.0,0.043329682
8034.0,8034.0,0.13746129
8035.0,8035.0,0.0057460056
8036.0,8036.0,0.15350084
8037.0,8037.0,0.1145645
8038.0,8038.0,0.06007824
8039.0,8039.0,0.5969271
8040.0,8040.0,0.1602694
8041.0,8041.0,0.6580019
8042.0,8042.0,0.04063526
8043.0,8043.0,0.035279196
8044.0,8044.0,0.05040213
8045.0,8045.0,0.19807132
8046.0,8046.0,0.00556089
8047.0,8047.0,0.15417665
8048.0,8048.0,0.106578164
8049.0,8049.0,0.0166699
8050.0,8050.0,0.06317475
8051.0,8051.0,0.03440312
8052.0,8052.0,0.017090721
8053.0,8053.0,0.010325749
8054.0,8054.0,0.10096637
8055.0,8055.0,0.17275397
8056.0,8056.0,0.35190043
8057.0,8057.0,0.5958147
8058.0,8058.0,0.10634597
8059.0,8059.0,0.17683029
8060.0,8060.0,0.041481547
8061.0,8061.0,0.078393914
8062.0,8062.0,0.04644671
8063.0,8063.0,0.020658271
8064.0,8064.0,0.020933116
8065.0,8065.0,0.08380488
8066.0,8066.0,0.06438376
8067.0,8067.0,0.10090861
8068.0,8068.0,0.18515877
8069.0,8069.0,0.11876383
8070.0,8070.0,0.022417564
8071.0,8071.0,0.075264536
8072.0,8072.0,0.031938232
8073.0,8073.0,0.023215285
8074.0,8074.0,0.014381422
8075.0,8075.0,0.028482875
8076.0,8076.0,0.026890747
8077.0,8077.0,0.07165962
8078.0,8078.0,0.030265216
8079.0,8079.0,0.11494708
8080.0,8080.0,0.018008664
8081.0,8081.0,0.085652694
8082.0,8082.0,0.009093878
8083.0,8083.0,0.06665436
8084.0,8084.0,0.004605397
8085.0,8085.0,0.078617334
8086.0,8086.0,0.05794948
8087.0,8087.0,0.3760737
8088.0,8088.0,0.038103137
8089.0,8089.0,0.04069008
8090.0,8090.0,0.19607544
8091.0,8091.0,0.090360396
8092.0,8092.0,0.039923787
8093.0,8093.0,0.036222607
8094.0,8094.0,0.3204946
8095.0,8095.0,0.038951065
8096.0,8096.0,0.42979667
8097.0,8097.0,0.02869318
8098.0,8098.0,0.15210688
8099.0,8099.0,0.14610468
8100.0,8100.0,0.0012235716
8101.0,8101.0,0.026931338
8102.0,8102.0,0.22863355
8103.0,8103.0,0.011393076
8104.0,8104.0,0.4006722
8105.0,8105.0,0.022080634
8106.0,8106.0,0.12833415
8107.0,8107.0,0.07202047
8108.0,8108.0,0.17886752
8109.0,8109.0,0.017903754
8110.0,8110.0,0.40703273
8111.0,8111.0,0.054115277
8112.0,8112.0,0.023598056
8113.0,8113.0,0.2113284
8114.0,8114.0,0.18129264
8115.0,8115.0,0.28880674
8116.0,8116.0,0.0039995136
8117.0,8117.0,0.04268832
8118.0,8118.0,0.028336642
8119.0,8119.0,0.015075965
8120.0,8120.0,0.108364634
8121.0,8121.0,0.023469074
8122.0,8122.0,0.015701037
8123.0,8123.0,0.1466521
8124.0,8124.0,0.002758988
8125.0,8125.0,0.12633218
8126.0,8126.0,0.21517219
8127.0,8127.0,0.031447887
8128.0,8128.0,0.059640553
8129.0,8129.0,0.38832366
8130.0,8130.0,0.100900784
8131.0,8131.0,0.019724801
8132.0,8132.0,0.016521357
8133.0,8133.0,0.057721306
8134.0,8134.0,0.60925996
8135.0,8135.0,0.206987
8136.0,8136.0,0.3992962
8137.0,8137.0,0.22578089
8138.0,8138.0,0.28422514
8139.0,8139.0,0.1322184
8140.0,8140.0,0.035933327
8141.0,8141.0,0.115195006
8142.0,8142.0,0.048889082
8143.0,8143.0,0.084430315
8144.0,8144.0,0.088576145
8145.0,8145.0,0.08751381
8146.0,8146.0,0.14860763
8147.0,8147.0,0.5433361
8148.0,8148.0,0.03241714
8149.0,8149.0,0.55266184
8150.0,8150.0,0.006467377
8151.0,8151.0,0.14286102
8152.0,8152.0,0.57877266
8153.0,8153.0,0.053364925
8154.0,8154.0,0.098062456
8155.0,8155.0,0.13100494
8156.0,8156.0,0.16015917
8157.0,8157.0,0.03094246
8158.0,8158.0,0.021453707
8159.0,8159.0,0.51041985
8160.0,8160.0,0.06448721
8161.0,8161.0,0.0062422683
8162.0,8162.0,0.07233774
8163.0,8163.0,0.59169376
8164.0,8164.0,0.044908207
8165.0,8165.0,0.5867023
8166.0,8166.0,0.6369776
8167.0,8167.0,0.028606081
8168.0,8168.0,0.018485336
8169.0,8169.0,0.23355235
8170.0,8170.0,0.036799956
8171.0,8171.0,0.4566816
8172.0,8172.0,0.010799005
8173.0,8173.0,0.08564395
8174.0,8174.0,0.025775667
8175.0,8175.0,0.044539966
8176.0,8176.0,0.009211819
8177.0,8177.0,0.04607303
8178.0,8178.0,0.041253064
8179.0,8179.0,0.011578256
8180.0,8180.0,0.030385934
8181.0,8181.0,0.0878059
8182.0,8182.0,0.06722451
8183.0,8183.0,0.22319685
8184.0,8184.0,0.023265751
8185.0,8185.0,0.03401184
8186.0,8186.0,0.040596005
8187.0,8187.0,0.097102955
8188.0,8188.0,0.0023103335
8189.0,8189.0,0.015964892
8190.0,8190.0,0.09793729
8191.0,8191.0,0.31167346
8192.0,8192.0,0.15031408
8193.0,8193.0,0.1048004
8194.0,8194.0,0.093461
8195.0,8195.0,0.02306557
8196.0,8196.0,0.27430063
8197.0,8197.0,0.03753841
8198.0,8198.0,0.15222216
8199.0,8199.0,0.14991915
8200.0,8200.0,0.34180462
8201.0,8201.0,0.09081909
8202.0,8202.0,0.056416478
8203.0,8203.0,0.052851148
8204.0,8204.0,0.02761292
8205.0,8205.0,0.16809165
8206.0,8206.0,0.17594293
8207.0,8207.0,0.08819795
8208.0,8208.0,0.015615529
8209.0,8209.0,0.22329716
8210.0,8210.0,0.71051705
8211.0,8211.0,0.35111463
8212.0,8212.0,0.048696235
8213.0,8213.0,0.013354806
8214.0,8214.0,0.009423104
8215.0,8215.0,0.021901064
8216.0,8216.0,0.3044371
8217.0,8217.0,0.30581856
8218.0,8218.0,0.007916353
8219.0,8219.0,0.2698606
8220.0,8220.0,0.60483444
8221.0,8221.0,0.062921256
8222.0,8222.0,0.0068701925
8223.0,8223.0,0.049069572
8224.0,8224.0,0.0030920787
8225.0,8225.0,0.016227633
8226.0,8226.0,0.029067561
8227.0,8227.0,0.045134414
8228.0,8228.0,0.0027965144
8229.0,8229.0,0.17986056
8230.0,8230.0,0.41118762
8231.0,8231.0,0.19754757
8232.0,8232.0,0.1720267
8233.0,8233.0,0.11706733
8234.0,8234.0,0.0063914307
8235.0,8235.0,0.009017225
8236.0,8236.0,5.229634E-4
8237.0,8237.0,0.010674874
8238.0,8238.0,0.071059056
8239.0,8239.0,0.25820464
8240.0,8240.0,0.7928866
8241.0,8241.0,0.03400055
8242.0,8242.0,0.52199554
8243.0,8243.0,0.022066837
8244.0,8244.0,0.018096888
8245.0,8245.0,0.027460994
8246.0,8246.0,0.0021967597
8247.0,8247.0,0.023867758
8248.0,8248.0,0.015520462
8249.0,8249.0,0.023559134
8250.0,8250.0,0.011452369
8251.0,8251.0,0.23213495
8252.0,8252.0,0.025241151
8253.0,8253.0,0.19290856
8254.0,8254.0,0.15186185
8255.0,8255.0,0.0013147327
8256.0,8256.0,0.0041454956
8257.0,8257.0,0.39876217
8258.0,8258.0,0.0912682
8259.0,8259.0,0.028961062
8260.0,8260.0,0.025428258
8261.0,8261.0,0.0125314295
8262.0,8262.0,0.28594002
8263.0,8263.0,0.0151477335
8264.0,8264.0,0.081033625
8265.0,8265.0,0.007551646
8266.0,8266.0,0.098776475
8267.0,8267.0,0.01144355
8268.0,8268.0,0.016451513
8269.0,8269.0,0.06894501
8270.0,8270.0,0.004860244
8271.0,8271.0,0.06648344
8272.0,8272.0,0.5321145
8273.0,8273.0,0.044590697
8274.0,8274.0,0.106214054
8275.0,8275.0,0.6093059
8276.0,8276.0,0.057059303
8277.0,8277.0,0.45487472
8278.0,8278.0,0.010337918
8279.0,8279.0,0.37539276
8280.0,8280.0,0.6689088
8281.0,8281.0,0.010228169
8282.0,8282.0,0.32818466
8283.0,8283.0,0.05112686
8284.0,8284.0,0.04430476
8285.0,8285.0,0.0320908
8286.0,8286.0,0.082315974
8287.0,8287.0,0.070856035
8288.0,8288.0,0.10677788
8289.0,8289.0,0.52656037
8290.0,8290.0,0.5030739
8291.0,8291.0,0.061673734
8292.0,8292.0,0.12385482
8293.0,8293.0,0.013042139
8294.0,8294.0,0.08068581
8295.0,8295.0,0.39013043
8296.0,8296.0,0.016687423
8297.0,8297.0,0.059768733
8298.0,8298.0,0.53686297
8299.0,8299.0,0.03566995
8300.0,8300.0,0.1902113
8301.0,8301.0,0.25892487
8302.0,8302.0,0.2622442
8303.0,8303.0,0.07101644
8304.0,8304.0,0.054454274
8305.0,8305.0,0.06409769
8306.0,8306.0,0.034340065
8307.0,8307.0,0.04849813
8308.0,8308.0,0.037359968
8309.0,8309.0,0.5946491
8310.0,8310.0,0.0491549
8311.0,8311.0,0.0144206025
8312.0,8312.0,0.19823854
8313.0,8313.0,0.4706702
8314.0,8314.0,0.024577826
8315.0,8315.0,0.06426529
8316.0,8316.0,0.07645286
8317.0,8317.0,0.4571736
8318.0,8318.0,0.03880362
8319.0,8319.0,0.49380732
8320.0,8320.0,0.055582773
8321.0,8321.0,0.36454377
8322.0,8322.0,0.44421354
8323.0,8323.0,0.32594046
8324.0,8324.0,0.4302075
8325.0,8325.0,0.07847068
8326.0,8326.0,0.0030695559
8327.0,8327.0,0.056902893
8328.0,8328.0,0.018944997
8329.0,8329.0,0.46851188
8330.0,8330.0,0.19245334
8331.0,8331.0,0.11905163
8332.0,8332.0,0.16483708
8333.0,8333.0,0.16469508
8334.0,8334.0,0.27367097
8335.0,8335.0,0.16247134
8336.0,8336.0,0.4212057
8337.0,8337.0,0.33695975
8338.0,8338.0,0.30945072
8339.0,8339.0,0.050139703
8340.0,8340.0,0.00413393
8341.0,8341.0,0.041223675
8342.0,8342.0,0.03456017
8343.0,8343.0,0.037641153
8344.0,8344.0,0.33230898
8345.0,8345.0,0.09729809
8346.0,8346.0,0.062065214
8347.0,8347.0,0.054569505
8348.0,8348.0,0.020076124
8349.0,8349.0,0.0121189635
8350.0,8350.0,0.059913293
8351.0,8351.0,0.63353574
8352.0,8352.0,0.24715732
8353.0,8353.0,0.079743244
8354.0,8354.0,0.11204563
8355.0,8355.0,0.04155667
8356.0,8356.0,0.03380153
8357.0,8357.0,0.26142287
8358.0,8358.0,0.08529731
8359.0,8359.0,0.021329843
8360.0,8360.0,0.0060716686
8361.0,8361.0,0.015696265
8362.0,8362.0,0.069755815
8363.0,8363.0,0.029259266
8364.0,8364.0,0.16670328
8365.0,8365.0,0.12779088
8366.0,8366.0,0.041431416
8367.0,8367.0,0.5917074
8368.0,8368.0,0.33726418
8369.0,8369.0,0.045202468
8370.0,8370.0,0.039737426
8371.0,8371.0,0.13915196
8372.0,8372.0,0.04008275
8373.0,8373.0,0.23995017
8374.0,8374.0,0.1619684
8375.0,8375.0,0.65884566
8376.0,8376.0,0.13084774
8377.0,8377.0,0.0099022435
8378.0,8378.0,0.04349803
8379.0,8379.0,0.013636511
8380.0,8380.0,0.03605331
8381.0,8381.0,0.01852797
8382.0,8382.0,0.0447174
8383.0,8383.0,0.01928061
8384.0,8384.0,0.052062567
8385.0,8385.0,0.052566897
8386.0,8386.0,0.0061205695
8387.0,8387.0,0.04857756
8388.0,8388.0,0.1788368
8389.0,8389.0,0.22594109
8390.0,8390.0,0.08651364
8391.0,8391.0,0.5467456
8392.0,8392.0,0.012848802
8393.0,8393.0,0.059907194
8394.0,8394.0,0.7006246
8395.0,8395.0,0.0144259585
8396.0,8396.0,0.0034942983
8397.0,8397.0,0.103127025
8398.0,8398.0,0.022562016
8399.0,8399.0,0.030220581
8400.0,8400.0,0.74992305
8401.0,8401.0,0.07699745
8402.0,8402.0,0.44367045
8403.0,8403.0,0.100765616
8404.0,8404.0,0.06327032
8405.0,8405.0,0.03609983
8406.0,8406.0,0.013417031
8407.0,8407.0,0.16802801
