x,y,species median
8103.0,8103.0,0.0132145025
8104.0,8104.0,0.43095598
8105.0,8105.0,0.027717667
8106.0,8106.0,0.13438143
8107.0,8107.0,0.080669545
8108.0,8108.0,0.1906669
8109.0,8109.0,0.022103041
8110.0,8110.0,0.42739987
8111.0,8111.0,0.055786934
8112.0,8112.0,0.026523516
8113.0,8113.0,0.21291922
8114.0,8114.0,0.1887091
8115.0,8115.0,0.3262423
8116.0,8116.0,0.006779126
8117.0,8117.0,0.04425235
8118.0,8118.0,0.03182214
8119.0,8119.0,0.018391341
8120.0,8120.0,0.11327161
8121.0,8121.0,0.027582038
8122.0,8122.0,0.018735487
8123.0,8123.0,0.16159801
8124.0,8124.0,0.0031443448
8125.0,8125.0,0.13014314
8126.0,8126.0,0.22696744
8127.0,8127.0,0.036933843
8128.0,8128.0,0.06140748
8129.0,8129.0,0.3914436
8130.0,8130.0,0.10884264
8131.0,8131.0,0.020451186
8132.0,8132.0,0.017704755
8133.0,8133.0,0.06352199
8134.0,8134.0,0.634584
8135.0,8135.0,0.21943462
8136.0,8136.0,0.41585445
8137.0,8137.0,0.23298725
8138.0,8138.0,0.31282675
8139.0,8139.0,0.14415051
8140.0,8140.0,0.03719257
8141.0,8141.0,0.12843421
8142.0,8142.0,0.051366225
8143.0,8143.0,0.088679485
8144.0,8144.0,0.09354732
8145.0,8145.0,0.089422815
8146.0,8146.0,0.16783129
8147.0,8147.0,0.5494213
8148.0,8148.0,0.039853312
8149.0,8149.0,0.57140815
8150.0,8150.0,0.0068829176
8151.0,8151.0,0.155818
8152.0,8152.0,0.59466743
8153.0,8153.0,0.058356658
8154.0,8154.0,0.11011456
8155.0,8155.0,0.1703356
8156.0,8156.0,0.17841439
8157.0,8157.0,0.033546288
8158.0,8158.0,0.023443084
8159.0,8159.0,0.5160898
8160.0,8160.0,0.090074345
8161.0,8161.0,0.0067890985
8162.0,8162.0,0.07890003
8163.0,8163.0,0.6054386
8164.0,8164.0,0.056330957
8165.0,8165.0,0.6067852
8166.0,8166.0,0.6485701
8167.0,8167.0,0.031096403
8168.0,8168.0,0.027689442
8169.0,8169.0,0.24174878
8170.0,8170.0,0.048962545
8171.0,8171.0,0.4614946
8172.0,8172.0,0.016722497
8173.0,8173.0,0.094886184
8174.0,8174.0,0.031190664
8175.0,8175.0,0.047691885
8176.0,8176.0,0.013501735
8177.0,8177.0,0.055152204
8178.0,8178.0,0.044377413
8179.0,8179.0,0.013875145
8180.0,8180.0,0.038586892
8181.0,8181.0,0.1011762
8182.0,8182.0,0.07080922
8183.0,8183.0,0.23119856
8184.0,8184.0,0.029433489
8185.0,8185.0,0.03729136
8186.0,8186.0,0.047315266
8187.0,8187.0,0.10626638
8188.0,8188.0,0.00261354
8189.0,8189.0,0.023189362
8190.0,8190.0,0.103885256
8191.0,8191.0,0.31843895
8192.0,8192.0,0.16930027
8193.0,8193.0,0.112309195
8194.0,8194.0,0.102175236
8195.0,8195.0,0.024336016
8196.0,8196.0,0.2788793
8197.0,8197.0,0.045977253
8198.0,8198.0,0.17400017
8199.0,8199.0,0.16253816
8200.0,8200.0,0.345086
8201.0,8201.0,0.09597106
8202.0,8202.0,0.05873521
8203.0,8203.0,0.057155013
8204.0,8204.0,0.030674307
8205.0,8205.0,0.20650221
8206.0,8206.0,0.19649008
8207.0,8207.0,0.09338024
8208.0,8208.0,0.017892042
8209.0,8209.0,0.23996247
8210.0,8210.0,0.7183751
8211.0,8211.0,0.36381015
8212.0,8212.0,0.05449186
8213.0,8213.0,0.0141473375
8214.0,8214.0,0.013479557
8215.0,8215.0,0.024104249
8216.0,8216.0,0.31068927
8217.0,8217.0,0.32325247
8218.0,8218.0,0.010886044
8219.0,8219.0,0.2810231
8220.0,8220.0,0.62262917
8221.0,8221.0,0.07520496
8222.0,8222.0,0.007478328
8223.0,8223.0,0.056864984
8224.0,8224.0,0.003748592
8225.0,8225.0,0.020728504
8226.0,8226.0,0.03486885
8227.0,8227.0,0.04749928
8228.0,8228.0,0.0032834518
8229.0,8229.0,0.20661724
8230.0,8230.0,0.4171907
8231.0,8231.0,0.21175607
8232.0,8232.0,0.1826059
8233.0,8233.0,0.14373559
8234.0,8234.0,0.008213954
8235.0,8235.0,0.009598483
8236.0,8236.0,0.001091449
8237.0,8237.0,0.012439861
8238.0,8238.0,0.07657632
8239.0,8239.0,0.2638221
8240.0,8240.0,0.794787
8241.0,8241.0,0.05054451
8242.0,8242.0,0.52827865
8243.0,8243.0,0.026755428
8244.0,8244.0,0.024518117
8245.0,8245.0,0.030530157
8246.0,8246.0,0.0043724673
8247.0,8247.0,0.026965473
8248.0,8248.0,0.017276237
8249.0,8249.0,0.027002422
8250.0,8250.0,0.016222052
8251.0,8251.0,0.23947251
8252.0,8252.0,0.04160381
8253.0,8253.0,0.1964305
8254.0,8254.0,0.16262026
8255.0,8255.0,0.002313945
8256.0,8256.0,0.004759351
8257.0,8257.0,0.41171166
8258.0,8258.0,0.10008696
8259.0,8259.0,0.040789377
8260.0,8260.0,0.02767174
8261.0,8261.0,0.018033683
8262.0,8262.0,0.29613402
8263.0,8263.0,0.020345323
8264.0,8264.0,0.08498196
8265.0,8265.0,0.008923761
8266.0,8266.0,0.10469772
8267.0,8267.0,0.0150021035
8268.0,8268.0,0.020008756
8269.0,8269.0,0.08603451
8270.0,8270.0,0.0072301473
8271.0,8271.0,0.07777512
8272.0,8272.0,0.5510747
8273.0,8273.0,0.04598403
8274.0,8274.0,0.11667752
8275.0,8275.0,0.6184334
8276.0,8276.0,0.099407814
8277.0,8277.0,0.4591544
8278.0,8278.0,0.015092288
8279.0,8279.0,0.40414047
8280.0,8280.0,0.6795577
8281.0,8281.0,0.01052115
8282.0,8282.0,0.3496255
8283.0,8283.0,0.062063683
8284.0,8284.0,0.04859762
8285.0,8285.0,0.043289717
8286.0,8286.0,0.10434021
8287.0,8287.0,0.075270645
8288.0,8288.0,0.113632225
8289.0,8289.0,0.53843653
8290.0,8290.0,0.52142304
8291.0,8291.0,0.073323704
8292.0,8292.0,0.13809292
8293.0,8293.0,0.023500556
8294.0,8294.0,0.09159524
8295.0,8295.0,0.39707467
8296.0,8296.0,0.017896302
8297.0,8297.0,0.077897444
8298.0,8298.0,0.5480657
8299.0,8299.0,0.041996624
8300.0,8300.0,0.19580531
8301.0,8301.0,0.27331406
8302.0,8302.0,0.2756859
8303.0,8303.0,0.07613115
8304.0,8304.0,0.066291474
8305.0,8305.0,0.06986973
8306.0,8306.0,0.041415576
8307.0,8307.0,0.062212054
8308.0,8308.0,0.046116948
8309.0,8309.0,0.5994715
8310.0,8310.0,0.05286318
8311.0,8311.0,0.01596398
8312.0,8312.0,0.22216189
8313.0,8313.0,0.4769744
8314.0,8314.0,0.029933963
8315.0,8315.0,0.06895658
8316.0,8316.0,0.080154926
8317.0,8317.0,0.483051
8318.0,8318.0,0.04074058
8319.0,8319.0,0.49570957
8320.0,8320.0,0.057662606
8321.0,8321.0,0.3715094
8322.0,8322.0,0.46357444
8323.0,8323.0,0.34233692
8324.0,8324.0,0.44464332
8325.0,8325.0,0.08041771
8326.0,8326.0,0.0037656438
8327.0,8327.0,0.057971142
8328.0,8328.0,0.029695658
8329.0,8329.0,0.48254403
8330.0,8330.0,0.20618261
8331.0,8331.0,0.11975798
8332.0,8332.0,0.1748161
8333.0,8333.0,0.17541365
8334.0,8334.0,0.28093746
8335.0,8335.0,0.17615195
8336.0,8336.0,0.4268577
8337.0,8337.0,0.3443268
8338.0,8338.0,0.31535655
8339.0,8339.0,0.05388284
8340.0,8340.0,0.005990862
8341.0,8341.0,0.0526411
8342.0,8342.0,0.03825491
8343.0,8343.0,0.052475873
8344.0,8344.0,0.3508481
8345.0,8345.0,0.099115506
8346.0,8346.0,0.07107536
8347.0,8347.0,0.060847428
8348.0,8348.0,0.02912533
8349.0,8349.0,0.014609775
8350.0,8350.0,0.06172396
8351.0,8351.0,0.6585026
8352.0,8352.0,0.25208092
8353.0,8353.0,0.08897006
8354.0,8354.0,0.1252005
8355.0,8355.0,0.061881818
8356.0,8356.0,0.039555877
8357.0,8357.0,0.2730733
8358.0,8358.0,0.08534963
8359.0,8359.0,0.024086121
8360.0,8360.0,0.009567786
8361.0,8361.0,0.01795599
8362.0,8362.0,0.07499626
8363.0,8363.0,0.030298676
8364.0,8364.0,0.16979143
8365.0,8365.0,0.13875349
8366.0,8366.0,0.055897452
8367.0,8367.0,0.59723026
8368.0,8368.0,0.3611161
8369.0,8369.0,0.04710284
8370.0,8370.0,0.044018302
8371.0,8371.0,0.15638055
8372.0,8372.0,0.044019885
8373.0,8373.0,0.24595863
8374.0,8374.0,0.18307266
8375.0,8375.0,0.6681538
8376.0,8376.0,0.1354357
8377.0,8377.0,0.011838844
8378.0,8378.0,0.0508492
8379.0,8379.0,0.01771644
8380.0,8380.0,0.042246167
8381.0,8381.0,0.025118778
8382.0,8382.0,0.054561626
8383.0,8383.0,0.02271692
8384.0,8384.0,0.05362694
8385.0,8385.0,0.05444573
8386.0,8386.0,0.006691783
8387.0,8387.0,0.05187767
8388.0,8388.0,0.19014572
8389.0,8389.0,0.22759698
8390.0,8390.0,0.08850972
8391.0,8391.0,0.5537641
8392.0,8392.0,0.013881823
8393.0,8393.0,0.065720096
8394.0,8394.0,0.702947
8395.0,8395.0,0.014992637
8396.0,8396.0,0.0042284294
8397.0,8397.0,0.107557386
8398.0,8398.0,0.02972762
8399.0,8399.0,0.032088492
8400.0,8400.0,0.75280875
8401.0,8401.0,0.10597184
8402.0,8402.0,0.4502118
8403.0,8403.0,0.1137089
8404.0,8404.0,0.069519825
8405.0,8405.0,0.037020206
8406.0,8406.0,0.016860818
8407.0,8407.0,0.18075095
8408.0,8408.0,0.16393366
8409.0,8409.0,0.053770617
8410.0,8410.0,0.14695297
8411.0,8411.0,0.36235523
8412.0,8412.0,0.013165591
8413.0,8413.0,0.289171
8414.0,8414.0,0.09990429
8415.0,8415.0,0.13944739
8416.0,8416.0,0.6100684
8417.0,8417.0,0.5978398
8418.0,8418.0,0.21569756
8419.0,8419.0,0.089914985
8420.0,8420.0,0.022485841
8421.0,8421.0,0.09401569
8422.0,8422.0,0.103064805
8423.0,8423.0,0.039771132
8424.0,8424.0,0.035314903
8425.0,8425.0,0.04550566
8426.0,8426.0,0.15862423
8427.0,8427.0,0.04750187
8428.0,8428.0,0.026026445
8429.0,8429.0,0.01752556
8430.0,8430.0,0.7168968
8431.0,8431.0,0.44522598
8432.0,8432.0,0.008526166
8433.0,8433.0,0.100756735
8434.0,8434.0,0.035280116
8435.0,8435.0,0.40193895
8436.0,8436.0,0.4068894
8437.0,8437.0,0.057478078
8438.0,8438.0,0.014647772
8439.0,8439.0,0.024125801
8440.0,8440.0,0.025978897
8441.0,8441.0,0.008678271
8442.0,8442.0,0.06644828
8443.0,8443.0,0.3444532
8444.0,8444.0,0.05271493
8445.0,8445.0,0.09879382
8446.0,8446.0,0.08449572
8447.0,8447.0,0.3443339
8448.0,8448.0,0.2085808
8449.0,8449.0,0.13979709
8450.0,8450.0,0.038421895
8451.0,8451.0,0.16848405
8452.0,8452.0,0.024082787
8453.0,8453.0,0.052037828
8454.0,8454.0,0.14235386
8455.0,8455.0,0.1812531
8456.0,8456.0,0.6317536
8457.0,8457.0,0.057694834
8458.0,8458.0,0.108727574
8459.0,8459.0,0.13624254
8460.0,8460.0,0.0065933755
8461.0,8461.0,0.025561344
8462.0,8462.0,0.19141918
8463.0,8463.0,0.017928809
8464.0,8464.0,0.12181839
8465.0,8465.0,0.018152045
8466.0,8466.0,0.48799402
8467.0,8467.0,0.6430879
8468.0,8468.0,0.044493277
8469.0,8469.0,0.63666373
8470.0,8470.0,0.023886625
8471.0,8471.0,0.017624969
8472.0,8472.0,0.6992579
8473.0,8473.0,0.26651308
8474.0,8474.0,0.011061482
8475.0,8475.0,0.3952095
8476.0,8476.0,0.059942722
8477.0,8477.0,0.03603992
8478.0,8478.0,0.031791978
8479.0,8479.0,0.22706825
8480.0,8480.0,0.010014241
8481.0,8481.0,0.033867426
8482.0,8482.0,0.053556677
8483.0,8483.0,0.009455236
8484.0,8484.0,0.113286436
8485.0,8485.0,0.5368906
8486.0,8486.0,0.027857002
8487.0,8487.0,0.019707834
8488.0,8488.0,0.047801174
8489.0,8489.0,0.3545378
8490.0,8490.0,0.34601513
8491.0,8491.0,0.21774963
8492.0,8492.0,0.0394087
8493.0,8493.0,0.21717744
8494.0,8494.0,0.025396379
8495.0,8495.0,0.28016976
8496.0,8496.0,0.04958651
8497.0,8497.0,0.14348963
8498.0,8498.0,0.0103569105
8499.0,8499.0,0.21435517
8500.0,8500.0,0.1267672
8501.0,8501.0,0.00895334
8502.0,8502.0,0.0115951365
8503.0,8503.0,0.68135995
8504.0,8504.0,0.026676295
8505.0,8505.0,0.630478
8506.0,8506.0,0.09954956
8507.0,8507.0,0.061418902
8508.0,8508.0,0.08150884
8509.0,8509.0,0.46985328
8510.0,8510.0,0.06454694
8511.0,8511.0,0.1427349
8512.0,8512.0,0.019064344
8513.0,8513.0,0.018935304
8514.0,8514.0,0.5641461
8515.0,8515.0,0.037657797
8516.0,8516.0,0.0041521736
8517.0,8517.0,0.0029085313
8518.0,8518.0,0.26077494
8519.0,8519.0,0.011220371
8520.0,8520.0,0.042384565
8521.0,8521.0,0.045664012
8522.0,8522.0,0.014911132
8523.0,8523.0,0.38284642
8524.0,8524.0,0.07203542
8525.0,8525.0,0.05561575
8526.0,8526.0,0.16748798
8527.0,8527.0,0.12978043
8528.0,8528.0,0.14934
8529.0,8529.0,0.18648946
8530.0,8530.0,0.15020514
8531.0,8531.0,0.011382004
8532.0,8532.0,0.11547431
8533.0,8533.0,0.028750246
8534.0,8534.0,0.1509182
8535.0,8535.0,0.3816575
8536.0,8536.0,0.014722654
8537.0,8537.0,0.02597877
8538.0,8538.0,0.039043393
8539.0,8539.0,0.006289409
8540.0,8540.0,0.43258715
8541.0,8541.0,0.07257117
8542.0,8542.0,0.009049944
8543.0,8543.0,0.335448
8544.0,8544.0,0.08611988
8545.0,8545.0,0.062397532
8546.0,8546.0,0.44583142
8547.0,8547.0,0.109431915
8548.0,8548.0,0.18109003
8549.0,8549.0,0.0317991
8550.0,8550.0,0.1264642
8551.0,8551.0,0.12211548
8552.0,8552.0,0.078432694
8553.0,8553.0,0.0065344973
8554.0,8554.0,0.03696915
8555.0,8555.0,0.18561904
8556.0,8556.0,0.032213233
8557.0,8557.0,0.023162285
8558.0,8558.0,0.5277528
8559.0,8559.0,0.48214605
8560.0,8560.0,0.05555508
8561.0,8561.0,0.026381122
8562.0,8562.0,0.16435978
8563.0,8563.0,0.30795795
8564.0,8564.0,0.048585694
8565.0,8565.0,0.08575767
8566.0,8566.0,0.35449538
8567.0,8567.0,0.12054302
8568.0,8568.0,0.121499285
8569.0,8569.0,0.019282259
8570.0,8570.0,0.039270107
8571.0,8571.0,0.23179384
8572.0,8572.0,0.008452358
8573.0,8573.0,0.49001145
8574.0,8574.0,0.32956284
8575.0,8575.0,0.03527183
8576.0,8576.0,0.008100356
8577.0,8577.0,0.016238177
8578.0,8578.0,0.19844805
8579.0,8579.0,0.49818876
8580.0,8580.0,0.19919041
8581.0,8581.0,0.025401777
8582.0,8582.0,0.08719775
8583.0,8583.0,0.579896
8584.0,8584.0,0.039470628
8585.0,8585.0,0.23457351
8586.0,8586.0,0.052612543
8587.0,8587.0,0.56766695
8588.0,8588.0,0.056685578
8589.0,8589.0,0.021513062
8590.0,8590.0,0.020766856
8591.0,8591.0,0.00474746
8592.0,8592.0,0.026206523
8593.0,8593.0,0.018003782
8594.0,8594.0,0.3872456
8595.0,8595.0,0.074298434
8596.0,8596.0,0.018918648
8597.0,8597.0,0.016326765
8598.0,8598.0,0.03116191
8599.0,8599.0,0.041214887
8600.0,8600.0,0.00202509
8601.0,8601.0,0.020891938
8602.0,8602.0,0.12576382
8603.0,8603.0,0.041603383
8604.0,8604.0,0.0033673001
8605.0,8605.0,0.14122957
8606.0,8606.0,0.2644433
8607.0,8607.0,0.22099757
8608.0,8608.0,0.033559054
8609.0,8609.0,0.070155725
8610.0,8610.0,0.10280302
8611.0,8611.0,0.054784305
8612.0,8612.0,0.020334799
8613.0,8613.0,0.028154861
8614.0,8614.0,0.055661555
8615.0,8615.0,0.03477097
8616.0,8616.0,0.0501605
8617.0,8617.0,0.6935703
8618.0,8618.0,0.06436937
8619.0,8619.0,0.015474686
8620.0,8620.0,0.03626192
8621.0,8621.0,0.09310228
8622.0,8622.0,0.10069937
8623.0,8623.0,0.022337789
8624.0,8624.0,0.08316883
8625.0,8625.0,0.0036084137
8626.0,8626.0,0.015780574
8627.0,8627.0,0.07088038
8628.0,8628.0,0.058404777
8629.0,8629.0,0.06900812
8630.0,8630.0,0.20369378
8631.0,8631.0,0.04878317
8632.0,8632.0,0.33510572
8633.0,8633.0,0.028155187
8634.0,8634.0,0.37934968
8635.0,8635.0,0.7013701
8636.0,8636.0,0.0140688745
8637.0,8637.0,0.41226807
8638.0,8638.0,0.0055950186
8639.0,8639.0,0.0073670777
8640.0,8640.0,0.0135607915
8641.0,8641.0,0.0062071774
8642.0,8642.0,0.2897694
8643.0,8643.0,0.44190946
8644.0,8644.0,0.066057615
8645.0,8645.0,0.054248188
8646.0,8646.0,0.014758029
8647.0,8647.0,0.10826035
8648.0,8648.0,0.0047595785
8649.0,8649.0,0.042206455
8650.0,8650.0,0.5328328
8651.0,8651.0,0.12641102
8652.0,8652.0,0.054357134
8653.0,8653.0,0.1968913
8654.0,8654.0,0.14520387
8655.0,8655.0,0.100009926
8656.0,8656.0,0.09685392
8657.0,8657.0,0.6496951
8658.0,8658.0,0.043364197
8659.0,8659.0,0.10231527
8660.0,8660.0,0.06642464
8661.0,8661.0,0.21072851
8662.0,8662.0,0.2901254
8663.0,8663.0,0.12369581
8664.0,8664.0,0.052584548
8665.0,8665.0,0.044951424
8666.0,8666.0,0.7268316
8667.0,8667.0,0.104702316
8668.0,8668.0,0.024510426
8669.0,8669.0,0.030090265
8670.0,8670.0,0.1132066
8671.0,8671.0,0.041460086
8672.0,8672.0,0.025992561
8673.0,8673.0,0.0039445404
8674.0,8674.0,0.14653407
8675.0,8675.0,0.6611893
8676.0,8676.0,0.67739046
8677.0,8677.0,0.049240746
8678.0,8678.0,0.3258796
8679.0,8679.0,0.016847285
8680.0,8680.0,0.02747783
8681.0,8681.0,0.11822872
8682.0,8682.0,0.013413645
8683.0,8683.0,0.07794379
8684.0,8684.0,0.023136968
8685.0,8685.0,0.08501294
8686.0,8686.0,0.1707044
8687.0,8687.0,0.019376397
8688.0,8688.0,0.019491654
8689.0,8689.0,0.21544462
8690.0,8690.0,0.014487561
8691.0,8691.0,0.035403293
8692.0,8692.0,0.12441781
8693.0,8693.0,0.085041754
8694.0,8694.0,0.037544016
8695.0,8695.0,0.47123003
8696.0,8696.0,0.5951689
8697.0,8697.0,0.02237866
8698.0,8698.0,0.056631207
8699.0,8699.0,0.062213324
8700.0,8700.0,0.011745949
8701.0,8701.0,0.37527558
8702.0,8702.0,0.03704988
8703.0,8703.0,0.009737728
8704.0,8704.0,0.07291587
8705.0,8705.0,0.045546446
8706.0,8706.0,0.04092422
8707.0,8707.0,0.060373593
8708.0,8708.0,0.008209918
8709.0,8709.0,0.008502321
8710.0,8710.0,0.2174725
8711.0,8711.0,0.026698401
8712.0,8712.0,0.024540955
8713.0,8713.0,0.06831915
8714.0,8714.0,0.04855122
8715.0,8715.0,0.1527886
8716.0,8716.0,0.02328527
8717.0,8717.0,0.031695552
8718.0,8718.0,0.004394885
8719.0,8719.0,0.40530175
8720.0,8720.0,0.011888399
8721.0,8721.0,0.69154966
8722.0,8722.0,0.50978494
8723.0,8723.0,0.002950273
8724.0,8724.0,0.22871737
8725.0,8725.0,0.01984909
8726.0,8726.0,0.034359682
8727.0,8727.0,0.0072771125
8728.0,8728.0,0.010927949
8729.0,8729.0,0.08189757
8730.0,8730.0,0.31297728
8731.0,8731.0,0.023831189
8732.0,8732.0,0.029380698
8733.0,8733.0,0.025597792
8734.0,8734.0,0.1512897
8735.0,8735.0,0.061437335
8736.0,8736.0,0.028256305
8737.0,8737.0,0.01959574
8738.0,8738.0,0.21011843
8739.0,8739.0,0.37264854
8740.0,8740.0,0.05062027
8741.0,8741.0,0.14748895
8742.0,8742.0,0.038345326
8743.0,8743.0,0.04145329
8744.0,8744.0,0.5561729
8745.0,8745.0,0.027372738
8746.0,8746.0,0.6798464
8747.0,8747.0,0.05110222
8748.0,8748.0,0.013872662
8749.0,8749.0,0.030674446
8750.0,8750.0,0.04993012
8751.0,8751.0,0.18019243
8752.0,8752.0,0.035725452
8753.0,8753.0,0.15124889
8754.0,8754.0,0.18436392
8755.0,8755.0,0.26072714
8756.0,8756.0,0.009742195
8757.0,8757.0,0.025832452
8758.0,8758.0,0.25048694
8759.0,8759.0,0.051688213
8760.0,8760.0,0.45156884
8761.0,8761.0,0.092131466
8762.0,8762.0,0.035105594
8763.0,8763.0,0.23349631
8764.0,8764.0,0.03233912
8765.0,8765.0,0.023925595
8766.0,8766.0,0.5118719
8767.0,8767.0,0.033239853
8768.0,8768.0,0.070037805
8769.0,8769.0,0.038389288
8770.0,8770.0,0.052224994
8771.0,8771.0,0.033451226
8772.0,8772.0,0.24994048
8773.0,8773.0,0.21416382
8774.0,8774.0,0.26122886
8775.0,8775.0,0.04662714
8776.0,8776.0,0.23489846
8777.0,8777.0,0.029668676
8778.0,8778.0,0.59200156
8779.0,8779.0,0.5093101
8780.0,8780.0,0.3405046
8781.0,8781.0,0.102503166
8782.0,8782.0,0.27051887
8783.0,8783.0,0.027323738
8784.0,8784.0,0.03204774
8785.0,8785.0,0.04425851
8786.0,8786.0,0.23330355
8787.0,8787.0,0.0147624165
8788.0,8788.0,0.19360112
8789.0,8789.0,0.02747436
8790.0,8790.0,0.03293241
8791.0,8791.0,0.3166649
8792.0,8792.0,0.21412016
8793.0,8793.0,0.06689128
8794.0,8794.0,0.41850933
8795.0,8795.0,0.056264434
8796.0,8796.0,0.028026188
8797.0,8797.0,0.053744126
8798.0,8798.0,0.024937093
8799.0,8799.0,0.16057435
8800.0,8800.0,0.06124843
8801.0,8801.0,0.042556114
8802.0,8802.0,0.0130755855
8803.0,8803.0,0.52797925
8804.0,8804.0,0.1829659
8805.0,8805.0,0.041726187
8806.0,8806.0,0.24835695
8807.0,8807.0,0.27688783
8808.0,8808.0,0.007119966
8809.0,8809.0,0.14285351
8810.0,8810.0,0.05798537
8811.0,8811.0,0.017152805
8812.0,8812.0,0.0014331643
8813.0,8813.0,0.11058172
8814.0,8814.0,0.032940205
8815.0,8815.0,0.44039375
8816.0,8816.0,0.3937177
8817.0,8817.0,0.061952814
8818.0,8818.0,0.6597224
8819.0,8819.0,0.1382686
8820.0,8820.0,0.036086716
8821.0,8821.0,0.035792004
8822.0,8822.0,0.07292488
8823.0,8823.0,0.06423843
8824.0,8824.0,0.13581169
8825.0,8825.0,0.06618717
8826.0,8826.0,0.06638793
8827.0,8827.0,0.06653241
8828.0,8828.0,0.11480566
8829.0,8829.0,0.2698108
8830.0,8830.0,0.112262756
8831.0,8831.0,0.007001044
8832.0,8832.0,0.020435145
8833.0,8833.0,0.19247393
8834.0,8834.0,0.024984006
8835.0,8835.0,0.030268816
8836.0,8836.0,0.33038062
8837.0,8837.0,0.05999023
8838.0,8838.0,0.04166049
8839.0,8839.0,0.008904998
8840.0,8840.0,0.019195521
8841.0,8841.0,0.006741958
8842.0,8842.0,0.015947467
8843.0,8843.0,0.17125517
8844.0,8844.0,0.019497879
8845.0,8845.0,0.36678535
8846.0,8846.0,0.08360728
8847.0,8847.0,0.00511547
8848.0,8848.0,0.049535826
8849.0,8849.0,0.018169431
8850.0,8850.0,0.16828766
8851.0,8851.0,0.7208878
8852.0,8852.0,0.16803274
8853.0,8853.0,0.041819833
8854.0,8854.0,0.47542408
8855.0,8855.0,0.15784898
8856.0,8856.0,0.042866517
8857.0,8857.0,0.21403854
8858.0,8858.0,0.057596933
8859.0,8859.0,0.012989189
8860.0,8860.0,9.981138E-4
8861.0,8861.0,0.070474416
8862.0,8862.0,0.5652292
8863.0,8863.0,0.015593232
8864.0,8864.0,0.057427105
8865.0,8865.0,0.05104944
8866.0,8866.0,0.0241684
8867.0,8867.0,0.26812813
8868.0,8868.0,0.0058024866
8869.0,8869.0,0.03982651
8870.0,8870.0,0.1140163
8871.0,8871.0,0.005170461
8872.0,8872.0,0.03350795
8873.0,8873.0,0.1115599
8874.0,8874.0,0.035150226
8875.0,8875.0,0.11439476
8876.0,8876.0,0.24280058
8877.0,8877.0,0.29763702
8878.0,8878.0,0.029598458
8879.0,8879.0,0.005545886
8880.0,8880.0,0.37782845
8881.0,8881.0,0.01928347
8882.0,8882.0,0.06359741
8883.0,8883.0,0.02264771
8884.0,8884.0,0.5080756
8885.0,8885.0,0.053607706
8886.0,8886.0,0.036536004
8887.0,8887.0,0.0652004
8888.0,8888.0,0.07145835
8889.0,8889.0,0.08157796
8890.0,8890.0,0.48648152
8891.0,8891.0,0.047574732
8892.0,8892.0,0.069385916
8893.0,8893.0,0.08945945
8894.0,8894.0,0.051121205
8895.0,8895.0,0.028244479
8896.0,8896.0,0.045843888
8897.0,8897.0,0.09794405
8898.0,8898.0,0.029887866
8899.0,8899.0,0.14467463
8900.0,8900.0,0.06423989
8901.0,8901.0,0.25226176
8902.0,8902.0,0.645422
8903.0,8903.0,0.021890117
8904.0,8904.0,0.062470682
8905.0,8905.0,0.18337208
8906.0,8906.0,0.52439064
8907.0,8907.0,0.20454098
8908.0,8908.0,0.13415289
8909.0,8909.0,0.06746733
8910.0,8910.0,0.012389228
8911.0,8911.0,0.28349292
8912.0,8912.0,0.2197401
8913.0,8913.0,0.019873513
8914.0,8914.0,0.2357165
8915.0,8915.0,0.10118801
8916.0,8916.0,0.057127375
8917.0,8917.0,0.36369947
8918.0,8918.0,0.43589228
8919.0,8919.0,0.15193519
8920.0,8920.0,0.13283934
8921.0,8921.0,0.41612074
8922.0,8922.0,0.41022265
8923.0,8923.0,0.041208398
8924.0,8924.0,0.08210492
8925.0,8925.0,0.03488397
8926.0,8926.0,0.19228095
8927.0,8927.0,0.43460104
8928.0,8928.0,0.013900914
8929.0,8929.0,0.1383807
8930.0,8930.0,0.03929517
8931.0,8931.0,0.026801255
8932.0,8932.0,0.119937435
8933.0,8933.0,0.049126994
8934.0,8934.0,0.059370577
8935.0,8935.0,0.09755725
8936.0,8936.0,0.062180027
8937.0,8937.0,0.014256287
8938.0,8938.0,0.190766
8939.0,8939.0,0.053286877
8940.0,8940.0,0.060159348
8941.0,8941.0,0.50635505
8942.0,8942.0,0.005775208
8943.0,8943.0,0.08443297
8944.0,8944.0,0.060614355
8945.0,8945.0,0.1420317
8946.0,8946.0,0.004988717
8947.0,8947.0,0.054381046
8948.0,8948.0,0.010998526
8949.0,8949.0,0.046334695
8950.0,8950.0,0.010246044
8951.0,8951.0,0.07272601
8952.0,8952.0,0.70300156
8953.0,8953.0,0.015280001
8954.0,8954.0,0.14810096
8955.0,8955.0,0.021500364
8956.0,8956.0,0.12860118
8957.0,8957.0,0.05355468
8958.0,8958.0,0.056723114
8959.0,8959.0,0.036139175
8960.0,8960.0,0.10997387
8961.0,8961.0,0.08931005
8962.0,8962.0,0.01897543
8963.0,8963.0,0.020765081
8964.0,8964.0,0.39614886
8965.0,8965.0,0.57540005
8966.0,8966.0,0.035186294
8967.0,8967.0,0.061951082
8968.0,8968.0,0.28291154
8969.0,8969.0,0.089521736
8970.0,8970.0,0.078559436
8971.0,8971.0,0.23986462
8972.0,8972.0,0.34503517
8973.0,8973.0,0.048134975
8974.0,8974.0,0.067857765
8975.0,8975.0,0.029450845
