x,y,species max
7940.0,7940.0,0.16151047
7941.0,7941.0,0.27117097
7942.0,7942.0,0.2401592
7943.0,7943.0,0.7602713
7944.0,7944.0,0.29842538
7945.0,7945.0,0.1640284
7946.0,7946.0,0.35993177
7947.0,7947.0,0.39832142
7948.0,7948.0,0.28660154
7949.0,7949.0,0.29794496
7950.0,7950.0,0.21025869
7951.0,7951.0,0.17895146
7952.0,7952.0,0.061073158
7953.0,7953.0,0.23399755
7954.0,7954.0,0.06924799
7955.0,7955.0,0.12798896
7956.0,7956.0,0.045127913
7957.0,7957.0,0.26228425
7958.0,7958.0,0.24512012
7959.0,7959.0,0.2790322
7960.0,7960.0,0.053143438
7961.0,7961.0,0.18289526
7962.0,7962.0,0.17862433
7963.0,7963.0,0.59253347
7964.0,7964.0,0.1705152
7965.0,7965.0,0.25679964
7966.0,7966.0,0.09444758
7967.0,7967.0,0.08575399
7968.0,7968.0,0.32398334
7969.0,7969.0,0.2789421
7970.0,7970.0,0.35120708
7971.0,7971.0,0.20312205
7972.0,7972.0,0.2757612
7973.0,7973.0,0.07039119
7974.0,7974.0,0.20740743
7975.0,7975.0,0.23935974
7976.0,7976.0,0.24094327
7977.0,7977.0,0.081299
7978.0,7978.0,0.28522825
7979.0,7979.0,0.24804714
7980.0,7980.0,0.20048884
7981.0,7981.0,0.32616755
7982.0,7982.0,0.34839395
7983.0,7983.0,0.8921845
7984.0,7984.0,0.38622865
7985.0,7985.0,0.18696392
7986.0,7986.0,0.17353824
7987.0,7987.0,0.24499801
7988.0,7988.0,0.50994915
7989.0,7989.0,0.4475387
7990.0,7990.0,0.24678542
7991.0,7991.0,0.09547896
7992.0,7992.0,0.43634617
7993.0,7993.0,0.04488529
7994.0,7994.0,0.29371548
7995.0,7995.0,0.16271232
7996.0,7996.0,0.21646777
7997.0,7997.0,0.42702085
7998.0,7998.0,0.35331976
7999.0,7999.0,0.18598369
8000.0,8000.0,0.32964477
8001.0,8001.0,0.062070716
8002.0,8002.0,0.46694544
8003.0,8003.0,0.120149575
8004.0,8004.0,0.5623585
8005.0,8005.0,0.2587288
8006.0,8006.0,0.312044
8007.0,8007.0,0.24751739
8008.0,8008.0,0.24180765
8009.0,8009.0,0.039195362
8010.0,8010.0,0.19523379
8011.0,8011.0,0.24494632
8012.0,8012.0,0.35323113
8013.0,8013.0,0.14738582
8014.0,8014.0,0.06275083
8015.0,8015.0,0.34134012
8016.0,8016.0,0.38227323
8017.0,8017.0,0.050771724
8018.0,8018.0,0.3695104
8019.0,8019.0,0.08417258
8020.0,8020.0,0.38248324
8021.0,8021.0,0.077419795
8022.0,8022.0,0.26427162
8023.0,8023.0,0.46262592
8024.0,8024.0,0.7128429
8025.0,8025.0,0.36749884
8026.0,8026.0,0.2253649
8027.0,8027.0,0.29686913
8028.0,8028.0,0.1327901
8029.0,8029.0,0.11895709
8030.0,8030.0,0.09774842
8031.0,8031.0,0.43222
8032.0,8032.0,0.03452846
8033.0,8033.0,0.052997455
8034.0,8034.0,0.19059661
8035.0,8035.0,0.0324704
8036.0,8036.0,0.28004286
8037.0,8037.0,0.1357764
8038.0,8038.0,0.40668717
8039.0,8039.0,0.27087903
8040.0,8040.0,0.25829402
8041.0,8041.0,0.21570356
8042.0,8042.0,0.2707477
8043.0,8043.0,0.42691097
8044.0,8044.0,0.16836022
8045.0,8045.0,0.2723845
8046.0,8046.0,0.07801109
8047.0,8047.0,0.8939694
8048.0,8048.0,0.26664627
8049.0,8049.0,0.18853891
8050.0,8050.0,0.2599096
8051.0,8051.0,0.078007646
8052.0,8052.0,0.3036619
8053.0,8053.0,0.5703938
8054.0,8054.0,0.3259627
8055.0,8055.0,0.22763684
8056.0,8056.0,0.3290097
8057.0,8057.0,0.26234204
8058.0,8058.0,0.14346775
8059.0,8059.0,0.31609803
8060.0,8060.0,0.47611034
8061.0,8061.0,0.10659013
8062.0,8062.0,0.28273964
8063.0,8063.0,0.48798442
8064.0,8064.0,0.16672443
8065.0,8065.0,0.17328025
8066.0,8066.0,0.16044892
8067.0,8067.0,0.13392684
8068.0,8068.0,0.102878466
8069.0,8069.0,0.64917254
8070.0,8070.0,0.4148632
8071.0,8071.0,0.40924266
8072.0,8072.0,0.16790554
8073.0,8073.0,0.11669664
8074.0,8074.0,0.20254694
8075.0,8075.0,0.08592474
8076.0,8076.0,0.03293879
8077.0,8077.0,0.065918244
8078.0,8078.0,0.43860278
8079.0,8079.0,0.2243644
8080.0,8080.0,0.24058212
8081.0,8081.0,0.08778734
8082.0,8082.0,0.33028057
8083.0,8083.0,0.33216295
8084.0,8084.0,0.32244223
8085.0,8085.0,0.46891326
8086.0,8086.0,0.32105553
8087.0,8087.0,0.27429897
8088.0,8088.0,0.1928591
8089.0,8089.0,0.29109854
8090.0,8090.0,0.20377019
8091.0,8091.0,0.2694901
8092.0,8092.0,0.4046444
8093.0,8093.0,0.25385737
8094.0,8094.0,0.3096692
8095.0,8095.0,0.13217683
8096.0,8096.0,0.1316474
8097.0,8097.0,0.9026945
8098.0,8098.0,0.24927957
8099.0,8099.0,0.23900041
8100.0,8100.0,0.27240622
8101.0,8101.0,0.038698874
8102.0,8102.0,0.08884933
8103.0,8103.0,0.17347948
8104.0,8104.0,0.5440287
8105.0,8105.0,0.35786387
8106.0,8106.0,0.2534813
8107.0,8107.0,0.2751261
8108.0,8108.0,0.14210036
8109.0,8109.0,0.21584916
8110.0,8110.0,0.26126242
8111.0,8111.0,0.22842482
8112.0,8112.0,0.342657
8113.0,8113.0,0.22439279
8114.0,8114.0,0.43058896
8115.0,8115.0,0.32113054
8116.0,8116.0,0.17532021
8117.0,8117.0,0.33988997
8118.0,8118.0,0.3507479
8119.0,8119.0,0.25501662
8120.0,8120.0,0.18984072
8121.0,8121.0,0.1463731
8122.0,8122.0,0.20148966
8123.0,8123.0,0.18577139
8124.0,8124.0,0.23954733
8125.0,8125.0,0.09469221
8126.0,8126.0,0.2612039
8127.0,8127.0,0.21084067
8128.0,8128.0,0.026367072
8129.0,8129.0,0.28114858
8130.0,8130.0,0.11698655
8131.0,8131.0,0.28018242
8132.0,8132.0,0.33639616
8133.0,8133.0,0.23843864
8134.0,8134.0,0.3262923
8135.0,8135.0,0.25482377
8136.0,8136.0,0.25266793
8137.0,8137.0,0.2764429
8138.0,8138.0,0.37629774
8139.0,8139.0,0.04256743
8140.0,8140.0,0.1969916
8141.0,8141.0,0.017423203
8142.0,8142.0,0.07495847
8143.0,8143.0,0.3021514
8144.0,8144.0,0.40877306
8145.0,8145.0,0.046876214
8146.0,8146.0,0.22624867
8147.0,8147.0,0.27092248
8148.0,8148.0,0.09946706
8149.0,8149.0,0.5208309
8150.0,8150.0,0.3762299
8151.0,8151.0,0.34786415
8152.0,8152.0,0.20834652
8153.0,8153.0,0.06143383
8154.0,8154.0,0.69031864
8155.0,8155.0,0.61421597
8156.0,8156.0,0.2633206
8157.0,8157.0,0.13647193
8158.0,8158.0,0.16065444
8159.0,8159.0,0.5757709
8160.0,8160.0,0.28626493
8161.0,8161.0,0.20332314
8162.0,8162.0,0.40787092
8163.0,8163.0,0.2815969
8164.0,8164.0,0.037214305
8165.0,8165.0,0.16636747
8166.0,8166.0,0.037631903
8167.0,8167.0,0.7008841
8168.0,8168.0,0.3896981
8169.0,8169.0,0.078198716
8170.0,8170.0,0.43104142
8171.0,8171.0,0.29116553
8172.0,8172.0,0.24213225
8173.0,8173.0,0.121409066
8174.0,8174.0,0.25734898
8175.0,8175.0,0.32390368
8176.0,8176.0,0.2329217
8177.0,8177.0,0.09601619
8178.0,8178.0,0.44462088
8179.0,8179.0,0.113186546
8180.0,8180.0,0.08924757
8181.0,8181.0,0.13598144
8182.0,8182.0,0.21452184
8183.0,8183.0,0.07865681
8184.0,8184.0,0.04627762
8185.0,8185.0,0.11783077
8186.0,8186.0,0.46053392
8187.0,8187.0,0.21162161
8188.0,8188.0,0.189414
8189.0,8189.0,0.13842195
8190.0,8190.0,0.26263002
8191.0,8191.0,0.3855955
8192.0,8192.0,0.28846747
8193.0,8193.0,0.22930452
8194.0,8194.0,0.24833588
8195.0,8195.0,0.34740567
8196.0,8196.0,0.51094365
8197.0,8197.0,0.2183933
8198.0,8198.0,0.39498946
8199.0,8199.0,0.39865315
8200.0,8200.0,0.27103335
8201.0,8201.0,0.26397568
8202.0,8202.0,0.17139456
8203.0,8203.0,0.2071567
8204.0,8204.0,0.67097205
8205.0,8205.0,0.13959894
8206.0,8206.0,0.3257443
8207.0,8207.0,0.31612498
8208.0,8208.0,0.19470651
8209.0,8209.0,0.17327291
8210.0,8210.0,0.07909334
8211.0,8211.0,0.09002366
8212.0,8212.0,0.117542006
8213.0,8213.0,0.17480485
8214.0,8214.0,0.2602891
8215.0,8215.0,0.42900845
8216.0,8216.0,0.2993985
8217.0,8217.0,0.3891977
8218.0,8218.0,0.6776419
8219.0,8219.0,0.29504582
8220.0,8220.0,0.63070536
8221.0,8221.0,0.40963313
8222.0,8222.0,0.07031024
8223.0,8223.0,0.053105466
8224.0,8224.0,0.065613955
8225.0,8225.0,0.31176874
8226.0,8226.0,0.29117712
8227.0,8227.0,0.37329155
8228.0,8228.0,0.3098061
8229.0,8229.0,0.2906082
8230.0,8230.0,0.37252644
8231.0,8231.0,0.23478968
8232.0,8232.0,0.47516912
8233.0,8233.0,0.23315127
8234.0,8234.0,0.14612205
8235.0,8235.0,0.104985796
8236.0,8236.0,0.41261327
8237.0,8237.0,0.2744627
8238.0,8238.0,0.41354308
8239.0,8239.0,0.039833926
8240.0,8240.0,0.3723314
8241.0,8241.0,0.17323996
8242.0,8242.0,0.066076055
8243.0,8243.0,0.31264904
8244.0,8244.0,0.09435055
8245.0,8245.0,0.46538186
8246.0,8246.0,0.13983628
8247.0,8247.0,0.26080656
8248.0,8248.0,0.4215278
8249.0,8249.0,0.045143563
8250.0,8250.0,0.5659373
8251.0,8251.0,0.2552277
8252.0,8252.0,0.34246776
8253.0,8253.0,0.025264084
8254.0,8254.0,0.27067262
8255.0,8255.0,0.13457851
8256.0,8256.0,0.30521324
8257.0,8257.0,0.38556704
8258.0,8258.0,0.72563404
8259.0,8259.0,0.084271215
8260.0,8260.0,0.24152765
8261.0,8261.0,0.27533668
8262.0,8262.0,0.49940103
8263.0,8263.0,0.45271242
8264.0,8264.0,0.035138153
8265.0,8265.0,0.04966806
8266.0,8266.0,0.28321785
8267.0,8267.0,0.32204255
8268.0,8268.0,0.2523877
8269.0,8269.0,0.0438994
8270.0,8270.0,0.35666764
8271.0,8271.0,0.16395739
8272.0,8272.0,0.31415436
8273.0,8273.0,0.24135707
8274.0,8274.0,0.35195187
8275.0,8275.0,0.17562756
8276.0,8276.0,0.2837533
8277.0,8277.0,0.2937787
8278.0,8278.0,0.24222992
8279.0,8279.0,0.02669713
8280.0,8280.0,0.44995266
8281.0,8281.0,0.7548219
8282.0,8282.0,0.17538108
8283.0,8283.0,0.7891665
8284.0,8284.0,0.34987533
8285.0,8285.0,0.30362645
8286.0,8286.0,0.18119594
8287.0,8287.0,0.70908016
8288.0,8288.0,0.38224337
8289.0,8289.0,0.20994493
8290.0,8290.0,0.19549723
8291.0,8291.0,0.26517254
8292.0,8292.0,0.1466069
8293.0,8293.0,0.37107015
8294.0,8294.0,0.2929377
8295.0,8295.0,0.32000318
8296.0,8296.0,0.29268473
8297.0,8297.0,0.0181048
8298.0,8298.0,0.015950412
8299.0,8299.0,0.40671587
8300.0,8300.0,0.07485333
8301.0,8301.0,0.22710118
8302.0,8302.0,0.264247
8303.0,8303.0,0.38504007
8304.0,8304.0,0.50212264
8305.0,8305.0,0.45384067
8306.0,8306.0,0.5921534
8307.0,8307.0,0.32899672
8308.0,8308.0,0.24004799
8309.0,8309.0,0.2768576
8310.0,8310.0,0.3358105
8311.0,8311.0,0.3069484
8312.0,8312.0,0.06712949
8313.0,8313.0,0.17223233
8314.0,8314.0,0.7288607
8315.0,8315.0,0.013315866
8316.0,8316.0,0.71908605
8317.0,8317.0,0.25835243
8318.0,8318.0,0.067028806
8319.0,8319.0,0.20301394
8320.0,8320.0,0.038013954
8321.0,8321.0,0.34290177
8322.0,8322.0,0.35223857
8323.0,8323.0,0.06908314
8324.0,8324.0,0.20236409
8325.0,8325.0,0.32060945
8326.0,8326.0,0.3538822
8327.0,8327.0,0.19212277
8328.0,8328.0,0.749661
8329.0,8329.0,0.23153703
8330.0,8330.0,0.38915437
8331.0,8331.0,0.2894304
8332.0,8332.0,0.34179616
8333.0,8333.0,0.37730023
8334.0,8334.0,0.086239725
8335.0,8335.0,0.33829373
8336.0,8336.0,0.2000204
8337.0,8337.0,0.05131872
8338.0,8338.0,0.08153606
8339.0,8339.0,0.31769535
8340.0,8340.0,0.19960348
8341.0,8341.0,0.4027185
8342.0,8342.0,0.092398226
8343.0,8343.0,0.40776083
8344.0,8344.0,0.041434646
8345.0,8345.0,0.4031445
8346.0,8346.0,0.24843086
8347.0,8347.0,0.25767785
8348.0,8348.0,0.2326598
8349.0,8349.0,0.18585186
8350.0,8350.0,0.46716666
8351.0,8351.0,0.34624875
8352.0,8352.0,0.20775759
8353.0,8353.0,0.08194484
8354.0,8354.0,0.1725017
8355.0,8355.0,0.045111667
8356.0,8356.0,0.19936205
8357.0,8357.0,0.17375994
8358.0,8358.0,0.053610217
8359.0,8359.0,0.22100328
8360.0,8360.0,0.4116255
8361.0,8361.0,0.17317376
8362.0,8362.0,0.27185366
8363.0,8363.0,0.05090021
8364.0,8364.0,0.43000713
8365.0,8365.0,0.27043936
8366.0,8366.0,0.21842751
8367.0,8367.0,0.35931212
8368.0,8368.0,0.16866757
8369.0,8369.0,0.22515894
8370.0,8370.0,0.3788342
8371.0,8371.0,0.5002594
8372.0,8372.0,0.24044248
8373.0,8373.0,0.62788
8374.0,8374.0,0.7575844
8375.0,8375.0,0.045091674
8376.0,8376.0,0.23358046
8377.0,8377.0,0.39965832
8378.0,8378.0,0.37537447
8379.0,8379.0,0.3856589
8380.0,8380.0,0.22040619
8381.0,8381.0,0.19759709
8382.0,8382.0,0.17975873
8383.0,8383.0,0.11460771
8384.0,8384.0,0.12252252
8385.0,8385.0,0.7793823
8386.0,8386.0,0.3253361
8387.0,8387.0,0.21618216
8388.0,8388.0,0.051236063
8389.0,8389.0,0.40947047
8390.0,8390.0,0.2887651
8391.0,8391.0,0.043902077
8392.0,8392.0,0.3066968
8393.0,8393.0,0.15554547
8394.0,8394.0,0.2666782
8395.0,8395.0,0.23672496
8396.0,8396.0,0.81504834
8397.0,8397.0,0.21152565
8398.0,8398.0,0.5216927
8399.0,8399.0,0.44098175
8400.0,8400.0,0.4297142
8401.0,8401.0,0.05195244
8402.0,8402.0,0.40839934
8403.0,8403.0,0.27611428
8404.0,8404.0,0.31413314
8405.0,8405.0,0.21027145
8406.0,8406.0,0.28156868
8407.0,8407.0,0.14756443
8408.0,8408.0,0.06610787
8409.0,8409.0,0.41748554
8410.0,8410.0,0.05042565
8411.0,8411.0,0.33530617
8412.0,8412.0,0.19945696
8413.0,8413.0,0.26978722
8414.0,8414.0,0.05730411
8415.0,8415.0,0.1416175
8416.0,8416.0,0.37458724
8417.0,8417.0,0.5202008
8418.0,8418.0,0.31610626
8419.0,8419.0,0.19248389
8420.0,8420.0,0.28746963
8421.0,8421.0,0.07264239
8422.0,8422.0,0.35781795
8423.0,8423.0,0.52037436
8424.0,8424.0,0.08357646
8425.0,8425.0,0.44946074
8426.0,8426.0,0.028296445
8427.0,8427.0,0.42125255
8428.0,8428.0,0.61395675
8429.0,8429.0,0.045792945
8430.0,8430.0,0.3294356
8431.0,8431.0,0.5899659
8432.0,8432.0,0.27338478
8433.0,8433.0,0.491912
8434.0,8434.0,0.22599716
8435.0,8435.0,0.061097633
8436.0,8436.0,0.24297102
8437.0,8437.0,0.18894063
8438.0,8438.0,0.46293482
8439.0,8439.0,0.1975213
8440.0,8440.0,0.31536773
8441.0,8441.0,0.29429606
8442.0,8442.0,0.28379825
8443.0,8443.0,0.17011294
8444.0,8444.0,0.06440453
8445.0,8445.0,0.41167566
8446.0,8446.0,0.16409056
8447.0,8447.0,0.25834998
8448.0,8448.0,0.45122418
8449.0,8449.0,0.101261765
8450.0,8450.0,0.15168485
8451.0,8451.0,0.25264075
8452.0,8452.0,0.28566834
8453.0,8453.0,0.49496546
8454.0,8454.0,0.58049035
8455.0,8455.0,0.55291694
8456.0,8456.0,0.41429597
8457.0,8457.0,0.0080539035
8458.0,8458.0,0.50323755
8459.0,8459.0,0.39305028
8460.0,8460.0,0.25089005
8461.0,8461.0,0.23803455
8462.0,8462.0,0.1421127
8463.0,8463.0,0.25118008
8464.0,8464.0,0.3759307
8465.0,8465.0,0.18766841
8466.0,8466.0,0.54812264
8467.0,8467.0,0.30601344
8468.0,8468.0,0.13602574
8469.0,8469.0,0.1556146
8470.0,8470.0,0.04551467
8471.0,8471.0,0.16154794
8472.0,8472.0,0.19832763
8473.0,8473.0,0.32195514
8474.0,8474.0,0.045150008
8475.0,8475.0,0.5657653
8476.0,8476.0,0.055961262
8477.0,8477.0,0.058874317
8478.0,8478.0,0.33790407
8479.0,8479.0,0.20618059
8480.0,8480.0,0.053950954
8481.0,8481.0,0.059051458
8482.0,8482.0,0.22383481
8483.0,8483.0,0.24208136
8484.0,8484.0,0.29818735
8485.0,8485.0,0.23698437
8486.0,8486.0,0.24408984
8487.0,8487.0,0.20883407
8488.0,8488.0,0.26271752
8489.0,8489.0,0.046323564
8490.0,8490.0,0.26670823
8491.0,8491.0,0.040235795
8492.0,8492.0,0.28408113
8493.0,8493.0,0.33202478
8494.0,8494.0,0.20731471
8495.0,8495.0,0.25593457
8496.0,8496.0,0.088376544
8497.0,8497.0,0.15397881
8498.0,8498.0,0.22610722
8499.0,8499.0,0.3128753
8500.0,8500.0,0.19868957
8501.0,8501.0,0.018100254
8502.0,8502.0,0.9112439
8503.0,8503.0,0.38679057
8504.0,8504.0,0.2554314
8505.0,8505.0,0.33075023
8506.0,8506.0,0.43931293
8507.0,8507.0,0.13043098
8508.0,8508.0,0.26642144
8509.0,8509.0,0.39568076
8510.0,8510.0,0.2941841
8511.0,8511.0,0.39088187
8512.0,8512.0,0.041112095
8513.0,8513.0,0.018750392
8514.0,8514.0,0.31787008
8515.0,8515.0,0.20671809
8516.0,8516.0,0.2512042
8517.0,8517.0,0.41761506
8518.0,8518.0,0.046059653
8519.0,8519.0,0.038710307
8520.0,8520.0,0.073020674
8521.0,8521.0,0.102261096
8522.0,8522.0,0.035854045
8523.0,8523.0,0.8817826
8524.0,8524.0,0.019986529
8525.0,8525.0,0.56825846
8526.0,8526.0,0.14703003
8527.0,8527.0,0.47688872
8528.0,8528.0,0.28660455
8529.0,8529.0,0.125726
8530.0,8530.0,0.61947256
8531.0,8531.0,0.3534796
8532.0,8532.0,0.22099929
8533.0,8533.0,0.27648294
8534.0,8534.0,0.2825904
8535.0,8535.0,0.28113383
8536.0,8536.0,0.331475
8537.0,8537.0,0.07968695
8538.0,8538.0,0.31875518
8539.0,8539.0,0.065095276
8540.0,8540.0,0.34020635
8541.0,8541.0,0.1716206
8542.0,8542.0,0.22019713
8543.0,8543.0,0.73394114
8544.0,8544.0,0.29360187
8545.0,8545.0,0.5022329
8546.0,8546.0,0.74783766
8547.0,8547.0,0.33862978
8548.0,8548.0,0.20480941
8549.0,8549.0,0.2821088
8550.0,8550.0,0.14505386
8551.0,8551.0,0.36391884
8552.0,8552.0,0.20908184
8553.0,8553.0,0.34898058
8554.0,8554.0,0.22302641
8555.0,8555.0,0.3052129
8556.0,8556.0,0.4058739
8557.0,8557.0,0.5591406
8558.0,8558.0,0.2930386
8559.0,8559.0,0.27147698
8560.0,8560.0,0.04671961
8561.0,8561.0,0.58926505
8562.0,8562.0,0.37452933
8563.0,8563.0,0.7851509
8564.0,8564.0,0.24535218
8565.0,8565.0,0.2106797
8566.0,8566.0,0.22883989
8567.0,8567.0,0.6011521
8568.0,8568.0,0.356107
8569.0,8569.0,0.51199996
8570.0,8570.0,0.08466755
8571.0,8571.0,0.323807
8572.0,8572.0,0.23666295
8573.0,8573.0,0.05528902
8574.0,8574.0,0.10067974
8575.0,8575.0,0.16154866
8576.0,8576.0,0.100959554
8577.0,8577.0,0.19881195
8578.0,8578.0,0.30307737
8579.0,8579.0,0.19331239
8580.0,8580.0,0.34032655
8581.0,8581.0,0.07603825
8582.0,8582.0,0.35888863
8583.0,8583.0,0.37094724
8584.0,8584.0,0.33274487
8585.0,8585.0,0.10818052
8586.0,8586.0,0.34308377
8587.0,8587.0,0.053826455
8588.0,8588.0,0.45086178
8589.0,8589.0,0.40882865
8590.0,8590.0,0.41324863
8591.0,8591.0,0.5023179
8592.0,8592.0,0.17701963
8593.0,8593.0,0.07101573
8594.0,8594.0,0.039768066
8595.0,8595.0,0.06468048
8596.0,8596.0,0.04146945
8597.0,8597.0,0.2406274
8598.0,8598.0,0.6243887
8599.0,8599.0,0.045331687
8600.0,8600.0,0.08215733
8601.0,8601.0,0.383892
8602.0,8602.0,0.16972353
8603.0,8603.0,0.30768052
8604.0,8604.0,0.04709062
8605.0,8605.0,0.027043145
8606.0,8606.0,0.1510704
8607.0,8607.0,0.24955915
8608.0,8608.0,0.32335255
8609.0,8609.0,0.15904607
8610.0,8610.0,0.28271085
8611.0,8611.0,0.08118346
8612.0,8612.0,0.2712707
8613.0,8613.0,0.2769009
8614.0,8614.0,0.2539467
8615.0,8615.0,0.24946718
8616.0,8616.0,0.8331638
8617.0,8617.0,0.15642814
8618.0,8618.0,0.35957602
8619.0,8619.0,0.14768125
8620.0,8620.0,0.6017254
8621.0,8621.0,0.04803978
8622.0,8622.0,0.28118184
8623.0,8623.0,0.21195604
8624.0,8624.0,0.055141464
8625.0,8625.0,0.3027444
8626.0,8626.0,0.029477686
8627.0,8627.0,0.16829811
8628.0,8628.0,0.3734696
8629.0,8629.0,0.29303804
8630.0,8630.0,0.45832852
8631.0,8631.0,0.043009803
8632.0,8632.0,0.19457658
8633.0,8633.0,0.25180507
8634.0,8634.0,0.2148451
8635.0,8635.0,0.55366284
8636.0,8636.0,0.28846142
8637.0,8637.0,0.27418014
8638.0,8638.0,0.044448476
8639.0,8639.0,0.2666944
8640.0,8640.0,0.14160007
8641.0,8641.0,0.41804212
8642.0,8642.0,0.47334617
8643.0,8643.0,0.2919387
8644.0,8644.0,0.23746891
8645.0,8645.0,0.044755183
8646.0,8646.0,0.63608897
8647.0,8647.0,0.3201359
8648.0,8648.0,0.28875908
8649.0,8649.0,0.51671714
8650.0,8650.0,0.19348894
8651.0,8651.0,0.26199874
8652.0,8652.0,0.7680991
8653.0,8653.0,0.36027092
8654.0,8654.0,0.23054011
8655.0,8655.0,0.050833117
8656.0,8656.0,0.22669654
8657.0,8657.0,0.28835514
8658.0,8658.0,0.100215666
8659.0,8659.0,0.8470926
8660.0,8660.0,0.936386
8661.0,8661.0,0.21675818
8662.0,8662.0,0.27035147
8663.0,8663.0,0.2570331
8664.0,8664.0,0.31786475
8665.0,8665.0,0.21782126
8666.0,8666.0,0.2714443
8667.0,8667.0,0.28136095
8668.0,8668.0,0.28859824
8669.0,8669.0,0.24317025
8670.0,8670.0,0.22629897
8671.0,8671.0,0.39880812
8672.0,8672.0,0.27244976
8673.0,8673.0,0.061327346
8674.0,8674.0,0.3187851
8675.0,8675.0,0.29086593
8676.0,8676.0,0.38807946
8677.0,8677.0,0.3658978
8678.0,8678.0,0.23446853
8679.0,8679.0,0.23262829
8680.0,8680.0,0.33267546
8681.0,8681.0,0.48365045
8682.0,8682.0,0.6060269
8683.0,8683.0,0.72156405
8684.0,8684.0,0.3353094
8685.0,8685.0,0.26483318
8686.0,8686.0,0.44282216
8687.0,8687.0,0.25454706
8688.0,8688.0,0.35572532
8689.0,8689.0,0.5508631
8690.0,8690.0,0.111291416
8691.0,8691.0,0.2777815
8692.0,8692.0,0.5075685
8693.0,8693.0,0.012498775
8694.0,8694.0,0.054770768
8695.0,8695.0,0.27127928
8696.0,8696.0,0.45507735
8697.0,8697.0,0.42037985
8698.0,8698.0,0.34884638
8699.0,8699.0,0.9163172
8700.0,8700.0,0.20035703
8701.0,8701.0,0.1562959
8702.0,8702.0,0.12673964
8703.0,8703.0,0.19403277
8704.0,8704.0,0.19459903
8705.0,8705.0,0.047192436
8706.0,8706.0,0.194992
8707.0,8707.0,0.27019554
8708.0,8708.0,0.06558548
8709.0,8709.0,0.13640182
8710.0,8710.0,0.20139347
8711.0,8711.0,0.5982035
8712.0,8712.0,0.24715549
8713.0,8713.0,0.5224621
8714.0,8714.0,0.22190496
8715.0,8715.0,0.84637094
8716.0,8716.0,0.27809957
8717.0,8717.0,0.14802018
8718.0,8718.0,0.7590511
8719.0,8719.0,0.12065168
8720.0,8720.0,0.19037326
8721.0,8721.0,0.41813478
8722.0,8722.0,0.04594873
8723.0,8723.0,0.2972726
8724.0,8724.0,0.3448126
8725.0,8725.0,0.07806214
8726.0,8726.0,0.369399
8727.0,8727.0,0.14287722
8728.0,8728.0,0.35303563
8729.0,8729.0,0.16375169
8730.0,8730.0,0.32262143
8731.0,8731.0,0.047615036
8732.0,8732.0,0.34904566
8733.0,8733.0,0.29876852
8734.0,8734.0,0.20377094
8735.0,8735.0,0.09803532
8736.0,8736.0,0.058654968
8737.0,8737.0,0.14261991
8738.0,8738.0,0.30384147
8739.0,8739.0,0.757839
8740.0,8740.0,0.40982983
8741.0,8741.0,0.067971036
8742.0,8742.0,0.074145444
8743.0,8743.0,0.1865729
8744.0,8744.0,0.415834
8745.0,8745.0,0.42311844
8746.0,8746.0,0.2662202
8747.0,8747.0,0.5363333
8748.0,8748.0,0.79738903
8749.0,8749.0,0.1437447
8750.0,8750.0,0.15396589
8751.0,8751.0,0.3686557
8752.0,8752.0,0.28125668
8753.0,8753.0,0.27220005
8754.0,8754.0,0.28094634
8755.0,8755.0,0.6434729
8756.0,8756.0,0.7107946
8757.0,8757.0,0.26067263
8758.0,8758.0,0.25536713
8759.0,8759.0,0.23468861
8760.0,8760.0,0.0935872
8761.0,8761.0,0.04404683
8762.0,8762.0,0.06173779
8763.0,8763.0,0.2686308
8764.0,8764.0,0.057870243
8765.0,8765.0,0.07197677
8766.0,8766.0,0.5948626
8767.0,8767.0,0.13063642
8768.0,8768.0,0.24889795
8769.0,8769.0,0.42078683
8770.0,8770.0,0.185905
8771.0,8771.0,0.32441628
8772.0,8772.0,0.04478684
8773.0,8773.0,0.3236544
8774.0,8774.0,0.12847522
8775.0,8775.0,0.11517761
8776.0,8776.0,0.15721609
8777.0,8777.0,0.26867202
8778.0,8778.0,0.4249695
8779.0,8779.0,0.08695183
8780.0,8780.0,0.5120919
8781.0,8781.0,0.19760768
8782.0,8782.0,0.5218845
8783.0,8783.0,0.18284023
8784.0,8784.0,0.13691318
8785.0,8785.0,0.48663738
8786.0,8786.0,0.2278241
8787.0,8787.0,0.38099417
8788.0,8788.0,0.15873688
8789.0,8789.0,0.26048008
8790.0,8790.0,0.2500161
8791.0,8791.0,0.68447435
8792.0,8792.0,0.28361526
8793.0,8793.0,0.07885744
8794.0,8794.0,0.37517047
8795.0,8795.0,0.2770496
8796.0,8796.0,0.31421626
8797.0,8797.0,0.10190092
8798.0,8798.0,0.09613144
8799.0,8799.0,0.3021253
8800.0,8800.0,0.2566492
8801.0,8801.0,0.48739493
8802.0,8802.0,0.33858892
8803.0,8803.0,0.31409475
8804.0,8804.0,0.15489034
8805.0,8805.0,0.41684517
8806.0,8806.0,0.04240092
8807.0,8807.0,0.3220067
8808.0,8808.0,0.21997601
8809.0,8809.0,0.46170694
8810.0,8810.0,0.3114522
8811.0,8811.0,0.057247274
8812.0,8812.0,0.36213458
8813.0,8813.0,0.26005533
8814.0,8814.0,0.3152289
