"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","wyoming","west virginia",NA,NA,NA,"602fe787-c173-4ec2-98d4-2e85e1a22fa1",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"b01784c6-c5d7-11e4-b6af-00163e00498d","united states",NA,"tennessee",NA,NA,NA,"603d4051-ffcd-4109-acbd-289777c1df7d",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",NA,"idigbio",NA,NA,"idigbio",1931-10-09,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,"university of florida herbarium",NA,NA,"united states","surry","north carolina",NA,36.3407,-80.47388,"6042877e-7f26-4f9b-88d7-412a3a0c7bbb",NA,"location information not given for endangered species",NA,"idigbio",36.3407,-80.47388,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen","1985-07-18",NA,"main","a13355a1-1ccc-46d9-9672-521d8d668804","united states","sumter county","south carolina","Sumter",NA,NA,"609ad2ec-d66e-42d3-bcbd-9b8f11767b09",NA,NA,"About 100 m east of Milford Plantation road; West side of Manchester State Forest. Small population on steep dry bluff on south side of Taven Creek;","idigbio",NA,NA,"idigbio",1985-07-18,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","united states","jackson","north carolina",NA,NA,NA,"60e57c50-2cfa-4cdc-b5bc-eefd90d1974f",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"48213078-a804-4ef1-93bb-0ac993455571","united states","grainger","tennessee",";",NA,NA,"60fc7538-29b3-4487-bafa-83670e14d81f",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"urn:lsid:biocol.org:col:15610","united states","sevier county","tennessee","Sevier County, TN",NA,NA,"616b05bf-b88a-4c4f-91aa-26b2ffdc08b3",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"9bec1885-8556-470e-80f3-f31ed15228b0","united states","montgomery","virginia",NA,NA,NA,"619483ec-2bac-46b8-bfb4-6c0ab913fa19",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","sevier","tennessee",NA,NA,NA,"61f5bdec-e960-4095-a7ed-a29b9cf8ce1e",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"tennessee","Gatlinburg. Great Smoky National Park: Near Gatlinburg.",NA,NA,"61f695be-5e74-4e99-9618-bb066305695d",NA,NA,NA,"idigbio",NA,NA,"idigbio",1947-06-19,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"virginia","Lake Smith borders, just south of Diamond Springs, in sandy soil.",NA,NA,"6228750b-b92d-4435-a817-226763070781",NA,NA,NA,"idigbio",NA,NA,"idigbio",1917-09-24,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","united states","transylvania","north carolina",NA,NA,NA,"622c05b3-3104-4e5a-9190-b889668f1c89",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"2bed6ae5-afde-45bb-95a9-c4918414f02d","united states","ashe","north carolina",NA,NA,NA,"6231036d-68c7-47da-bfb2-31972a4c9e57",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","chesterfield","south carolina",NA,NA,NA,"624eb196-ba66-4c21-acd2-62d94fe6952d",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,"plants","2e430955-77d0-4aa4-a16f-e2d3c5ff4493","united states","grayson","virginia",NA,NA,NA,"626287fc-36c0-49e6-8df0-f49fc1467677",NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",NA,"idigbio",NA,NA,"idigbio",1995-01-13,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","stokes","north carolina",NA,NA,NA,"6279af44-6496-4880-b963-cdbb3836c05d",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"georgia","County Stephens. Toccoa Falls.",NA,NA,"628a9a4d-0ac0-411c-ad09-8c8f8e8fbc62",NA,NA,NA,"idigbio",NA,NA,"idigbio",1940-07-25,"galax aphylla"
"galax aphylla","PreservedSpecimen","1942-06-28",NA,"vascularplants","6a942843-3cb1-4643-a475-24df2d2ba49f","united states","giles","virginia","Mountain Lake Biological Station.",NA,NA,"62a72521-dc52-485b-95ec-bcd22f3992e8",NA,NA,NA,"idigbio",NA,NA,"idigbio",1942-06-28,"galax aphylla"
"galax urceolata","PreservedSpecimen","1946-05-25",NA,NA,"urn:lsid:biocol.org:col:15610","united states","pickens county","georgia","Pickens County, GA",NA,NA,"62e9dfbc-da1f-4a1a-b136-281e96e44491",NA,NA,NA,"idigbio",NA,NA,"idigbio",1946-05-25,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","hawkins","tennessee",NA,NA,NA,"62ff592e-4987-4186-a243-02cda8152363",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","monroe","tennessee",NA,NA,NA,"631404b3-417b-4455-ac21-38433ef7f68d",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen","1958-06-15",NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","sevier","tennessee","North end of Chilhowee Mountain",NA,NA,"637bb150-e152-4ae8-966e-d096db5af15f",NA,NA,"on steep slopes near top of mountain","idigbio",NA,NA,"idigbio",1958-06-15,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"f47e53b3-aa90-449a-87df-64f4d442f687","united states",NA,"virginia",NA,NA,NA,"63918880-f6ba-446f-8a59-81d24c3c5caa",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","jackson","north carolina",NA,NA,NA,"63ed19d2-c60a-43c7-8c56-344d74a0ccbb",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1982-03-14,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,"university of florida herbarium",NA,NA,"united states","macon","georgia",NA,35.04143,-83.19393,"640a9ab7-9e95-4ebb-a3c3-1a3c59b14eba",NA,"location information not given for endangered species",NA,"idigbio",35.04143,-83.19393,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","rockingham","virginia",NA,NA,NA,"64840218-9c82-497d-88ac-624cfa891339",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"urn:lsid:biocol.org:col:15610","united states","blount county","tennessee","Blount County, TN",NA,NA,"64897640-4e4e-4fa5-ab77-077dc1066edd",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"kentucky","Southeastern Kentucky. Harlan County.",NA,NA,"64f8280e-07f2-40c4-8ec6-82bf8329489d",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","rabun","georgia",NA,NA,NA,"65262ae9-9104-4b37-9dff-5a06f7aee7cb",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen","1984-06-06",NA,"main","a13355a1-1ccc-46d9-9672-521d8d668804","united states","cherokee county","south carolina","Cherokee",NA,NA,"6546c921-5fd6-403c-889a-d40de799966b",NA,NA,"Silver Mine Ridge. Growing on rocky north facing ridge.","idigbio",NA,NA,"idigbio",1984-06-06,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"5082277f-dd49-4b22-9e2d-746d2fb233b4","united states","buncombe","north carolina",NA,NA,NA,"654e169d-c0a2-4238-9213-ce1d006738a5",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","macon","north carolina",NA,NA,NA,"657f39eb-cd2a-483f-9070-1bcaffcfc2dd",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"urn:lsid:biocol.org:col:15610","united states","giles county","virginia",NA,NA,NA,"65a1fe10-edea-47dc-9bc8-0d91bf923700",NA,"field values redacted: locality",NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"georgia","County Cobb. Bert Adam's Scout Camp, Vinings.",NA,NA,"65bac6de-29e9-46f0-98bb-a59d238f6570",NA,NA,NA,"idigbio",NA,NA,"idigbio",1940-07-12,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","brunswick","north carolina",NA,NA,NA,"65d40559-cb8f-4689-ad39-71272380eaa7",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1973-05-01,"galax urceolata"
"galax urceolata","PreservedSpecimen","2015-07-28","university of florida herbarium",NA,NA,"united states","giles","virginia",NA,37.37414,-80.52107,"660ee78a-2e10-4479-8fc5-dfc28937c183",NA,"location information not given for endangered species",NA,"idigbio",37.37414,-80.52107,"idigbio",2015-07-28,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"tennessee","Sunshine.",NA,NA,"663b62c3-c7e5-4781-b83f-39cff5ee00c6",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen","1982-06-30",NA,"botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","united states","mcdowell","north carolina","Pisgah N.F., 2.2 mi S of junction of Blue Ridge Parkway & US 221 on US 221, Linville Falls area",NA,NA,"664f96dc-f6e0-4aa6-9820-3e0f6b6adac5",NA,NA,"woodlot margin","idigbio",NA,NA,"idigbio",1982-06-30,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","pickens","south carolina",NA,NA,NA,"6657e716-e9d2-4470-bb7f-ec891b5401b8",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","united states","transylvania","north carolina",NA,NA,NA,"666258b5-be32-4644-823b-77879a196104",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceSources, georeferenceVerificationStatus",NA,"idigbio",NA,NA,"idigbio",1958-01-14,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","isle of wight","virginia",NA,NA,NA,"6670bcf4-d57e-41eb-98ca-b826037c39bc",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"512a793b-458b-4a05-a9d9-ab36d741ea8d","united states","giles","virginia",NA,NA,NA,"6672e75b-c8fb-4708-a4f7-e180a0790475",NA,"field values redacted: eventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","darlington","south carolina",NA,NA,NA,"6681fc80-4c3a-44e4-9187-df36237b2327",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen","1972-06-12",NA,NA,"urn:lsid:biocol.org:col:15610","united states","meriwether county","georgia","Meriwether County, GA",NA,NA,"668c9fd0-491f-478e-b62e-0b9304f35bc6",NA,NA,NA,"idigbio",NA,NA,"idigbio",1972-06-12,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"virginia","Southeastern Virginia. Princess Anne County. East of Little Creek.",NA,NA,"6691a6d3-37b3-42c3-9376-2a4dbbe16896",NA,NA,NA,"idigbio",NA,NA,"idigbio",1935-09-12,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"8096c73b-8c2c-4a78-8cef-24ba658a259a","united states",NA,"virginia",NA,NA,NA,"672e1a55-8fc5-4f27-afeb-8abf9070c347",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","beaufort","north carolina",NA,NA,NA,"67303b0b-a8b3-44f7-9c33-ee5cda0f4977",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","ashe","north carolina",NA,NA,NA,"67596fb8-420a-485d-9837-e787ca2b04d0",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","clay","north carolina",NA,NA,NA,"6786994f-bba4-44aa-bddb-632c0382bdd0",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","jackson","north carolina",NA,NA,NA,"67a17cbd-896d-4279-b120-b0675479daa6",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",1980-03-14,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"9dfcfa40-7b9f-46ec-bec9-210cd5fa1d49","united states","buncombe","north carolina",NA,NA,NA,"67aafb4a-c75b-474e-b240-d79c300aa42d",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states","union co.","georgia",NA,NA,NA,"67e9cb25-90b3-4c32-b01e-ade10afa9035",NA,NA,NA,"idigbio",NA,NA,"idigbio",2010-09-16,"galax aphylla"
"galax urceolata","PreservedSpecimen","1987-06-07",NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","oconee","south carolina","Oconee",NA,NA,"6842878c-0881-4696-bb80-1142011b7920",NA,NA,NA,"idigbio",NA,NA,"idigbio",1987-06-07,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"1d328472-3b59-43d8-834c-385410415424","united states","hamblen","tennessee",NA,NA,NA,"684be538-a17e-4895-8257-130e3f23890b",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","united states","wake","north carolina",NA,NA,NA,"685c492e-387f-4961-b7c2-225220d60985",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,"university of florida herbarium",NA,NA,"united states","buckingham","virginia",NA,37.63573,-78.78125,"686ba833-f985-4d49-9798-954bba674a8b",NA,"location information not given for endangered species",NA,"idigbio",37.63573,-78.78125,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","wake","north carolina",NA,NA,NA,"6870dd5d-ae40-4dd7-8927-ef0be77fdabb",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"565b6f19-288f-4614-a4c9-b09448e96547","united states","cocke","tennessee",NA,NA,NA,"6886fb23-b217-4ef3-ae39-b687debbc816",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"washington, d.c.","Rock Creek Park, NE of intersection of Park Rd and Beach Dr, along the driveway to the private residence Rock Creek Park and Vicinity",38.8994,-77.0575,"6922faac-1bb1-4f75-a49c-a1bc5e5434de",NA,NA,"Deciduous woods","idigbio",38.8994,-77.0575,"idigbio",1989-05-26,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"north carolina","Western North Carolina. Near Columbus, Polk County. Pony Mountain.",NA,NA,"696e10a8-5210-4080-b549-a61652fcd1cd",NA,NA,NA,"idigbio",NA,NA,"idigbio",1897-05-18,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,"plants","2e430955-77d0-4aa4-a16f-e2d3c5ff4493","united states","giles","virginia",NA,NA,NA,"69915524-ed31-4dac-b25d-73b26fb9e787",NA,"field values redacted: eventDate, month, locality",NA,"idigbio",NA,NA,"idigbio",1986-01-13,"galax urceolata"
"galax urceolata","PreservedSpecimen","2009-06-22",NA,NA,"b20b8d91-3255-4926-93e6-af9c6ad60faf","united states","sauk","wisconsin","Rick and Deborah Bott's property, S7635 Pine Hollow Dr., 3.2--3.3 mi. (airline distance) NE of Leland, 1.8 mi. (airine) NNW of Denzer",NA,NA,"69db4128-bde2-4811-819e-37bf4d70e0a4",NA,NA,NA,"idigbio",NA,NA,"idigbio",2009-06-22,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"8096c73b-8c2c-4a78-8cef-24ba658a259a","united states",NA,"virginia",NA,NA,NA,"69e0d76a-2cd4-4950-8024-c8633dd9c926",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"f47e53b3-aa90-449a-87df-64f4d442f687","united states",NA,"virginia",NA,NA,NA,"6a44adc0-d7dd-47cb-bbb6-c5c66a4675dd",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"georgia","On Chattoogata Mountains, Whitfield Co. Geological formation: Red Mountain (Silurian).",NA,NA,"6a6155cc-5499-414a-992d-c9622a4e4972",NA,NA,NA,"idigbio",NA,NA,"idigbio",1900-07-19,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"tennessee","Cocke County. Within Three Miles of Wolf Creek Station.",NA,NA,"6a754834-921e-4c78-8a77-47b3bf9668e6",NA,NA,NA,"idigbio",NA,NA,"idigbio",1897-08-30,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"9a26bc5f-b8ef-4fa8-b7e8-b8341e2e7823","united states","yancey","north carolina",NA,NA,NA,"6aa6bbcf-5486-4307-b0ad-3c24dea212d0",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"2bed6ae5-afde-45bb-95a9-c4918414f02d","united states","wilkes","north carolina",NA,NA,NA,"6b3e9429-431a-4a2a-9dc0-be4de799b850",NA,"field values redacted: eventDate, month, day, startDayOfYear, locality",NA,"idigbio",NA,NA,"idigbio",1975-11-05,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"9bec1885-8556-470e-80f3-f31ed15228b0","united states","bedford","virginia",NA,NA,NA,"6b58aaec-ba7d-4aae-845b-2fa55b1f8c5a",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax aphylla","PreservedSpecimen","2003-06-25",NA,"main","a13355a1-1ccc-46d9-9672-521d8d668804","united states","pickens county","south carolina","Pickens",34.9658,-82.8539,"6b966a56-11d6-4341-b53d-a22b520c75c8",NA,NA,"From Table Roack go west about 8.0 miles, then right on S-143. Easatoe Creek; Rich bluffs;","idigbio",34.9658,-82.8539,"idigbio",2003-06-25,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","united states","jackson","north carolina",NA,NA,NA,"6bb22432-65d5-4148-9eac-2a0d79ea15a8",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"af20dc32-b745-4ccd-bb8f-7fb9a76717cf","united states","isle of wight","virginia",NA,NA,NA,"6bb2e920-06fd-4748-9ff6-4669ddb4260f",NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",NA,"idigbio",NA,NA,"idigbio",1977-01-14,"galax urceolata"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"af20dc32-b745-4ccd-bb8f-7fb9a76717cf","united states","williamsburg city","virginia",NA,NA,NA,"6c220863-c846-42a8-bc32-026ee4906efb",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",NA,"idigbio",NA,NA,"idigbio",1968-01-14,"galax urceolata"
"galax urceolata","PreservedSpecimen","1980-05-19",NA,"vascular plants","fe609977-5b39-49c5-905a-32ca83233244","united states","sevier","tennessee","Little River Road 3.9 miles west of US 441.",NA,NA,"6c268cfc-60e9-4d3d-8d2a-364e6cf10932",NA,NA,"Occasional; leaves green with red underside, flowers white.","idigbio",NA,NA,"idigbio",1980-05-19,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,NA,"8096c73b-8c2c-4a78-8cef-24ba658a259a","united states",NA,"virginia",NA,NA,NA,"6c9faf7c-027e-45ed-9913-5cbcf18de952",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,"plants","2e430955-77d0-4aa4-a16f-e2d3c5ff4493","united states","dickenson","virginia",NA,NA,NA,"6caa93b7-6f6e-4e5a-a753-314362047e14",NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",NA,"idigbio",NA,NA,"idigbio",2001-01-13,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,"urn:lsid:biocol.org:col:15463","us","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","united states",NA,"north carolina","Western North Carolina. Sunburst, Haywood Co.",NA,NA,"6cd58d86-7569-4e04-84aa-de9f38e1b580",NA,NA,NA,"idigbio",NA,NA,"idigbio",1910-06-16,"galax aphylla"
"galax aphylla","PreservedSpecimen","1999-08-18",NA,"botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","united states","buncombe","north carolina","ca 3.5 km SE of Black Mountain, Lackey Gap",35.5956,-82.293808,"6ce8ad8e-78d4-4e67-ac0b-cfbfea3a95cd","4731",NA,"edge of oak woods","idigbio",35.5956,-82.293808,"idigbio",1999-08-18,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"274b5332-1247-4374-b124-c819b814cd6e","united states","caldwell","north carolina",NA,NA,NA,"6cf10c94-23a1-406e-9818-72da086e0b10",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax urceolata"
"galax urceolata","PreservedSpecimen","1992-06-01",NA,NA,"urn:lsid:biocol.org:col:15610","united states","fannin county","georgia","Fannin County, GA",NA,NA,"6d202fec-73e1-4cbc-bd3c-fc0e66e6d225",NA,NA,NA,"idigbio",NA,NA,"idigbio",1992-06-01,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","swain","north carolina",NA,NA,NA,"6d672db9-1293-4de4-a932-72d481ec5f89",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen",NA,NA,NA,"d89aa398-9cf7-4b4c-97be-95f1eda5a3f9","united states","avery","north carolina",NA,NA,NA,"6ddfdc2d-8fbb-4f73-a629-06d096195bf5",NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",NA,"idigbio",NA,NA,"idigbio",1979-05-02,"galax urceolata"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","bland","virginia",NA,NA,NA,"6e771db0-5544-4a39-ae71-65d0725c6771",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax aphylla","PreservedSpecimen",NA,NA,"vascular plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","united states","newport news city","virginia",NA,NA,NA,"6eb6953e-443a-4604-b0f9-49dfb26f4c12",NA,NA,NA,"idigbio",NA,NA,"idigbio",NA,"galax aphylla"
"galax urceolata","PreservedSpecimen","1991-09-01",NA,NA,"81b5c57b-5f26-423f-93b6-d4dc434fe707","united states","oconee","south carolina","Oconee",NA,NA,"6f14d24c-cd94-4dae-8afb-c878d9463d33",NA,NA,"Hill propoerty, W side West Village Creek, NW side Old Rocky Gap Rd. Mountain Rest. Elev. 1700 ft. Blue rRdge province. N-facing slope at creek branch.","idigbio",NA,NA,"idigbio",1991-09-01,"galax urceolata"
